Question_Number,Question_Text,Question_Images,Option_A,Option_A_Images,Option_B,Option_B_Images,Option_C,Option_C_Images,Option_D,Option_D_Images,Correct_Answer,Question_Type,Explanation,Explanation_Images
37,Consider the following two finite automata. M 1 accepts L 1 and M 2 accepts L 2 . Which one of the following is TRUE?,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/152fd1e45c27f977-QEbeFjSPi7jJoD2rLNDnrcepYDbreX.jpg,L 1 = L 2,,L 1 ⊂ L 2,,L 1 ∩ L 2 \' = ∅,,L 1 ∪ L 2 ≠ L 1,,A,MCQ,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/5c64a76f5542cf31-HcMOcQRZe9oqLyikMaJlNjmaYxTLyh.jpg
38,"Which of the following languages is (are) non-regular? L 1 = {0 m 1 n | 0 ≤ m ≤ n ≤ 10000} L 2 = {w | w reads the same forward and backward} L 3 = {w ∊ {0, 1} * | w contains an even number of 0's and an even number of 1's}",,L 2 and L 3 only,,L 1 and L 2 only,,L 3 only,,L 2 only,,D,MCQ,"1. L 1 is a regular language, as it can be derived by a trivial DFA with 10000 states for each alphabet in the grammar to limit on the number of 0s and 1s to 10000. 2. L 2 is a set of all palindromic strings, which isn’t a regular language because there is no way for a finite automaton to remember which alphabets have occurred. 3. L 3 is a standard regular language as there exists a DFA which can derive this language. You can read more in the references about it.",
39,"A CFG G is given with the following productions where S is the start symbol, A is a non-terminal and a and b are terminals. S→aS∣A A→aAb∣bAa∣ϵ Which of the following strings is generated by the grammar above?",,aabbaba,,aabaaba,,abababb,,aabbaab,,D,MCQ,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/9f68219dd50c2864-MAwHwMBEYXAtS6kb2SUGPy8VZG3Ry5.jpg
40,"A CFG G is given with the following productions where S is the start symbol, A is a non-terminal and a and b are terminals. S→aS∣A A→aAb∣bAa∣ϵ For the correct answer in Q75, how many steps are required to derive the string and how many parse trees are there?",,6 and 1,,6 and 2,,7 and 2,,4 and 2,,A,MCQ,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/9f68219dd50c2864-MAwHwMBEYXAtS6kb2SUGPy8VZG3Ry5.jpg
41,"Consider a CFG with the following productions.  S → AA | B A → 0A | A0 | 1 B → 0B00 | 1  S is the start symbol, A and B are non-terminals and 0 and 1 are the terminals. The language generated by this grammar is",,{0 n 10 2n | n ≥ 1},,"{0 i 10 j 10 k | i, j, k ≥ 0} ∪ {0 n 10 2n | n ≥ l}",,"{0 i 10 j | i, j ≥ 0} ∪ {0 n 10 2n | n ≥ l}",,"The set of all strings over {0, 1} containing at least two 0\'s",,,MCQ,"A− > 0A|A0|1 This production rule individually produces a CFL of the form {0 i 10 j |i, j ≥ 0} B− > 0B00|1 This production rule individually produces a CFL of the form {0 n 10 2n |n ≥ 0} S− > AA|B This production rule concatenates A’s CFL with itself and unions it with B’s CFL. Hence, CFL accepted by the given CFG will be {0 n 10 2n |n ≥ 0} ∪ {0 i 10 j 10 k |i, j, k ≥ 0} According to our derivation, as none of the given CFL matches to our derived CFL, correct option should be (E) None of the above.",
42,G is a simple undirected graph. Some vertices of G are of odd degree. Add a node v to G and make it adjacent to each odd degree vertex of G. The resultant graph is sure to be,,regular,,Complete,,Hamiltonian,,Euler,,D,MCQ,For a graph to be Euler graph all the degrees must be Even for all nodes. In any graph all the Odd degree nodes are connected with a node. And number of Odd degree vertices should be even. So degree of this new node will be Even and as a new edge is formed between this new node and all other nodes of Odd degree hence here is not a single node exists with degree Odd => Euler Graph,
43,What is the chromatic number of the following graph?,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/657a5f46c9fe93fe-DisYwjZa8yGb5cv6A3ebdPmc6BRTDo.jpg,2,,3,,4,,5,,B,MCQ,"The chromatic number of a graph is the smallest number of colors needed to color the vertices so that no two adjacent vertices have the same color.  In this graph, minimum number of colors needed to color given graph would be equal to 3.",
44,"Consider a CPU where all the instructions require 7 clock cycles to complete execution. There are 140 instructions in the instruction set. It is found that 125 control signals are needed to be generated by the control unit. While designing the horizontal microprogrammed control unit, single address field format is used for branch control logic. What is the minimum size of the control word and control address register?",,"125, 7",,"125, 10",,"135, 7",,"135, 10",,D,MCQ,As each instruction takes 7 cycles => 140 instructions will take = 140*7 cycles => 2 m >=980 =>m>=10 => 10+125 bits and 10 bits,
45,"A processor that has carry, overflow and sign flag bits as part of its program status word (PSW) performs addition of the following two 2's complement numbers 01001101 and 11101001. After the execution of this addition operation, the status of the carry, overflow and sign flags, respectively will be:",,"1, 1, 0",,"1, 0, 0",,"0, 1, 0",,"1, 0, 1",,B,MCQ,"01001101 +11101001 ------------- 100110110 Overflow flag is set only if the X-OR between the carry-into the sign bit and carry -out of the sign bit is 1."" that implies ""if two binary numbers added with same sign and result has different sign then overflow possible otherwise not possible"". Also, ""if two binary numbers added with different sign then carry possible otherwise not possible"". In fact, carry bit assumed numbers are unsigned and overflow bit assumed numbers are signed representation.  Therefore,  carry flag =1, overflow flag = 0, sign bit = 0  Option (B) is correct.",
46,"Assume that EA = (X)+ is the effective address equal to the contents of location X, with X incremented by one word length after the effective address is calculated; EA = −(X) is the effective address equal to the contents of location X, with X decremented by one word length before the effective address is calculated; EA = (X)− is the effective address equal to the contents of location X, with X decremented by one word length after the effective address is calculated. The format of the instruction is (opcode, source, destination), which means (destination ← source op destination). Using X as a stack pointer, which of the following instructions can pop the top two elements from the stack, perform the addition operation and push the result back to the stack.",,"ADD (X)−, (X)",,"ADD (X), (X)−",,"ADD −(X), (X)+",,"ADD −(X), (X)+",,A,MCQ,"Effective address is the address of the operand. In the given question format is (opcode, source, destination), destination ← source op destination Ex- ADD (X),(Y) -> Source=location X Destination=location Y Operand at Y=operand at X +operand at Y Here, -X = decrement pointer X and then use the new location pointed by pointer for the operand. +X = increment pointer X and then use the new location pointed by pointer for the operand. X- = decrement pointer X but first use the old location pointed by X. X+ = increment pointer X but first use the old location pointed by X. Pointer Memory location Data X Memory location 100 10 X-1 Memory location 99 5 Then,our output should pop the first two elements , i.e. 10 and 5 and put that result in memory location at 99. 1. ADD (X)- ,(X) ->  Take operand1 as data at memory location X and then decrement X. Operand1 taken as data memory location 100 = 10,  X=X-1; X=99;  Then take operand 2 as data at memory location new X , Operand2= 5; Now, push back their addition at location X,which is still 99 So, our result is location 99 is filled with 15 which is the desired result. 2. ADD (X), (X)− Take operand1 as data at memory location X.Operand1 taken as data memory location 100 = 10, Then take operand 2 as data at memory location  X which is still 100, Operand 2= 10; Now, push back their addition at location X,which is 100 So,our result is location 100 is filled with 20 which is not the desired result. 3. ADD -(X), (X)+ Decrement and then take operand1 as data at memory location X. So X=99; Operand1 taken as data memory location 99 = 5, Then increment and then take operand 2 as data at memory location X X=X+1; X=100;  Operand 2= 10; Now, push back their addition at location X,which is 100 So,our result is location 100 is filled with 15 which is not the desired result. 4. ADD -(X), (X) Decrement and then take operand1 as data at memory location X. So X=99; Operand1 taken as data memory location 99 = 5, Then take operand 2 as data at memory location X which is 99 Operand 2= 5; Now, push back their addition at location X,which is 99 So,our result is location 99 is filled with 10 which is not the desired result.     This solution is contributed by Shashank Shanker khare .",
47,The exponent of 11 in the prime factorization of 300! is,,27,,28,,29,,30,,C,MCQ,"To get exponent of 11, first we need to get figure 11 in our series => Below 11, there will be no factor of 11 11*12*13*14*........22.......33........44...........55.......66.....77....88...99...110...121....132..... #                   #        #         #            #         #     #      #    #    #  (11*11)  (11*12) 143.........154......165.....176.....187......198.......209.....220.....231....242.....253....264.....275                                                                              11*11*2 ....286......297 Total count of 11's = 29",
48,"Consider a computer with a 4-ways set-associative mapped cache of the following characteristics: a total of 1 MB of main memory, a word size of 1 byte, a block size of 128 words and a cache size of 8 KB.  The number of bits in the TAG, SET and WORD fields, respectively are:",,"7, 6, 7",,"8, 5, 7",,"8, 6, 6",,"9, 4, 7",,D,MCQ,"According to the question it is given that No. of bytes in a word= 1byte No. of words per block of memory= 128 words Total size of the cache memory= 8 KB So the total number of block can be calculated as under Cache size/(no. words per block* size of 1 word) = 8KB/( 128*1) =64 Since, it is given that the computer has a 4 way set associative memory. Therefore, Total number of sets in the cache memory given = number of cache blocks given/4 = 64/4 = 16 So, the number of SET bits required = 4 as 16= power(2, 4). Thus, with 4 bits we will be able to get 16 possible output bits As per the question only physical memory information is given we can assume that cache memory is physically tagged. So, the memory can be divided into 16 regions or blocks. Size of the region a single set can address = 1MB/ 16 = power(2, 16 )Bytes = power(2, 16) / 128 = power(2, 9) cache blocks Thus, to uniquely identify these power(2, 9) blocks we will need 9 bits to tag these blocks. Thus, TAG= 9 Cache block is 128 words so for indicating any particular block we will need 7 bits as 128=power(2,7). Thus, WORD = 7. Hence the answer will be (TAG, SET, WORD) = (9,4,7).",
49,"Consider a computer with a 4-ways set-associative mapped cache of the following character­istics: a total of 1 MB of main memory, a word size of 1 byte, a block size of 128 words and a cache size of 8 KB.  While accessing the memory location 0C795H by the CPU, the contents of the TAG field of the corresponding cache line is",,000011000,,110001111,,00011000,,110010101,,A,MCQ,"TAG will take 9 bits SET will need 4 bits and WORD will need 7 bits of the cache memory location Thus, using the above conclusion as derived in previous question. The memory location 0C795H can be written as 0000 1100 0111 1001 0101 Thus TAG= 9 bits = 0000 1100 0 SET =4 bits =111 1 WORD = 7 bits =001 0101 Therefore, the matching option is option A.",
50,"A non pipelined single cycle processor operating at 100 MHz is converted into a synchro­nous pipelined processor with five stages requiring 2.5 nsec, 1.5 nsec, 2 nsec, 1.5 nsec and 2.5 nsec, respectively. The delay of the latches is 0.5 nsec. The speedup of the pipeline processor for a large number of instructions is",,4.5,,4.0,,3.33,,3.0,,C,MCQ,For non pipelined system time required = 2.5+1.5+2.0+1.5+2.5 =10 for pipelined system = Max(stage delay)+Max(Latch delay) => 2.5+0.5 = 3.0 speedup = time in non-pipelined system/time in pipelined system = 10/3 = 3.33,
51,"Two popular routing algorithms are Distance Vector(DV) and Link State (LS) routing. Which of the following are true? (S1)  Count to infinity is a problem only with DV and not LS routing (S2)  In LS, the shortest path algorithm is run only at one node (S3)  In DV, the shortest path algorithm is run only at one node (S4)  DV requires lesser number of network messages than LS",,"S1, S2 and S4 only",,"S1, S3 and S4 only",,S2 and S3 only,,S1 and S4 only,,D,MCQ,"[Tex]S_1[/Tex] is true since the Count to Infinity problem is associated with only Distance Vector algorithms and it does not affect Link State Algorithms. [Tex]S_2[/Tex] is false since in Link State Algorithms the shortest route algorithm is run at every node after each node has broadcasted its neighbouring information to all other nodes. [Tex]S_3[/Tex] is false since in Distance Vector Algorithms the shortest route algorithm is run at every node asynchronously whenever it receives a Distance Vector from its neighbours or whenever a link cost changes. [Tex]S_4[/Tex] is true since in Link State Algorithms every node broadcasts it's neighbours information to all the other nodes. But in Distance Vector, each node sends routing information only to its immediate neighbours. So the number of network messages required in DV is less than LS. Therefore option (D) is correct.",
52,"Host X has IP address 192.168.1.97 and is connected through two routers R1 and R2 to an­other host Y with IP address 192.168.1.80. Router R1 has IP addresses 192.168.1.135 and 192.168.1.110. R2 has IP addresses 192.168.1.67 and 192.168.1.155. The netmask used in the network is 255.255.255.224. Given the information above, how many distinct subnets are guaranteed to already exist in the network?",,6,,3,,2,,1,,B,MCQ,"Given IP addresses are of Class C default Mask for class C = 24 Here given mask is 27 bits ( 11111111 11111111 11111111 11100000) subnet ID: 3 bits existing subnets: 011, 010 and 100 Alternative approach - Each link which connects a router-router, or a router-host(s) has a different subnet. In this case, there are 3 subnets, One connecting Host X to Router [Tex]R_1[/Tex] One connecting Router [Tex]R_1  [/Tex] to Router [Tex]R_2[/Tex] One connecting Router [Tex]R_2  [/Tex] to Host Y We can also find the number of subnets by couting the number of network prefixes as each network ID corresponds to a subnet. Subnet Mask - 255.255.255.224 or /27. In the following table, Network ID only displays bits 24 to 26 since bits 0 to 23 are the same for all subnets. Subnet ID is obtained after AND the IP address with the subnet Mask. Therefore option (C) is correct.",
53,The three way handshake for TCP connection establishment is shown below. Which of the following statements are TRUE? (S1) Loss of SYN + ACK from the server will not establish a connection (S2) Loss of ACK from the client cannot establish the connection (S3) The server moves LISTEN → SYN_RCVD → SYN_SENT → ESTABLISHED in the state machine on no packet loss (S4) The server moves LISTEN → SYN_RCVD → ESTABLISHED in the state machine on no packet loss.,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/075973401103bc99-CO78MKvoLDVW3HiIhrZj0njBIb9rui.png,S2 and S3 only,,S1 and S4,,S1 and S3,,S2 and S4,,B,MCQ,"Before Three Way Hand Shake both client and server are in closed state for start sending or receiving both client and server comes in Listen state. Steps: 1) Client sent SYN packet which will be received by the server. 2) Server will SYN + ACK packet so as to establish the connection of client. Now Client is ready to send the data. 3) Then Client will send ACK packet to server when this packet is received by server the server will also be in established state. Loss of SYN + ACK will not result in connection establishment of Client and thus it will not be able to send data to server. While ACK from client is not necessary because if client will send data packet immediately, it will considered as acknowledgement for the server .",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/8f00fa41ce6ec96d-rOLd0K7Ya7cJG6qckYelpCksAFvI6m.jpg
54,Which of the following statements are TRUE? (S1)  TCP handles both congestion and flow control (S2)  UDP handles congestion but not flow control (S3)  Fast retransmit deals with congestion but not flow control (S4)  Slow start mechanism deals with both congestion and flow control,,"S1, S2 and S3 only",,S1 and S3 only,,S3 and S4 only,,"S1, S3 and S4 only",,B,MCQ,"1: with the help of TCP window=>flow control and with the help of congestion window=> Congestion control 2: No field are there in UDP header to control flow or congestion 3: It is used by TCP to overcome the problem of out of order segments by re-transmission 4: Slow start, nothing to do with flow control",
55,Provide the best matching between the entries in the two columns given in the table below:,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/0fec316e305aae99-bBfo9v2TqxP0ptJhkMXUCYGJW1fXRy.jpg,"I-a, II-d, III-c, IV-b",,"I-b, II-d, III-c, IV-a",,"I-a, II-c, III-d, IV-b",,"I-b, II-c, III-d, IV-a",,C,MCQ,DNS - Allows caching of entries at local server.,
56,"A software engineer is required to implement two sets of algorithms for a single set of matrix operations in an object oriented programming language; the two sets of algo­rithms are to provide precisions of 10 -3 and 10 -6 , respectively. She decides to implement two classes, Low Precision Matrix and High Precision Matrix, providing precisions 10 - 3 and 10 -6 respectively. Which one of the following is the best alternative for the imple­mentation? (S1)  The two classes should be kept independent. (S2)  Low Precision Matrix should be derived from High Precision Matrix. (S3)  High Precision Matrix should be derived from Low Precision Matrix. (S4)  One class should be derived from the other; the hierarchy is immaterial.",,S1,,S2,,S3,,S4,,B,MCQ,,
57,"Which of the following requirement specifications can be validated? (S1)  If the system fails during any operation, there should not be any loss of data (S2)  The system must provide reasonable performance even under maximum load conditions (S3)  The software executable must be deployable under MS Windows 95, 2000 and XP (S4)  User interface windows must fit on a standard monitor's screen",,S4 and S3,,S4 and S2,,S3 and S1,,S2 and S1,,C,MCQ,S2: What is meaning of reasonable performance?  S4: How to decide standard size of monitor.,
58,"A software project plan has identified ten tasks with each having dependencies as given in the following table: Task        Depends On T1                 - T2                T1 T3                T1 T4                T1 T5                T2 T6                T3 T7                T3, T4 T8               T4 T9               T5, T7, T8 T10             T6, T9 Answer the following questions: (Q1) What is the maximum number of tasks that can be done concurrently? (Q2) What is the minimum time required to complete the project, assuming that each task requires one time unit and there is no restriction on the number of tasks that can be done in parallel ?",,"5, 5",,"4, 5",,"5, 4",,"4, 4",,B,MCQ,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/96a10d1447b64a02-i6qsVW3GWAtJOOsxqBY3LfBubjtwsM.jpg
59,Which of the following are NOT considered when computing function points for a software project? (O1) External inputs and outputs (O2) Programming language to be used for the implementation (O3) User interactions (O4) External interfaces (O5) Number of programmers in the software project (O6) Files used by the system,,"O2, O3",,"O1, O5",,"O4, O6",,"O2, O5",,D,MCQ,Unadjusted F.P. = No. of Inputs+No of Files+No of O/P + no of enquiries,
60,Find if the following statements in the context of software testing are TRUE or FALSE. (S1) Statement coverage cannot guarantee execution of loops in a program under test. (S2) Use of independent path testing criterion guarantees execution of each loop in a program under test more than once.,,"True, True",,"True, False",,"False, True",,"False, False",,A,MCQ,,
61,"Which of the following first order formula is logically valid? Here α(x) is a first order formula with x as a free variable, and β is a first order formula with no free variable.",,"[β→(∃x,α(x))]→[∀x,β→α(x)]",,"[∃x,β→α(x)]→[β→(∀x,α(x))]",,"[(∃x,α(x))→β]→[∀x,α(x)→β]",,"[(∀x,α(x))→β]→[∀x,α(x)→β]",,C,MCQ,"A formula is logically valid (or simply valid) if it is true in every interpretation. These formulas play a role similar to tautologies in propositional logic. A formula is VALID if no instance of it is false. So, it is enough to give any instance which gives false and prove that our formula is not valid Choice of this question: option (a) [β→(∃x,α(x))] → [∀x,β→α(x)] LHS: If β is true, then there exists an x for which α(x) is true. RHS: For all x, if β is true then α(x) is true. This is same as saying if β is true then for all x, α(x) is true. (β⟹∀x,α(x)) So, RHS⟹LHS and LHS⟹̸ RHS. Option (b) [∃x,β→α(x)] → [β→(∀x,α(x))] LHS: There exists an x such that if β is true then α(x) is true. RHS: If β is true then for all x, α(x) is true. So, RHS⟹LHS and LHS⟹̸ RHS. Option (c) [(∃x,α(x))→β] → [∀x,α(x)→β] LHS: If there is an x such that α(x) is true, then β is true. RHS: For all x, if α(x) is true, then β is true. Here, both LHS and RHS are same because β is a formula with no free variable which is independent of x. (if β is true for one x, it is true for every x and vice versa). So, RHS⟹LHS and LHS⟹RHS. Option (d) [(∀x,α(x))→β]→[∀x,α(x)→β] RHS: For every x, if α(x) is true then β is true. So, RHS⟹LHS and LHS⟹̸ RHS So, option c is correct one. because for option c, LHS and RHS being equivalent, even if the implication is reversed, it remains valid.",
62,"Which of the following is the negation of [∀ x, α → (∃y, β → (∀ u, ∃v, y))]",,"[∃ x, α → (∀y, β → (∃u, ∀ v, y))]",,"[∃ x, α → (∀y, β → (∃u, ∀ v, ¬y))]",,"[∀ x, ¬α → (∃y, ¬β → (∀u, ∃ v, ¬y))]",,"[∃ x, α ʌ (∀y, β ʌ (∃u, ∀ v, ¬y))]",,D,MCQ,"When we negate a quantified statement, we negate all the quantifiers first, from left to right (keeping the same order), then we negative the statement. We can take examples as: 1. ¬[∀x ∈ A, P(x)] ⇔ ∃x ∈ A, ¬P(x). 2. ¬[∃x ∈ A, P(x)] ⇔ ∀x ∈ A, ¬P(x). 3. ¬[∀x ∈ A, ∃y ∈ B, P(x, y)] ⇔ ∃x ∈ A, ∀y ∈ B, ¬P(x, y). 4. ¬[∃x ∈ A, ∀y ∈ B, P(x, y)] ⇔ ∀x ∈ A, ∃y ∈ B, ¬P(x, y). important, to negate an implication: ¬[IF P, THEN Q] ⇔ P AND NOT Q Now question is to negate this qualified statement: [∀ x, a -> (∃y, B -> (∀u, ∃v,y))] By negating it: ¬ [∀ x, a -> (∃y, B -> (∀u, ∃v,y))] ∃x, a ^ { ¬(∃y) , ¬[ B -> (∀u, ∃v,y) ] } ∃x, a ^ ( ∀y, B ^ ¬ (∀u, ∃v,y)) ∃x, a ^ ( ∀y, B ^ (∃u, ∀v, ¬y)) option D is correct.",
63,"The total number of keys required for a set of n individuals to be able to communicate with each other using secret key and public key crypto-systems, respectively are:",,n(n-1) and 2n,,2n and ((n(n - 1))/2),,((n(n - 1))/2) and 2n,,((n(n - 1))/2) and n,,C,MCQ,"If there are 2 individuals then total number of distinct keys for communication will be 1 Similarly for 3 individuals we will need 2 distinct keys. Like ways for n users we will need n-1 keys So, total number of keys will be 1+2+3+…n-1 = (n (n-1)/2) Now for a public key encryption scheme every individual will have two keys one public key and one private key. Therefore, for n individuals to communicate we will have 2* n keys Hence, the correct answer will be ((n(n – 1))/2) and 2n.",
64,Match the programming paradigms and languages given in the following table.,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/2ddaaa84a1a2a1db-B8eCXXNPktiLiNKTO6zrvDaWvG31nJ.jpg,"I-c, II-d, III-b, IV-a",,"I-a, II-d, III-c, IV-b",,"I-d, II-c, III-b, IV-a",,"I-c, II-d, III-a, IV-b",,A,MCQ,,
65,Host X has IP address 192.168.1.97 and is connected through two routers R1 and R2 to an­other host Y with IP address 192.168.1.80. Router R1 has IP addresses 192.168.1.135 and 192.168.1.110. R2 has IP addresses 192.168.1.67 and 192.168.1.155. The netmask used in the network is 255.255.255.224. Which IP address should X configure its gateway as?,,192.168.1.67,,192.168.1.110,,192.168.1.135,,192.168.1.155,,B,MCQ,For: 192.168.1.110/28 For network address keep Network bits as it is and put host bits =0 in any given IP address. Network address = 192.168.1.01100000 =>192.168.1.96 For: 192.168.1.97/28 Network address = 192.168.1.01100000 =>192.168.1.96,
66,"Consider a hash table of size 11 that uses open addressing with linear probing. Let h(k) = k mod 11 be the hash function used. A sequence of records with keys 43 36 92 87 11 4 71 13 14 is inserted into an initially empty hash table, the bins of which are indexed from zero to ten. What is the index of the bin into which the last record is inserted?",,3,,4,,6,,7,,D,MCQ,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/8929f87f3042a76f-kNXoLfZPqNpExRyvLphiuPRiAWXL1t.jpg
67,"Consider the following Boolean function of four variables  f(A, B, C, D) = Σ(2, 3, 6, 7, 8, 9, 10, 11, 12, 13)  The function is",,independent of one variable,,independent of two variables,,independent of three variable,,dependent on all the variables,,A,MCQ,"The Karnaugh map solutions of the given function can be obtained in two ways. These are the minimal functions that can be obtained. Thus the functions obtained are independent of variable ""D"". A'B' A'B AB AB' 00 01 11 10 A'B' 00 1 1 A'B 01 1 1 AB 11 1 1 AB' 10 1 1 1 1 A'C+AC'+AB' A'B' A'B AB AB' 00 0 1 11 10 A'B' 00 1 1 A'B 01 1 1 AB 11 1 1 AB' 10 1 1 1 1 A'C+AC'+B'C",
68,Consider the field C of complex numbers with addition and multiplication. Which of the following form(s) a subfield of C with addition and multiplication? (S1)  the set of real numbers (S2) {(a + ib) | a and b are rational numbers} (S3) {a + ib | (a 2 + b 2 ) ≤ 1} (S4) {ia | a is real},,only S1,,S1 and S3,,S2 and S3,,S1 and S2,,D,MCQ,"S3: is not closed => (0.3+0.4i)+(0.7+0.6i)=1+i Both (0.3+0.4i) and (0.7+0.6i) Complex numbers follows S3 but Addition of them does not follows =>1+i, (a 2 +b 2 )<=1 => 1+1 is not less than equal to 1 S4: {ia |a is real} There is no multiplicative identity exists (that is 1) S1: It is closed under both * and + As real + real =real and real * real = real S2: It is closed as rational + rational = rational and rational * rational = rational",
69,"Let R (A, B, C, D) be a relational schema with the following functional dependencies: A → B, B → C, C → D and D → B. The decomposition of R into (A, B), (B, C), (B, D)",,"gives a lossless join, and is dependency preserving",,"gives a lossless join, but is not dependency preserving",,"does not give a lossless join, but is dependency preserving",,does not give a lossless join and is not dependency preserving,,A,MCQ,"Background : Lossless-Join Decomposition: Decomposition of R into R1 and R2 is a lossless-join decomposition if at least one of the following functional dependencies are in F+ (Closure of functional dependencies) R1 ∩ R2 → R1 OR R1 ∩ R2 → R2 Dependency Preserving Decomposition: Decomposition of R into R1 and R2 is a dependency preserving decomposition if closure of functional dependencies after decomposition is same as closure of of FDs before decomposition. A simple way is to just check whether we can derive all the original FDs from the FDs present after decomposition. Let R (A, B, C, D) be a relational schema with the following functional dependencies: A -> B, B -> C, C -> D and D -> B. The decomposition of R into (A, B), (B, C), (B, D) Note that A, B, C and D are all key attributes. We can derive all attributes from every attribute. Since Intersection of all relations is B and B derives all other attributes, relation is lossless. The relation is dependency preserving as well as all functional dependencies are preserved directly or indirectly. Note that C -> D is also preserved with following two C -> B and B -> D.",
70,A set of Boolean connectives is functionally complete if all Boolean functions can be synthesized using those. Which of the following sets of connectives is NOT functionally complete?,,EX-NOR,,"implication, negation",,"OR, negation",,NAND,,A,MCQ,The EX-NOR is not functionally complete because we cannot synthesize all Boolean functions using EX-NOR gate only. This is primarily because we cannot obtain inverted output using EX-NOR. If we can obtain inversion from any gate then any logic function can be synthesized using that gate only. NAND (A.A)' = A'+A' = A' OR and negation (A+A)' = A'.A' = A' Implication and negation A->B = (A'+B) Now if B is taken as negation of A then A->A' = A'+A' = A' Thus negation can be using these combinations of logics.,"https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/fbbf9c8305165c38-rqgTZh0hA6oRvyf9BZB0YEnlZSKALP.png, https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/170218e198e74688-5jjN8Qk7Q6CiCVD4K0EDd4dNZJ8paf.png"
71,Consider the following Hasse diagrams. Which all of the above represent a lattice?,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/9d84608f176c990c-gtMs6OXsdMQuLqKVZ6sdmARvnESsQc.png,(i) and (iv) only,,(ii) and (iii) only,,(iii) only,,"(i), (ii) and (iv) only",,A,MCQ,A hasse diagram will be lattice when every pair of element have at least upper bound and greatest lower bound.,
72,"If M is a square matrix with a zero determinant, which of the following assertion (s) is (are) correct? (S1) Each row of M can be represented as a linear combination of the other rows (S2) Each column of M can be represented as a linear combination of the other columns (S3) MX = 0 has a nontrivial solution (S4) M has an inverse",,S3 and S2,,S1 and S4,,S1 and S3,,"S1, S2 and S3",,D,MCQ,"A matrix with number of rows equal to number of columns is square matrix and when determinant of square matrix is zero, it is called singular matrix or non- invertible matrix. Properties of singular matrix: Singular matrices are those where some rows or columns can be expressed by a linear combination of others. here M is a square matrix with zero determinant i.e. M is singular |M|=0 Statements(s1,s2): correct BY using property of singular matrix, we can see that columns or rows do not contain additional information.They are redundant and using row elimination or column elimination, matrix determinant is equal to zero.so it can be represented as linear combinations. Statement (s3): correct As |M| is equal to zero,it will give non trivial solution. as matrix properties say, for a non trivial solution, determinant should be equal to zero. Statement(s4) : incorrect Let us understand this concept in detail. We know that the formula for finding the inverse of a square matrix M is: M −1 = adjoint(M)/|M| If |M| = 0, then M −1 would given an indeterminate form; i.e. its inverse will not exist. Note: this comes into the basic fundamental of matrix.so read basics.",
73,"If f(x) is defined as follows, what is the minimum value of f(x) for x ∊ (0, 2] ?",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/6fcb501174097d50-MkLqfm3S4Hhb6BuUknWwuMp2yMBfbJ.jpg,2,,2(1/12),,2(1/6),,2(1/2),,B,MCQ,"It can be understood as dividing f(x) in 2 parts,first part is a decreasing function (where x<=(3/2) and the second part is increasing function. So, at connecting point should be minimum.",
74,"A binary tree with n > 1 nodes has n 1 , n 2 and n 3 nodes of degree one, two and three respectively. The degree of a node is defined as the number of its neighbors. n 3 can be expressed as",,n 1 + n 2 - 1,,n 1 - 2,,[((n 1 + n 2 )/2)],,n 2 - 1,,B,MCQ,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/38964c8dac55e476-dVP6GoeeNhZZzd9627s6UO6rFsInJA.jpg
75,"A binary tree with n > 1 nodes has n 1 , n 2 and n 3 nodes of degree one, two and three respectively. The degree of a node is defined as the number of its neighbors. Starting with the above tree, while there remains a node v of degree two in the tree, add an edge between the two neighbors of v and then remove v from the tree. How many edges will remain at the end of the process?",,2 * n 1 - 3,,n 2 + 2 * n 1 - 2,,n 3 - n 2,,n 2 + n 1 - 2,,A,MCQ,With reference to figure of answer of previous question:,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/996aba754fec465d-dOhH4Yh5lW8GhUNUKiHBgbWDCYWO8H.jpg
