Question_Number,Question_Text,Question_Images,Option_A,Option_A_Images,Option_B,Option_B_Images,Option_C,Option_C_Images,Option_D,Option_D_Images,Correct_Answer,Question_Type,Explanation,Explanation_Images
30,"Let C 1 and C 2 be two sets of objects. Let D(x, y) be a measure of dissimilarity between two objects x and y. Consider the following definitions of dissimilarity between C 1 and C 2 . [Tex]\text{DIS-1}(C_1, C_2) = \underset{x \in C_1, y \in C_2}{\max} D(x, y)[/Tex] [Tex]\text{DIS-2}(C_1, C_2) = \underset{x \in C_1, y \in C_2}{\min} D(x, y)[/Tex] Which of the following statements is/are correct?",,Single Linkage Clustering uses DIS-1,,Single Linkage Clustering uses DIS-2,,Complete Linkage Clustering uses DIS-2,,Complete Linkage Clustering uses DIS-1,,D,MCQ,"Definitions of Dissimilarity: DIS-1(C₁, C₂) = max(D(x, y)) for x ∈ C₁, y ∈ C₂ : This measures the maximum dissimilarity between any pair of objects from C₁ and C₂ . It corresponds to the most dissimilar pair between the two clusters. DIS-2(C₁, C₂) = min(D(x, y)) for x ∈ C₁, y ∈ C₂ : This measures the minimum dissimilarity between any pair of objects from C₁ and C₂ . It corresponds to the least dissimilar pair between the two clusters. 1.Single Linkage clustering: Single Linkage is a clustering method where the distance between two clusters is defined as the shortest distance between any pair of points, one from each cluster. Therefore, Single Linkage Clustering uses the minimum dissimilarity between clusters. Single Linkage uses DIS-2 . 2.Complete Linkage clustering Complete Linkage is a clustering method where the distance between two clusters is defined as the largest distance between any pair of points, one from each cluster. Therefore, Complete Linkage Clustering uses the maximum dissimilarity between clusters. Complete Linkage uses DIS-1 . Conclusion: Single Linkage Clustering uses DIS-2 : Correct Single Linkage Clustering uses DIS-1 : Incorrect Complete Linkage Clustering uses DIS-2 : Incorrect Complete Linkage Clustering uses DIS-1 : Correct",
31,"There are three boxes containing white balls and black balls. Box-1 contains 2 black and 1 white balls. Box-2 contains 1 black and 2 white balls. Box-3 contains 3 black and 3 white balls. In a random experiment, one of these boxes is selected, where the probability of choosing Box-1 is 1/2 , Box-2 is 1/6, and Box-3 is 1/3 . A ball is drawn at random from the selected box. Given that the ball drawn is white, the probability that it is drawn from Box-2 is ___________ (Round off to two decimal places)",,0.25,,,,,,,,A,MCQ,"Given Data: Box-1: 2 black balls, 1 white ball Box-2: 1 black ball, 2 white balls Box-3: 3 black balls, 3 white balls Probabilities of Selecting Each Box: P(B1) = 1/2 P(B2) = 1/6 P(B3) = 1/3 Probabilities of Drawing a White Ball Given the Box: P(W | B1) = 1/3 (1 white out of 3 total) P(W | B2) = 2/3 (2 whites out of 3 total) P(W | B3) = 1/2 (3 whites out of 6 total) Total Probability of Drawing a White Ball (Law of Total Probability): P(W) = P(W | B1)P(B1) + P(W | B2)P(B2) + P(W | B3)P(B3) P(W) = (1/3 × 1/2) + (2/3 × 1/6) + (1/2 × 1/3) P(W) = 1/6 + 1/9 + 1/6 P(W) = 3/18 + 2/18 + 3/18 = 8/18 = 4/9 Using Bayes' Theorem to Find P(B2 | W): P(B2 | W) = P(W | B2) P(B2) / P(W) P(B2 | W) = ((2/3) × (1/6)) / (4/9) P(B2 | W) = (2/18) / (4/9) = 2/18 × 9/4 = 1/4 = 0.25 The probability of the drawn white ball coming from Box-2, given that the ball drawn is white, is 0.25.",
32,[Tex]\lim_{t \to +\infty} \left( \sqrt{t^2 + t} - t \right)[/Tex],,0.5,,,,,,,,A,MCQ,"Given: [Tex]\lim_{t \to +\infty} \left( \sqrt{t^2 + t} - t \right)[/Tex] Rationalize: [Tex]\\ \frac{\sqrt{t^2 + t} + t}{t}[/Tex] Factor: [Tex]\frac{t\sqrt{1 + \frac{1}{t}} + t}{t}[/Tex] = [Tex]\frac{1}{\sqrt{1 + \frac{1}{t}} + 1}[/Tex] [Tex]\text{As } t \to \infty, \quad \frac{1}{t} \to 0[/Tex] Final Answer : [Tex]\frac{1}{2}[/Tex]",
33,On a relation named Loan of a bank: Loan loan_number branch_name amount L11 Banjara Hills 90000 L14 Kondapur 50000 L15 SR Nagar 40000 L22 SR Nagar 25000 L23 Balanagar 80000 L25 Kondapur 70000 L19 SR Nagar 65000 the following SQL query is executed. SELECT L1.loan_number FROM Loan L1 WHERE L1.amount > (SELECT MAX (L2.amount) FROM Loan L2 WHERE L2.branch_name = ’SR Nagar’); The number of rows returned by the query is ___________ (Answer in integer),,3,,,,,,,,A,MCQ,"Inner query finds max loan in SR Nagar = 65000. Outer query returns loans with amount > 65000. Loans L11 (90000), L23 (80000), L25 (70000) → 3 rows .",
34,"Given data {(−1, 1), (2, −5), (3, 5)} of the form (x, y), we fit a model y = wx using linear least-squares regression. The optimal value of w is ______________. (Round off to three decimal places)",,0.286,,,,,,,,A,MCQ,"Formula for least-squares estimate (no bias): [Tex]w = \frac{\sum x_i y_i}{\sum x_i^2}[/Tex] x y [Tex]x_i y_i[/Tex] [Tex]x_i^2[/Tex] -1 1 -1 1 2 -5 -10 4 3 5 15 9 sum = 4 sum =14 so, w = 0.286",
35,"The naive Bayes classifier is used to solve a two-class classification problem with class-labels y 1 , y 2 . Suppose the prior probabilities are P(y 1 ) = 1/3 and P(y 2 ) = 2/3. Assuming a discrete feature space with P(x|y 1 ) = 3/4 and P(x|y 2 ) = 1/4 for a specific feature vector x. The probability of misclassifying x is __________. (Round off to two decimal places)",,0.40,,,,,,,,A,MCQ,"[Tex]\textbf{Given:} \\P(y_1) = \frac{1}{3}, \quad P(y_2) = \frac{2}{3} \\P(x \mid y_1) = \frac{3}{4}, \quad P(x \mid y_2) = \frac{1}{4} \\[10pt]\textbf{Step 1: Compute } P(x) \\P(x) = \frac{3}{4} \cdot \frac{1}{3} + \frac{1}{4} \cdot \frac{2}{3} = \frac{5}{12} \\[10pt]\textbf{Step 2: Posterior Probabilities} \\P(y_1 \mid x) = \frac{\frac{3}{4} \cdot \frac{1}{3}}{\frac{5}{12}} = \frac{3}{5} = 0.6 \\P(y_2 \mid x) = \frac{\frac{1}{4} \cdot \frac{2}{3}}{\frac{5}{12}} = \frac{2}{5} = 0.4 \\[10pt]\textbf{Step 3: Prediction} \rightarrow y_1, \text{ so misclassification happens if the true class is } y_2.[/Tex] Ans: 0.40",
36,"Let Y = Z 2 , Z = (X − µ)/σ , where X is a normal random variable with mean µ and variance σ 2 . The variance of Y is",,1,,2,,3,,4,,B,MCQ,"since [Tex]Y = Z^2

[/Tex] where Z∼N(0,1) Y follows a chi-square distribution with 1 degree of freedom, denoted [Tex]\chi^2_1
[/Tex] For a chi-square distribution with k degrees of freedom: E[Y]=k var[y] = 2k here, with k = 1; Var[y] = 2.1 = 2",
37,Let A ∈ R n×n be such that A 3 = A. Which one of the following statements is ALWAYS correct?,,A is invertible,,Determinant of A is 0,,The sum of the diagonal elements of A is 1,,A and A 2 have the same rank,,D,MCQ,"Given A^3 = A, we can factorize this as A(A^2 - I) = 0. This implies that every eigenvalue λ of A must satisfy the equation λ(λ^2 - 1) = 0, leading to possible eigenvalues λ = 0, 1, or -1. A is invertible: A matrix is invertible if and only if it has no zero eigenvalues. Since one of the possible eigenvalues of A is 0 (due to the polynomial equation), A can have zero as an eigenvalue, hence it is not necessarily invertible. Determinant of A is 0: Since zero can be an eigenvalue of A, and the determinant of a matrix is the product of its eigenvalues, det(A) can indeed be zero. However, if A has no zero eigenvalues (all eigenvalues are ±1), then det(A) ≠ 0. Thus, this statement is also not always correct. The sum of the diagonal elements of A is 1: The sum of the diagonal elements of a matrix (the trace) is equal to the sum of its eigenvalues. Since the eigenvalues of A can be 0, 1, or -1 in any combination, their sum (the trace) is not necessarily 1. For instance, if all eigenvalues are 0, the trace is 0. If there are equal numbers of 1 and -1, the trace could be 0. Thus, this statement is not always correct. A and A^2 have the same rank: Since A^3 = A, and considering the eigenvalues 0, 1, -1, A^2 will also have eigenvalues of 0, 1, 1 (since (-1)^2 = 1). Matrices A and A^2 have the same nullity because the null space of A and A^2 is determined by the zero eigenvalue. The presence of λ = 0 in A corresponds to the presence of λ^2 = 0 in A^2. Both A and A^2 annihilate the same vector space, hence they have the same nullity and thus the same rank. D is correct.",
38,"Let {x 1 , x 2 , . . . , x n } be a set of linearly independent vectors in R n . Let the (i, j) th element of matrix A ∈ R n×n be given by A ij = [Tex]x_i^\top x_j
[/Tex] , 1 ≤ i, j ≤ n. Which one of the following statements is correct?",,A is invertible,,0 is a singular value of A,,Determinant of A is 0,,z T Az = 0 for some non-zero z ∈ R n,,A,MCQ,"A is invertible (True) since [Tex]\{x_1, x_2, \ldots, x_n\}[/Tex] are linearly independent ,the gram matrix A  has full rank(n).A full-rank square matrix is invertible . 0 is a singular value of A  (False) A  singular value of A is 0 if and only if A is singular (i.e not full-rank).since A invertible ,it has no zero singular values. Determinant of A is 0 (False) The determinant of a matrix is zero if and only if the matrix is singular.Since A is full-rank and invertible ,its determinant is nonzero. Option D (False) It implies that A is not positive definite , since positive definiteness requires [Tex]z^\top A z > 0[/Tex] for all non-zero z.",
39,Consider the cumulative distribution function (CDF) of a random variable X: The value of P(X 2 ≤ 0.25) is,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2025/Question_Images/94c96a7eb199dc54-2bDjXdtCNLsAnmC0HZIRHGTUUGDli5.png,0.625,,0.25,,0.5,,0.5625,,C,MCQ,"Step 1: Reformulating the Probability The condition X2 < 0.25 translates to: 0.5 < X < 0.5 Thus, we need to compute: P(-0.5 < X < 0.5) = Fx(0.5) — Fx(-0.5) Step 2: Compute Fx(0.5) For x = 0.5 (since —1 < 0.5 < 1), we use: Fx(x) = 1(z + 1)2 Fx (0.5) = 4 (0.5 + 1)2 = x (1.5)2 = x 2.25 = 0.5625 Step 3: Compute Fx(-0.5) Similarly, for x = —0.5: Fx(-0.5) = 4(-0.5 + 1)-, 1 1 = x (0.5)2 = x 0.25 = 0.0625 Step 4: Compute the Probability P(-0.5 < X < 0.5) = Fx(0.5) — Fx (-0.5) = 0.5625 — 0.0625 = 0.5 Conclusion Thus, the probability that X2 < 0.25 is 0.5, corresponding to option c .",
40,"A random variable X is said to be distributed as Bernoulli(θ), denoted by X ∼ Bernoulli(θ), if P(X = 1) = θ, P(X = 0) = 1 − θ for 0 < θ < 1. Let [Tex]Y=\sum\limits_{i=1}^{300} X_{i},[/Tex] where X i ∼ Bernoulli(θ), i = 1, 2, . . . , 300 be independent and identically distributed random variables with θ = 0.25. The value of P(60 ≤ Y ≤ 90), after approximation through Central Limit Theorem, is given by (Recall that [Tex]\phi(x) = \frac{1}{\sqrt{2\pi}} \int\limits_{-\infty}^{x} e^{-\frac{t^{2}}{2}}dt[/Tex] )",,𝝓(2) − 𝝓(−2),,𝝓(1) − 𝝓(−1),,𝝓(3) − 𝝓(−3),,𝝓(90) − 𝝓(60),,A,MCQ,"Step 1: Define the Random Variables Each X, has: P(X= 1) = 0.25 • P(X= 0) = 1 — 0.25 = 0.75 The mean and variance of X, are: E[X] = 1(0.25) + 0(0.75) = 0.25 • Var(Xi) = E[X2] — (E[X,])2 = 0.25(12) + 0.75(02) — (0.25)2 = 0.25 — 0.0625 = 0.1875 Step 2: Apply the Central Limit Theorem Since Y = E::°°1 Xi, the CLT states that for large n, Y approximately follows a normal distribution: Y N(nA, no-2) where n = 300, µ = 0.25, and (72 = 0.1875: • E[Y] = 300 x 0.25 = 75 • Var(Y) = 300 x 0.1875 = 56.25 Thus, Y N(75, 56.25), and the standard deviation is: = x/56.25 = 7.5 .",
41,"For x ∈ R, the floor function is denoted by f(x) = ⌊x⌋ and defined as follows ⌊x⌋ = k, k ≤ x < k + 1, where k is an integer. Let Y = ⌊x⌋, where X is an exponentially distributed random variable with mean 1/ln10, where ln denotes natural logarithm. For any positive integer l , one can write the probability of the event Y = l as follows P(Y = l ) = q l (1 − q) The value of q is",,0.1,,0.01,,0.5,,0.434,,A,MCQ,"We are given that X follows an exponential distribution with a mean of 1/ln(10) , where ln denotes the natural logarithm. Since the mean of an exponentially distributed random variable with rate parameter λ is given by 1/λ , we can determine: λ = ln(10) . We define Y = ⌊X⌋ , meaning Y takes integer values corresponding to the floor function . Step 1: Probability of Y = l We seek to determine: P(Y = l) = P(l ≤ X < l + 1) . For an exponential distribution: P(a ≤ X < b) = F_X(b) - F_X(a) , where the cumulative distribution function (CDF) of an exponential distribution is: F_X(x) = 1 - e^(-λx) for x ≥ 0 . Thus, we compute: P(Y = l) = P(l ≤ X < l + 1) = (1 - e^(-λ(l+1))) - (1 - e^(-λl)) which simplifies to: P(Y = l) = e^(-λl) - e^(-λ(l+1)) . Factoring out e^(-λl) gives: P(Y = l) = e^(-λl) (1 - e^(-λ)) . Comparing this with the given form: P(Y = l) = q^l (1 - q) , we identify: q = e^(-λ) = e^(-ln(10)) . Since e^(ln(10)) = 10 , it follows that: q = 1/10 = 0.1 . Step 2: Final Answer Thus, the correct value of q is: 0.1",
42,"Consider the neural network shown in the figure with inputs: u, v weights: a, b, c, d, e, f output: y. R denotes the ReLU function, R(x) = max(0, x). Given u = 2, v = 3, a = 1, b = 1, c = 1, d = -1, e = 4, f = -1, Which one of the following is correct?",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2025/Question_Images/d0c6244904b666b0-myEWVSoJKM9opnrlq3L0Q6vYet1aRa.png,"[Tex]\frac{\partial y}{\partial a} = 8, \quad \frac{\partial y}{\partial f} = 0[/Tex]",,"[Tex]\frac{\partial y}{\partial a} = 1, \quad \frac{\partial y}{\partial f} = 0[/Tex]",,"[Tex]\frac{\partial y}{\partial a} = 8, \quad \frac{\partial y}{\partial f} = -1[/Tex]",,"[Tex]\frac{\partial y}{\partial a} = 2, \quad \frac{\partial y}{\partial f} = -1[/Tex]",,A,MCQ,[Tex]\begin{aligned}&\text{Given:} \\&h_1 = \text{ReLU}(au + bv) = \text{ReLU}(2 + 3) = 5 \\&h_2 = \text{ReLU}(cu + dv) = \text{ReLU}(2 - 3) = 0 \\&y = \text{ReLU}(4h_1 - 1 \cdot h_2) = \text{ReLU}(20) = 20 \\\\&\frac{\partial y}{\partial a} = \frac{dy}{dh_1} \cdot \frac{dh_1}{da} = 4 \cdot u = 4 \cdot 2 = 8 \\&\frac{\partial y}{\partial f} = \frac{dy}{dh_2} \cdot \frac{dh_2}{df} = (-1) \cdot 0 = 0 \quad \text{(since } h_2 = 0 \Rightarrow \text{ReLU derivative} = 0\text{)}\end{aligned}[/Tex],
43,"Consider game trees Tree-1 and Tree-2 as shown. The first level is a MAX agent and the second level is a MIN agent. The value in the square node is the output of the utility function. For what ranges of x and y, the right child of node B and the right child of node E will be pruned by alpha-beta pruning algorithm?",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2025/Question_Images/8d6def9ccd649efe-R3o2WQhB4Q1Z4LTHLdC9JceUGgwHkh.png,"x ∈ [1, ∞) and y ∈ (−∞, 2]",,"x ∈ (−∞, 2] and y ∈ (−∞, 5]",,"x ∈ (−∞, 2] and y ∈ [2, ∞)",,"x ∈ [1, ∞) and y ∈ (−∞, 5]",,C,MCQ,"To solve this question regarding alpha-beta pruning in the provided game trees (Tree-1 and Tree-2), we need to identify under what conditions the right children of nodes B and E can be pruned. 1. x ∈ [1, ∞) and y ∈ (−∞, 2] x ≥ 1 allows for not pruning at B (conflicting with required x ≤ 1). y ≤ 2 doesn't allow for pruning at E (contradicting the required y ≥ 5). 2.x ∈ (−∞, 2] and y ∈ (−∞, 5] x ≤ 2 includes x ≤ 1, fitting the pruning condition at B. y ≤ 5 doesn't include y ≥ 5, conflicting with the pruning condition at E. 3.x ∈ (−∞, 2] and y ∈ [2, ∞) x ≤ 2 includes x ≤ 1, fitting the pruning condition at B. y ≥ 2 doesn't fully meet the y ≥ 5 but is closer to the requirement for potential pruning at E than others. 4.x ∈ [1, ∞) and y ∈ (−∞, 5] x ≥ 1 allows for not pruning at B (contradicts needed x ≤ 1). y ≤ 5 doesn't allow for pruning at E (contradicting the required y ≥ 5).",
44,The state graph shows the action cost along the edges and the heuristic function h associated with each state. Suppose A ∗ algorithm is applied on this state graph using priority queue to store the frontier. In what sequence are the nodes expanded?,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2025/Question_Images/c62e5420064bf098-Cvkuwy1iemYzyVAw7huhPPHjhoQnVO.png,"S,A,E,C,B,D,G",,"S,E,A,C,B,D,G",,"S,A,E,B,C,D,G",,"S,A,B,E,C,D,G",,C,MCQ,"Start at S. Expand A next because it has the lowest fff-value among the frontier nodes. Then C comes out (next lowest fff), and its successors are added. B is expanded before D , again due to lower fff, tie‑broke alphabetically. Then D , and finally G is reached and expanded. Once G (the goal) is popped from the priority queue, the search terminates. In total: S, A, C, B, D, G .",
45,"A random experiment consists of throwing 100 fair dice, each die having six faces numbered 1 to 6. An event A represents the set of all outcomes where at least one of the dice shows a 1. Then, P(A) =",,0,,1,,1 - (5/6) 100,,(5/6) 100,,C,MCQ,"Probability of a single die not showing a 1 : Each die has 6 faces, and 5 of them are not a 1 . The probability of a single die not showing a 1 is: 5/6​. Probability of all 100 dice not showing a 1 : Since the dice are independent, the probability that none of the 100 dice show a 1 is:(5/6) 100 . Probability of at least one die showing a 1 : The probability of event A is the complement of the probability that none of the dice show a 1 : P(A) = 1 − (5/6) 100 . Final Answer: The probability P(A) is: P(A) = 1 − (5/6) 100 Thus, the correct option is: P(A) = 1 − (5/6) 100",
46,"Consider a fact table in an OLAP application: Facts(D1, D2, val) , where D1 and D2 are its dimension attributes and val is a dependent attribute. Suppose attribute D1 takes 3 values and D2 takes 2 values, and all combinations of these values are present in the table Facts . How many tuples are there in the result of the following query? SELECT D1, D2, sum(val) FROM Facts GROUP BY CUBE (D1, D2);",,1,,6,,9,,12,,D,MCQ,"1. Group by D1,D2 → One tuple per unique combination → 3 D1 values × 2 D2 values = 6 tuples 2. Group by D1 (D2 = NULL) → One per D1 value → 3 tuples 3. Group by D2 (D1 = NULL) → One per D2 value → 2 tuples 4. Grand total (D1 = NULL, D2 = NULL) → 1 tuple Ans: 6+3+2+1=12 tuples",
47,"Consider the following Python code snippet. A={""this"",""that""} B={""that"",""other""} C={""other"",""this""} while ""other"" in C: if ""this"" in A: A, B, C = A - B, B - C, C - A if ""that"" in B: A, B, C = C|A, A|B ,B|C When the above program is executed, at the end, which of the following sets contains ""this""?",,Only A,,Only B,,Only C,,"A, C",,B,MCQ,"Initial Sets: A = {""this"", ""that""} B = {""that"", ""other""} C = {""other"", ""this""} While Loop Condition: The loop continues as long as ""other"" is in set C. Initially, ""other"" is in C, so the loop will execute. First Iteration: First if condition: ""this"" is in A, so the following assignments occur: A = A - B = {""this"", ""that""} - {""that"", ""other""} = {""this""} B = B - C = {""that"", ""other""} - {""other"", ""this""} = {""that""} C = C - A = {""other"", ""this""} - {""this""} = {""other""} Second if condition: ""that"" is in B, so the following assignments occur: A = C | A = {""other""} | {""this""} = {""other"", ""this""} B = A | B = {""other"", ""this""} | {""that""} = {""other"", ""this"", ""that""} C = B | C = {""other"", ""this"", ""that""} | {""other""} = {""other"", ""this"", ""that""} Second Iteration: First if condition: ""this"" is in A, so the following assignments occur: A = A - B = {""other"", ""this""} - {""other"", ""this"", ""that""} = set() B = B - C = {""other"", ""this"", ""that""} - {""other"", ""this"", ""that""} = set() C = C - A = {""other"", ""this"", ""that""} - set() = {""other"", ""this"", ""that""} Second if condition: ""that"" is not in B (since B is now empty), so this block is skipped. Loop Termination: The loop condition ""other"" in C is still true, so the loop continues. Third Iteration: First if condition: ""this"" is not in A (since A is empty), so this block is skipped. Second if condition: ""that"" is not in B (since B is empty), so this block is skipped. Loop Termination: The loop condition ""other"" in C is still true, but since no changes are made to C  in this iteration, the loop will continue indefinitely. However, in  practice, the loop will terminate when no further changes occur. Final Sets: A = set() B = set() C = {""other"", ""this"", ""that""} Conclusion: At the end of the execution, the set C contains ""this"". Answer: Only C",
48,"Which of the following statements is/are correct about the rectified linear unit (ReLU) activation function defined as ReLU(x) = max(x, 0), where x ∈ R?",,ReLU is continuous everywhere,,ReLU is differentiable everywhere,,ReLU is not differentiable at x = 0,,"ReLU(x) = ReLU(ax), for all a ∈ R",,C,MCQ,"(A) ReLU is continous everywhere Yes, ReLU is continuous at all real values including x=0x = 0x=0. From both sides, the function tends to 0 at x=0x = 0x=0, so no discontinuity. (B) ReLU is differentiable everywhere False — ReLU is not differentiable at x=0x = 0x=0. Left derivative = 0, Right derivative = 1 → derivative is not defined at 0. (c) ReLU is not differentiable at x=0 As just explained, the function has a kink at x=0x = 0x=0, so this is true. (D) ReLU(x)= ReLU(ax),for all a∈R This only holds if a=1 (not all real numbers).",
49,"Consider the function f(x) = x 3 /3 + 7/2x 2 + 10x + 133/2 , x ∈ [−8, 0]. Which of the following statements is/are correct?",,The maximum value of f is attained at x = −5,,The minimum value of f is attained at x = −2,,The maximum value of f is 133/2,,The minimum value of the derivative of f is attained at x = − 7/2,,D,MCQ,"given: f(x) = x 3 /3 + 7/2x 2 + 10x + 133/2 Derivative: f'(x) = x^2 + 7x + 10 Critical points: x=−5,−2 Check f(x) at x=−8,−5,−2,0 f(-8) = 39.83 f(-5) = 62.33 f(-2) = 57.83 f(0) = 66.5 c. Max value is 133/2 d.Min of derivative occurs at x = -7/2",
50,"Let x 1 , x 2 , x 3 , x 4 , x 5 be a system of orthonormal vectors in R 10 . Consider the matrix A = x 1 x 2 T + . . . + x 5 x T . Which of the following statements is/are correct?",,Singular values of A are also its eigenvalues,,Singular values of A are either 0 or 1,,Determinant of A is 1,,A is invertible,,B,MCQ,"(A) Singular values of A are also eigen values (True) A is symmetric and real, so its eigenvalues are real and equal to its singular values Since it’s a projection matrix onto a 5D subspace, it has: * Eigenvalue 1 with multiplicity 5 *Eigenvalue 0 with multiplicity 5 (B) Singular values of A are either 0 or 1 eigenvalues (and thus singular values) are exactly 0 or 1 for an orthogonal projection matrix. (C) Determinant of A is 1 * Eigenvalues of A: 1 (×5), 0 (×5) * [Tex]\det(A) = 1^5 \cdot 0^5 = 0
[/Tex] (D) A is invertible * Since det⁡(A)=0 ,A is not invertible . *A matrix is invertible if all eigenvalues are non-zero",
51,Let f : R → R be a twice-differentiable function and suppose its second derivative satisfies f''(x) > 0 for all x ∈ R. Which of the following statements is/are ALWAYS correct?,,f has a local minima,,"There does not exist x and y, x ≠ y, such that f'(x) = f'(y) = 0",,f has at most one global minimum,,f has at most one local minimum,,D,MCQ,"Below are the properties of a twice‑differentiable f, f''(x) > 0 everywhere. (A) f has a local minimum   ( False ) Not guaranteed : A strictly convex function might not attain any minimum or the minimum could lie “at infinity,” so there may be no local minimum . (B) At most one critical point ( True ) f' is strictly increasing, so it can have at most one zero.Thus you can’t have two distinct points where f'(x) = 0 (C) At most one global minimum ( True ) Strict convexity ensures any local minimum is also a unique global minimum . There cannot be two distinct global minima. (D) At most one local minimum ( True ) Since there’s at most one critical point (from B), there can be at most one local minimum. That one, if it exists, is also the (unique) global minimum.",
52,"An n × n matrix A with real entries satisfies the property: ||Ax|| 2 = ||x|| 2 , for all x ∈ R n , where || · || denotes the Euclidean norm. Which of the following statements is/are ALWAYS correct?",,A must be orthogonal,,"A = I, where I denotes the identity matrix, is the only solution",,The eigenvalues of A are either +1 or −1,,A has full rank,,D,MCQ,"(A) A must be orthogonal True — as shown, the condition [Tex]\|Ax\|^2 = \|x\|^2
[/Tex] for all x implies  i.e., A is orthogonal . (B) A = I is the only solution False — many orthogonal matrices exist besides the identity. (C) The eigenvalues of A are either +1 or -1 False — eigenvalues of an orthogonal matrix can lie on the unit circle in the complex plane [Tex]\text{(i.e., } |\lambda| = 1, \text{ not necessarily } \pm 1\text{)}
[/Tex] (D) A has full rank (True) Yes, A is full-rank because [Tex]A^T A = I[/Tex] which can only happen if the columns of AAA are linearly independent.",
53,"Consider designing a linear binary classifier f(x) = sign(w T x + b), x ∈ R 2 on the following training data: Hard-margin support vector machine (SVM) formulation is solved to obtain w and b. Which of the following options is/are correct?",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2025/Question_Images/b9faf21106ac3b7b-17CAg0PIdcNcpnw4KvOXvmhlpw1teJ.png,"[Tex]w = \binom{4}{4}\,\text{and}\,\,b = 1[/Tex]",,The number of support vectors is 3,,The margin is √2,,Training accuracy is 98%,,C,MCQ,"[Tex]\text{(A)} \quad \mathbf{w} = \begin{pmatrix} 4 \\ 4 \end{pmatrix}, \quad b = 1[/Tex] [Tex]\begin{aligned}&\text{For } \mathbf{w} = \begin{pmatrix} 4 \\ 4 \end{pmatrix},\quad b = 1 \\[6pt]&\text{For } \mathbf{x}_1 = \begin{pmatrix} 2 \\ 0 \end{pmatrix},\ y_1 = +1: \\&\quad y_1(\mathbf{w}^T \mathbf{x}_1 + b) = 1 \cdot (4 \cdot 2 + 4 \cdot 0 + 1) = 9 \geq 1 \\[6pt]&\text{For } \mathbf{x}_2 = \begin{pmatrix} 0 \\ 2 \end{pmatrix},\ y_2 = +1: \\&\quad y_2(\mathbf{w}^T \mathbf{x}_2 + b) = 1 \cdot (4 \cdot 0 + 4 \cdot 2 + 1) = 9 \geq 1\\[6pt]&\text{For } \mathbf{x}_3 = \begin{pmatrix} 2 \\ 2 \end{pmatrix},\ y_3 = +1: \\&\quad y_3(\mathbf{w}^T \mathbf{x}_3 + b) = 1 \cdot (4 \cdot 2 + 4 \cdot 2 + 1) = 17 \geq 1\\[6pt]&\text{For } \mathbf{x}_4 = \begin{pmatrix} 0 \\ 0 \end{pmatrix},\ y_4 = -1: \\&\quad y_4(\mathbf{w}^T \mathbf{x}_4 + b) = -1 \cdot (4 \cdot 0 + 4 \cdot 0 + 1) = -1 < 1\\[6pt]&\therefore \text{(A) is incorrect since it misclassifies the point } \mathbf{x}_4 = (0, 0).\end{aligned}[/Tex] [Tex]\begin{aligned}&\text{(B) Number of support vectors is 3?} \\[6pt]&\text{Support vectors lie on the margin, i.e., they satisfy:} \\&\quad y_i(\mathbf{w}^T \mathbf{x}_i + b) = 1 \\[6pt]&\text{The points } (2, 0),\ (0, 2),\ \text{and } (0, 0)\ \text{are closest to the decision boundary,} \\&\text{so they must lie on the margin and are support vectors.} \\[6pt]&\Rightarrow \text{True: Number of support vectors} = 3\end{aligned}[/Tex] [Tex]\begin{aligned}&\text{(C) Margin is } \sqrt{2}\ \text{?} \\[6pt]&\text{Margin is given by:} \quad \text{Margin} = \frac{2}{\|\mathbf{w}\|} \\[6pt]&\text{Assume the optimal } \mathbf{w} = \begin{pmatrix} 1 \\ 1 \end{pmatrix} \text{ (by symmetry or solving the dual)} \\[6pt]&\|\mathbf{w}\| = \sqrt{1^2 + 1^2} = \sqrt{2} \\[6pt]&\Rightarrow \text{Margin} = \frac{2}{\sqrt{2}} = \sqrt{2} \\[6pt]&\text{Therefore, (C) is True.}\end{aligned}[/Tex] [Tex]\begin{aligned}&\text{(D) Training accuracy is } 98\% \ \text{?} \\[6pt]&\text{Only 4 training points are given, so accuracy must be one of:} \\&\quad \frac{3}{4} = 75\%, \quad \frac{4}{4} = 100\% \\[6pt]&\text{Since hard-margin SVM perfectly separates the data,} \\&\text{all training points are correctly classified.} \\[6pt]&\Rightarrow \text{Training accuracy} = 100\% \ne 98\% \\[6pt]&\text{Therefore, (D) is false.}\end{aligned}[/Tex]",
