Question_Number,Question_Text,Question_Images,Option_A,Option_A_Images,Option_B,Option_B_Images,Option_C,Option_C_Images,Option_D,Option_D_Images,Correct_Answer,Question_Type,Explanation,Explanation_Images
37,"Given the following Bayesian Network consisting of four Bernoulli random variables and the associated conditional probability tables: The value of 𝑃(𝑈 = 1, 𝑉 = 1, 𝑊 = 1,𝑍 = 1) = ______ (rounded off to three decimal places).",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Question_Images/a3fb8b1a641339ef-1kHS7WsujvnNlE6FE5yaCec3l2zePZ.webp,0.135,,0.150,,0.341,,0.125,,D,MCQ,"The joint probability is calculated as: P(Z=1,V=1,W=1,U=1)=P(Z=1∣V=1,W=1)⋅P(V=1∣U=1)⋅P(W=1∣U=1)⋅P(U=1) Substituting values from the tables: P(Z=1∣V=1,W=1)=0.5P(Z = 1 | V = 1, W = 1) = 0.5 P(V=1∣U=1)=0.5P(V = 1 | U = 1) = 0.5 P(W=1∣U=1)=1P(W = 1 | U = 1) = 1 P(U=1)=0.5P(U = 1) = 0.5 P(Z=1,V=1,W=1,U=1)=(0.5)*(0.5)*1*(0.5)=0.125",
38,Two fair coins are tossed independently. X is a random variable that takes a value  of 1 if both tosses are heads and 0 otherwise. Y is a random variable that takes a  value of 1 if at least one of the tosses is heads and 0 otherwise.  The value of the covariance of X and Y is ______ (rounded off to three decimal  places),,0.062,,0.072,,0.056,,0.076,,A,MCQ,"Outcome Probability(outcome) X Y HH 1/4 1 1 HT 1/4 0 1 TH 1/4 0 1 TT 1/4 0 0 E(X)=1/4 , E(Y)=3/4 and E(XY)=(0*0*1/4)+(0*1*1/4)+(0*1*1/4)+(1*1*1/4) =1/4 Cov(X,Y) = E(XY)-E(X).E(Y) =1/4 - (1/4)*(3/4) =1/16 =0.625",
39,"If ‘→’ denotes increasing order of intensity, then the meaning of the words  [sick → infirm → moribund] is analogous to [silly → _______ → daft]. Which one of the given options is appropriate to fill the blank?",,frown,,fawn,,vein,,vain,,D,MCQ,"The analogy represents increasing levels of intensity. In the sequence [silly → vain → daft] , ""vain"" represents an intermediate intensity between ""silly"" and ""daft,"" similar to the progression in the first sequence.",
40,The 15 parts of the given figure are to be painted such that no two adjacent parts  with shared boundaries (excluding corners) have the same color. The minimum  number of colors required is,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Question_Images/f7737fb19fc4ccfe-u8xUZ7Oh9yFQLwdcTGll1LvxqklAiN.png,4,,3,,5,,6,,A,MCQ,We know a planar graph can be colored using a minimum of 4 colors such that no two adjacent regions share the same color. We can see this in the figure given below.,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Explanation_Images/5af19dd18480cd0d-9hveM5Zy0RmzlU3qEo0xY0bbm9Ndeo.webp
41,"How many 4-digit positive integers divisible by 3 can be formed using only the  digits {1, 3,4, 6, 7}, such that no digit appears more than once in a number ?",,24,,48,,72,,12,,B,MCQ,"The sum of all digits {1,3,4,6,7}is 21, divisible by 3. Now we have to remove 1 digit to form 4 digit number. For the remaining digits to also sum to a number divisible by 3, we must remove a digit divisible by 3 (3 or 6), as removing any other digit would make the sum not divisible by 3. Removing 3 or 6 will leave subsets {1,4,6,7}and {1,3,4,7}, both with sums divisible by 3. Each subset forms 4!=24 numbers, giving a total of 2×24=48 numbers.",
42,The sum of the following infinite series is 2 + 1/2 + 1 /3 + 1 /4 + 1 /8 + 1/ 9 + 1 /16 + 1/27 + ⋯,,11/3,,7/2,,13/4,,9/2,,B,MCQ,S= 2 + 1/2 + 1 /3 + 1 /4 + 1 /8 + 1/ 9 + 1 /16 + 1/27 + ⋯ S= (1+1/2 + 1 /4 + 1 /8 + 1 /16 + ⋯ ) + (1 + 1 /3+ 1/ 9 + 1/27 + ⋯ ) Sum of infinite GP: S= 1/(1-1/2) + 1/(1-1/3) = 2+ 3/2 = 7/2,
43,"In an election, the share of valid votes received by the four candidates A, B, C, and  D is represented by the pie chart shown. The total number of votes cast in the  election were 1,15,000, out of which 5,000 were invalid. Based on the data provided, the total number of valid votes received by the  candidates B and C is",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Question_Images/bc142091eb6e1c56-PLYiaembkfIVujxevsBHz4BYg8gy9c.png,"45,000",,"49,500",,"51,750",,"54,000",,B,MCQ,"Total valid votes = 115,000 - 5,000 (invalid votes) = 110,000 the total number of valid votes received by candidates B and C: =(20+25)% of 110,000 = 0.45*110,000 = 49,500",
44,"Thousands of years ago, some people began dairy farming. This coincided with a  number of mutations in a particular gene that resulted in these people developing  the ability to digest dairy milk. Based on the given passage, which of the following can be inferred?",,All human beings can digest dairy milk.,,No human being can digest dairy milk.,,No human being can digest dairy milk.,,"In human beings, digestion of dairy milk resulted from a mutated gene.",,D,MCQ,"The passage states that mutations in a particular gene allowed some people to digest dairy milk. This implies that the ability to digest milk in humans was a result of genetic mutations. Hence,""In human beings, digestion of dairy milk resulted from a mutated gene"" is the correct inference.",
45,"The probability of a boy or a girl being born is 1/2. For a family having only three children, what is the probability of having two girls and one boy?",,3/8,,1/8,,1/4,,1/2,,A,MCQ,"The outcomes are(2 3 =8) given as {GGG,GGB,GBG,BGG,BBB,BBG,BGB,GBB} Favorable outcomes are 3 : {GGB,GBG,BGG} Hence, required probability =3/8",
46,"Person 1 and Person 2 invest in three mutual funds A, B, and C. The amounts they  invest in each of these mutual funds are given in the table. Mutual fund A Mutual fund B Mutual fund C Person 1 ₹10,000 ₹20,000 ₹20,000 Person 2 ₹20,000 ₹15,000 ₹15,000 At the end of one year, the total amount that Person 1 gets is ₹500 more than  Person 2. The annual rate of return for the mutual funds B and C is 15% each. What  is the annual rate of return for the mutual fund A ?",,7.5%,,10%,,15%,,20 %,,B,MCQ,Let annual rate of return for mutual fund A be x%. Amount received by Person 1 at the end of 1 year = 100x+400*15 Amount received by Person 1 at the end of 1 year = 200x+300*15 Person 1 gets 500 more than Person 2 : 100x+6000 = 200x+4500+500 x=10,
47,Three different views of a dice are shown in the figure. The piece of paper that can be folded to make this dice is:,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Question_Images/1811256cf10d7d76-YIfIukXUkJAGbBrmDhnxEZKqpPxk0x.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_A_Images/abd884addfb662d9-gP9PX6Q5xwemkTcoX5LhYL9URXwntY.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_B_Images/fef766b52c9aaaef-6amqRLQrmuQ37GhtOEvodE5zkKueKI.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_C_Images/791f29855e1a3463-voKLfzkDb8ocVWEuRd5ygrbzN4n2Ob.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_D_Images/0f0fdde35f7616dd-gPeyv6KPXw1Oux8KVcZDmst75rXEoc.png,A,MCQ,"From the dice views, opposite faces are: 4↔2, 5↔3, 1↔6. Only option (A) satisfies these conditions when folded, as no two opposite faces are adjacent.",
48,"Visualize two identical right circular cones such that one is inverted over the other  and they share a common circular base. If a cutting plane passes through the vertices  of the assembled cones, what shape does the outer boundary of the  resulting cross-section make?",,A rhombus,,A triangle,,An ellipse,,A hexagon,,A,MCQ,"The cutting plane passing through the vertices of both cones will slice through the cones along the axis of symmetry (the line connecting the two vertices). Each cone is symmetrical and has a circular base, but the cutting plane through the vertices will reveal two triangle-like shapes meeting at the center, forming a rhombus .",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Explanation_Images/a07efe86cd6c8388-P9ID6XaqkOqqH3rWa7ky8GJI6DLtk2.webp
49,"Consider the following statements: (i) The mean and variance of a Poisson random variable are equal. (ii) For a standard normal random variable, the mean is zero and the  variance is one. Which ONE of the following options is correct?",,Both (i) and (ii) are true,,(i) is true and (ii) is false,,(ii) is true and (i) is false,,Both (i) and (ii) are false,,A,MCQ,Statement (i) is true because the mean and variance of a Poisson random variable are both equal to λ. Statement (ii) is also true because a standard normal random variable has a mean of 0 and a variance of 1.,
50,"Consider the dataset with six datapoints: [Tex](x_1, y_1), (x_2, y_2),...,(x_6, y_6)[/Tex] , where [Tex]x_1 = \begin{bmatrix} 1 \\ 0 \end{bmatrix}[/Tex] , [Tex]x_2 = \begin{bmatrix} 0 \\ 1 \end{bmatrix}[/Tex] , [Tex]x_3 = \begin{bmatrix} 0 \\ -1 \end{bmatrix}[/Tex] , [Tex]x_4 = \begin{bmatrix} -1 \\ 0 \end{bmatrix}[/Tex] , [Tex]x_5 = \begin{bmatrix} 2 \\ 2 \end{bmatrix}[/Tex] , [Tex]x_6 = \begin{bmatrix} -2 \\ -2 \end{bmatrix}[/Tex] and the labels are given by [Tex]y_1 = y_2 = y_5 = 1[/Tex] , and [Tex]y_3 = y_4 = y_6 = -1[/Tex] . A hard  margin linear support vector machine is trained on the above dataset.  Which ONE of the following sets is a possible set of support vectors?",,"{𝒙𝟏 , 𝒙𝟐 ,𝒙𝟓 }",,"{𝒙𝟑 , 𝒙𝟒 ,𝒙𝟓 }",,"{𝒙𝟒 , 𝒙𝟓 }",,"{𝒙𝟏 , 𝒙𝟐 ,𝒙𝟑 , 𝒙𝟒}",,D,MCQ,"We can see from the figure that  {𝒙𝟏 , 𝒙𝟐 , 𝒙𝟑 , 𝒙𝟒} is a possible set of support vectors and x5 and x6 are outliers.",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Explanation_Images/26b3b1559ce7d7a4-mqPKKfbbTbb1Qi4KCE5QmMzNdhnkUk.webp
51,Match the items in Column 1 with the items in Column 2 in the following table: Column 1 Column 2 (p) Principal Component Analysis (i) Discriminative Model (q) Naïve Bayes Classification (ii) Dimensionality Reduction (r) Logistic Regression (iii) Generative Mode,,"(A)(p) − (iii), (q) − (i), (r) − (ii)",,"(B) (p) − (ii), (q) − (i), (r) − (iii)",,"(C) (p) − (ii), (q) − (iii), (r) − (i)",,"(D) (p) − (iii), (q) − (ii), (r)− (i)",,C,MCQ,Principal Component Analysis (P): Dimensionality Reduction (ii) as it reduces data dimensions. Naïve Bayes Classification (Q): Generative Model (iii) since it models the joint probability. Logistic Regression (R): Discriminative Model (i) as it directly models the decision boundary.,
52,"Euclidean distance-based k-means clustering algorithm was run on a dataset of 100 points with k=3. If the points [Tex]\begin{bmatrix} 1 \\ 1 \end{bmatrix} \text{ and } \begin{bmatrix} -1 \\ 1 \end{bmatrix}[/Tex] are both part of cluster 3, then which one of the following points is necessarily also part of cluster 3?",,[Tex]\begin{bmatrix} 0 \\ 0 \end{bmatrix}[/Tex],,[Tex]\begin{bmatrix} 0 \\ 2 \end{bmatrix}[/Tex],,[Tex]\begin{bmatrix} 2 \\ 0 \end{bmatrix}[/Tex],,[Tex]\begin{bmatrix} 0 \\ 1 \end{bmatrix}[/Tex],,D,MCQ,"Points [1, 1] and [-1, 1] are both part of cluster 3 in the k-means clustering algorithm. Since the clustering is based on Euclidean distance, point that is closest to points [1, 1] and [-1, 1] will also be part of cluster 3. [0, 0] has a distance of √2 from both [1, 1] and [-1, 1]. [0, 2] has a distance of √5 from both [1, 1] and [-1, 1]. [2, 0] has a distance of 2√2 from both [1, 1] and [-1, 1]. [0, 1] has a distance of 1 from both [1, 1] and [-1, 1]. [0, 1] has the same distance from both [1, 1] and [-1, 1]. Therefore, [0, 1] is necessarily also part of cluster 3.",
53,"Consider performing uniform hashing on an open address hash table with load  factor [Tex]\alpha = \frac{n}{m} < 1[/Tex] , where 𝑛 elements are stored in the table with m slots. The expected number of probes in an unsuccessful search is at most [Tex]\frac{1}{1-\alpha}[/Tex] . Inserting an element in this hash table requires at most ______ probes, on average.",,[Tex]n\frac{1}{1-\alpha}[/Tex],,[Tex]\frac{1}{1-\alpha}[/Tex],,[Tex]1+\frac{\alpha}{2}[/Tex],,[Tex]\frac{1}{1+\alpha}[/Tex],,B,MCQ,"n open addressing with uniform hashing, the expected number of probes for insertion is given by [Tex]\frac{1}{1 - \alpha}, \text{ where} \ \alpha = \frac{n}{m}[/Tex]",
54,"For any binary classification dataset, let 𝑆 𝐵 ∈ ℝ 𝑑×𝑑 and 𝑆 𝑊 ∈ ℝ 𝑑×𝑑 be the  between-class and within-class scatter (covariance) matrices, respectively. The  Fisher linear discriminant is defined by 𝑢 ∗ ∈ ℝ 𝑑 , that maximizes [Tex]J(u) = \frac{u^T S_B u}{u^T S_W u} [/Tex] If 𝜆 = 𝐽(𝑢 ∗ ), 𝑆 𝑊 is non-singular and 𝑆 𝐵 ≠ 0, then (𝑢 ∗ , 𝜆) must satisfy which ONE of the following equations? Note : ℝ denotes the set of real numbers.",,𝑆 𝑊 −1 𝑆 𝐵 𝑢 ∗ = 𝜆𝑢 ∗,,𝑆 𝑊 𝑢 ∗ = 𝜆𝑆 𝐵 𝑢 ∗,,𝑆 𝐵 𝑆 𝑊 𝑢 ∗ = 𝜆𝑢 ∗,,𝑢 ∗𝑇 𝑢 ∗ = 𝜆,,A,MCQ,"The Fisher linear discriminant maximizes the function: J(u) = \frac{u^T S_B u}{u^T S_W u} To maximize J(u), we take its derivative with respect to u and set it to zero. The derivative is: [Tex]\frac{d}{du} J(u) = \frac{(2 S_B u)(u^T S_W u) - (2 S_W u)(u^T S_B u)}{(u^T S_W u)^2} = 0[/Tex] This simplifies to: S B u=λS W u where λ=J(u ∗ ), the eigenvalue corresponding to the eigenvector u*. Rearranging: S W −1 S B u=λu This shows u* is the eigenvector of S W −1 S B",
55,Let ℎ1 and ℎ2 be two admissible heuristics used in 𝐴 ∗ search.  Which ONE of the following expressions is always an admissible heuristic?,,ℎ1 + ℎ2,,ℎ1 × ℎ2,,"ℎ1 /ℎ2, (ℎ2 ≠ 0)",,|ℎ1 − ℎ2|,,D,MCQ,"An admissible heuristic must not overestimate the true cost. For two admissible heuristics h1 and h2, ∣h1−h2∣ will always satisfy the admissibility condition because it ensures a non-negative value less than or equal to the true cost, making it admissible.",
56,"Consider five random variables 𝑈, 𝑉, 𝑊, 𝑋, and 𝑌 whose joint distribution  satisfies: 𝑃(𝑈, 𝑉, 𝑊, 𝑋, 𝑌) = 𝑃(𝑈)𝑃(𝑉)𝑃(𝑊|𝑈, 𝑉)𝑃(𝑋|𝑊)𝑃(𝑌|𝑊) Which ONE of the following statements is FALSE?",,𝑌 is conditionally independent of 𝑉 given 𝑊,,𝑋 is conditionally independent of 𝑈 given 𝑊,,𝑈 and 𝑉 are conditionally independent given 𝑊,,𝑌 and 𝑋 are conditionally independent given W,,C,MCQ,U and V are conditionally independent as can be seen below:,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Explanation_Images/8e7d026af33abe25-bWdk6iaGk7Mh2nlTQfzr3CXbVC9wO4.webp
57,"Consider the following statement:  In adversarial search, 𝛼– 𝛽 pruning can be applied to game trees of any depth where  𝛼 is the (m) value choice we have formed so far at any choice point along the  path for the MAX player and 𝛽 is the (n) value choice we have formed so far  at any choice point along the path for the MIN player. Which ONE of the following choices of (m) and (n) makes the above statement valid?",,"(m) = highest, (n) = highest",,"(m) = lowest, (n) = highest",,"(m) = highest, (n) = lowest",,"(m) = lowest, (n) = lowest",,C,MCQ,"In \alpha-\beta pruning, m represents the best value for the MAX player and is initialized to -\infty, while n represents the best value for the MIN player and is initialized to +\infty. During the search, m updates to the highest value for MAX, and n updates to the lowest value for MIN. Thus, the correct choice is m=highest, n=lowest.",
58,"Consider a database that includes the following relations: Defender(name, rating, side, goals) Forward(name, rating, assists, goals) Team(name, club, price) Which ONE of the following relational algebra expressions checks that every name  occurring in Team appears in either Defender or Forward, where 𝜙 denotes the  empty set?",,"[Tex]\Pi_{\text{name}}(\text{Team}) \setminus 
\big( \Pi_{\text{name}}(\text{Defender}) \cap 
      \Pi_{\text{name}}(\text{Forward}) \big) = \varnothing[/Tex]",,"[Tex]\big( \Pi_{\text{name}}(\text{Defender}) \cap 
      \Pi_{\text{name}}(\text{Forward}) \big) 
      \setminus \Pi_{\text{name}}(\text{Team}) = \varnothing[/Tex]",,"[Tex]\Pi_{\text{name}}(\text{Team}) \setminus 
\big( \Pi_{\text{name}}(\text{Defender}) \cup 
      \Pi_{\text{name}}(\text{Forward}) \big) = \varnothing[/Tex]",,"[Tex]\big( \Pi_{\text{name}}(\text{Defender}) \cup 
      \Pi_{\text{name}}(\text{Forward}) \big) 
      \setminus \Pi_{\text{name}}(\text{Team}) = \varnothing[/Tex]",,C,MCQ,"The expression [Tex]\Pi_{\text{name}}(\text{Team}) \setminus (\Pi_{\text{name}}(\text{Defender}) \cup \Pi_{\text{name}}(\text{Forward})) = \phi [/Tex] checks if every name in the Team relation is present in either Defender or Forward. The subtraction ∖ ensures there are no names in Team that are missing from the union of Defender and Forward. If the result is the empty set (\phi), the condition is satisfied.",
59,"Consider the following two tables named Raider and Team in a relational database  maintained by a Kabaddi league. The attribute ID in table Team references the  primary key of the Raider table, ID. Raider ID Name Raids RaidPoints 1 Arjun 200 250 2 Ankush 190 219 3 Sunil 150 200 4 Reza 150 190 5 Pratham 175 220 6 Gopal 193 215 Team City ID BidPoints Jaipur 2 200 Patna 3 195 Hyderabad 5 175 Jaipur 1 250 Patna 4 200 Jaipur 6 20 The SQL query described below is executed on this database: SELECT * FROM Raider, Team WHERE Raider.ID=Team.ID AND City=“Jaipur” AND  RaidPoints > 200; The number of rows returned by this query is ______",,1,,3,,2,,0,,B,MCQ,Cross-Product of given tables with given conditions gives following rows as output: ID Name Raid Raid Point City Bid Point 1 ARJUN 200 250 JAIPUR 250 2 ANKUSH 190 219 JAIPUR 200 6 GOPAL 193 215 JAIPUR 200,
60,"The fundamental operations in a double-ended queue D are: insertFirst(e) – Insert a new element e at the beginning of D. insertLast(e) – Insert a new element e at the end of D. removeFirst() – Remove and return the first element of D. removeLast() – Remove and return the last element of D. In an empty double-ended queue, the following operations are performed: insertFirst(10) insertLast(32) a ←removeFirst() insertLast(28) insertLast(17) a ←removeFirst() a ← removeLast() The value of a is ______.",,17,,19,,15,,20,,A,MCQ,"insertFirst(10): D = [10] insertLast(32): D = [10, 32] removeFirst(): Removes and returns 10, resulting in D = [32] insertLast(28): D = [32, 28] insertLast(17): D = [32, 28, 17] removeFirst(): Removes and returns 32, leaving D = [28, 17] removeLast(): Removes and returns 17, leaving D = [28] Hence, the value of a is 17.",
61,Let 𝑓:ℝ → ℝ be the function 𝑓(𝑥) = 1 /1+𝑒 −𝑥 .  The value of the derivative of 𝑓 at 𝑥 where 𝑓(𝑥) = 0.4 is ______ (rounded off to two decimal places). Note : ℝ denotes the set of real numbers,,0.34,,0.28,,0.24,,0.18,,C,MCQ,"𝑓(𝑥) = 1 /1+𝑒 −𝑥 On differentiating f(x) with respect to x, we get f'(x)=f(x)(1-f(x)) On substituting f(x)=0.4, f'(x)= 0.4*0.6 = 0.24",
62,The sample average of 50 data points is 40. The updated sample average after  including a new data point taking the value of 142 is ______.,,45,,40,,38,,42,,D,MCQ,"[Tex]\text{New average} = \frac{\left(\text{Old average} \times \text{Number of data points}\right) + \text{New data point}}{\text{Number of data points} + 1}[/Tex] Substituting values: old average: 40 number of data points: 50 new data point: 142 New average = [Tex]\frac{(40*50)+142}{50+1}[/Tex] On solving, new average =42",
63,"Let 𝑓:ℝ → ℝ be a function. Note: ℝ denotes the set of real numbers.[Tex]f(x) = \begin{cases}     -x, & \text{if } x < -2 \\    ax^2 + bx + c, & \text{if } x \in [-2, 2] \\    x, & \text{if } x > 2\end{cases}[/Tex] Which ONE of the following choices gives the values of 𝑎, 𝑏, 𝑐 that make the  function 𝑓 continuous and differentiable?",,"(A) 𝑎 = 1/4 , 𝑏 = 0, 𝑐 = 1",,"(B) 𝑎 = 1/2 , 𝑏 = 0, 𝑐 = 0",,"(C) 𝑎 = 0, 𝑏 = 0, 𝑐 = 0",,"(D) 𝑎 = 1, 𝑏 = 1, 𝑐 = −4",,A,MCQ,Continuity at x=−2 and x = 2: f(-2)=4a - 2b + c = 2                       (1) f(2)= 4a+2b+c=2                             (2) Differentiability at x = -2 and x = 2: f'(-2) = −4a+b = -1                   (3) f'(2) = 4a + b = 1                      (4) Solve the system: From (1) and (2): 4b=0  ⟹ b = 0. From (3) and (4): a= \frac{1}{4}. Substitute into (1): c = 1.,
64,"Consider the table below, where the (𝑖,𝑗) 𝑡ℎ element of the table is the distance  between points 𝑥𝑖 and 𝑥𝑗 . Single linkage clustering is performed on data points,  𝑥1 ,𝑥2 , 𝑥3 ,𝑥4 , 𝑥5 . x1 𝑥2 x3 x4 x5 x1 0 1 4 3 6 x2 1 0 3 5 3 x3 4 3 0 2 5 x4 3 5 2 0 1 x5 6 3 5 1 0 Which ONE of the following is the correct representation of the clusters produced?",,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_A_Images/d085630c211fca1e-k8IUebFf7jeQggZ6GhH6uab61b2YhG.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_B_Images/e737ba85a0f9ea39-Y3DWrOVJNJpGc0sVUNLypEmu4CySYr.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_C_Images/9b186b849c027a62-z5bImhuwWO8u6txWrwduck9dZ28R6s.png,,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2024/Option_D_Images/ee2683ba1c1ca5d7-k2LqqYoYIkFETfVmgtDoM2dlOMaqnQ.png,A,MCQ,"Using single-linkage clustering (nearest neighbor): Start with the smallest distance d = 1: x1 and x2 form a cluster. Merge x4 and x5 since d=1 between them. Evaluate x3: Distance to {x1,x2}: min⁡(4,3)=3 Distance to {x4,x5}: min⁡(2,5)=2 x3 merges with {x4,x5} Final clusters: {x1,x2} and {x3,x4,x5} Hence, answer is A",
