Question_Number,Question_Text,Question_Images,Option_A,Option_A_Images,Option_B,Option_B_Images,Option_C,Option_C_Images,Option_D,Option_D_Images,Correct_Answer,Question_Type,Explanation,Explanation_Images
49,"A relational schema for a train reservation database is given below. Passenger (pid, pname, age) Reservation (pid, class, tid) Table: Passenger pid   pname   age ----------------- 0    Sachin   65 1    Rahul    66 2    Sourav   67 3    Anil     69 Table : Reservation pid  class  tid --------------- 0    AC   8200 1    AC   8201 2    SC   8201 5    AC   8203 1    SC   8204 3    AC   8202 What pids are returned by the following SQL query for the above instance of the tables? SLECT pid FROM Reservation , WHERE class ‘AC’ AND EXISTS (SELECT * FROM Passenger WHERE age > 65 AND Passenger. pid = Reservation.pid)",,"1, 0",,"1, 2",,"1, 3",,"1, 5",,C,MCQ,"When a subquery uses values from outer query, the subquery is called correlated subquery. The correlated subquery is evaluated once for each row processed by the outer query.  The outer query selects 4 entries (with pids as 0, 1, 5, 3) from Reservation table. Out of these selected entries, the subquery returns Non-Null values only for 1 and 3.",
50,"The program below uses six temporary variables a, b, c, d, e, f. a = 1 b = 10 c = 20 d = a+b e = c+d f = c+e b = c+e e = b+f d = 5+e return d+f Assuming that all operations take their operands from registers, what is the minimum number of registers needed to execute this program without spilling?",,2,,3,,4,,6,,B,MCQ,"All of the given expressions use at-most 3 variables, so we never need more than 3 registers. It requires minimum of 3 registers. Principle of Register Allocation : If a variable needs to be allocated to a register, the system checks for any free register available, if it finds one, it allocates. If there is no free register, then it checks for a register that contains a dead variable ( a variable whose value is not going to be used in the future ), and if it finds one then it allocates. Otherwise, it goes for Spilling ( it checks for a register whose value is needed after the longest time, saves its value into the memory, and then use that register for current allocation, later when the old value of the register is needed, the system gets it from the memory where it was saved and allocate it in any register which is available ). But here we should not apply spilling as directed in the question. Let's allocate the registers for the variables. a = 1 ( let's say register R1 is allocated for variable 'a' ) b = 10 ( R2 for 'b' , because value of 'a' is going to be used in the future, hence can not replace variable of 'a' by that of 'b' in R1) c = 20 ( R3 for 'c', because values of 'a' and 'b' are going to be used in the future, hence can not replace variable 'a' or 'b' by 'c' in R1 or R2 respectively) d = a+b ( now, 'd' can be assigned to R1 because R1 contains a dead variable which is 'a' and it is so-called because it is not going to be used in future, i.e. no subsequent expression uses the value of variable 'a') e = c+d ( 'e' can be assigned to R1, because currently R1 contains value of variable 'd' which is not going to be used in the subsequent expression.) Note : an already calculated value of a variable is used only by READ operation ( not WRITE), hence we have to see only on the RHS side of the subsequent expressions whether the variable is going to be used or not. f = c+e ( ' f ' can be assigned to R2, because value of 'b' in register R2 is not going to be used in subsequent expressions, hence R2 can be used to allocate for ' f ' replacing 'b' ) b = c+e ( ' b ' can be assigned to R3, because value of 'c' in R3 is not being used later ) e = b+f ( here 'e' is already in R1, so no allocation here, direct assignment ) d = 5+e ( 'd' can be assigned to either R1 or R3, because values in both are not used further, let's assign in R1 ) return d+f ( no allocation here, simply contents of registers R1 and R2 are added and returned) hence we need only 3 registers, R1 R2 and R3.",
51,"The weight of a sequence a 0 , a 1 , ..., a n-1 of real numbers is defined as a 0 +a 1 /2+...+ a a-1 /2 n-1 . A subsequence of a sequence is obtained by deleting some elements from the sequence, keeping the order of the remaining elements the same. Let X denote the maximum possible weight of a subsequence of a 0 , a 1 , ...,a n-1 and Y the maximum possible weight of a subsequence of a 1 , a 2 , ...,a n-1 . Then X is equal to",,"max(Y, a0+Y)",,"max(Y, a0+Y/2)",,"max(Y, a0+2Y)",,a0+Y/2,,B,MCQ,"Using concepts of Dynamic Programming, to find the maximum possible weight of a subsequence of X, we will have two alternatives: 1. Do not include a0 in the subsequence: then the maximum possible weight will be equal to maximum possible weight of a subsequence of {a1, a2,....an} which is represented by Y 2. Include a0: then maximum possible weight will be equal to a0 + (each number picked in Y will get divided by 2) <=> a0 + Y/2. Here you can note that Y will itself pick optimal subsequence to maximize the weight. Final answer will be Max(Case1, Case2) i.e. Max(Y, a0 + Y/2). Hence B).",
52,"A 5-stage pipelined processor has Instruction Fetch(IF),Instruction Decode(ID),Operand Fetch(OF),Perform Operation(PO)and Write Operand(WO)stages.The IF,ID,OF and WO stages take 1 clock cycle each for any instruction.The PO stage takes 1 clock cycle for ADD and SUB instructions,3 clock cycles for MUL instruction,and 6 clock cycles for DIV instruction respectively.Operand forwarding is used in the pipeline.What is the number of clock cycles needed to execute the following sequence of instructions? Instruction           Meaning of instruction I0 :MUL R2 ,R0 ,R1	      R2 ¬ R0 *R1 I1 :DIV R5 ,R3 ,R4  	      R5 ¬ R3/R4 I2 :ADD R2 ,R5 ,R2	      R2 ¬ R5+R2 I3 :SUB R5 ,R2 ,R6	      R5 ¬ R2-R6",,13,,15,,17,,19,,B,MCQ,"Operand Forwarding : In this technique the value of operand is given to the concerned stage of dependent instruction before it is stored.  In the above question, I2 is dependent on I0 and I1, and I3 is dependent on I2.  Let's see this question with a time-space diagram. The above is a space-time diagram representing the pipeline in which the instructions gets executed.  Instruction 0 is a MUL operation which take 3 clock cycles of CPU in the PO stage, and at any other stage it takes only 1 cycle.  Instruction 1 is a DIV operation which take 6 clock cycles of CPU in the PO stage, and at any other stage it takes only 1 cycle.  It can be noticed here that even when the OF stage was free in the 4th clock cycle, then also the instruction 1 was not given to it. This is a design issue. The operands should be fetched only if they are going to get operated or executed in the next cycle, else there is a possibility of data corruption. As PO stage was not free in the next cycle hence OF was delayed and was done for instruction 1 only just before 1 cycle of going to PO stage.  Instruction 2 is an ADD operation which take 1 clock cycles of CPU in all stages. But it is a dependent operation. it needs the operands which are provided by Instruction 0 and 1.  Instruction 2 needs R5 and R2 to add, it gets R2 on time, because till the time Instruction 2 reaches its PO stage R2 would have been stored in memory. Now R5 is also needed, but Instruction 2's PO and Instruction 1's WO are in parallel. That means Instruction 2 can't take the value of R5 before it is stored by Instruction 1. So here comes the concept of Operand Forwarding. Before Instruction 1 store it's result/value which is R5, it can first forward it to instruction 2's Fetch-Execute Buffer, so that Instruction 2 can also use it in parallel to Instruction's WO stage. This will save extra clock cycles required( if Operand forwarding is not used, and R5 need to be taken from memory).  In Instruction 3, same operand forwarding concept is applied for the value of R2 which is computed by Instruction 2.  Hence operand forwarding saved 2 extra clock cycles here. ( 1 cycle in Instruction 2 and 1 cycle in Instruction 3).  So the total no of cycles are 15, which can be seen from the diagram, each instance of the stage represents 1 clock cycle. So total 15.",http://www.geeksforgeeks.org/wp-content/uploads/gq/2016/01/Pipelining.jpg
53,"In the sequential circuit shown below,if the initial value of the output Q1Q0 is 00,what are the next four values of Q1Q0?",https://www.geeksforgeeks.org/wp-content/uploads/gq/2013/12/CSE_201032.gif,"11, 10, 01, 00",,"10, 11, 01, 00",,"10, 00, 01, 11",,"11, 10, 00, 01",,A,MCQ,"We have t flip flop Truth table of t flip flop t q 0 q 1 q’ So q0 always inverted as t=1 always So 1)q10=1 2)q0 =0 3)q0 =1 4)q0 =1 For q1 also t=1 always but clock is so we have to observe positive edge of clock I.e. when is q0 going from 0 -> 1 1)q1 =1 2)q1 =1 3)q1 =0 4)q1 =0 So final combination q0q1->(11,10,01,00) Ans (A)",
54,What is the Boolean expression for the output f of the combinational logic circuit of NOR gates given below?,http://www.geeksforgeeks.org/wp-content/uploads/gq/2013/12/CSE_201031.gif,(Q+R)',,(P+Q)',,(P+R),,(P+Q+R)',,A,MCQ,"Answer is Option A.  The above question contains the NOR gates. Let's see what NOR gate does. If A and B are the two inputs to the NOR gate, the NOR gate gives (A+B)' as the output.  Let's assign numbers to the Gates for the easy understanding. In the 1st column there are 4 NOR Gates, number them as 1 to 4 ( top to down). In the 2nd column there are 2 NOR Gates, number them as 5 and 6 ( top to down). In the 3rd column there is only 1 NOR Gate, number it as 7. 1st numbered Gate gives output as : ( P + Q )' 2nd numbered Gate gives output as : ( Q + R )' 3rd numbered Gate gives output as : ( P + R )' 4th numbered Gate gives output as : ( R + Q )' 5th numbered Gate gives output as : (( P + Q )' + ( Q + R )')' = ((P + Q)'' . ( Q + R )'') ( De Morgan's law) = (P + Q ) . ( Q + R ) ( Idempotent Law, A'' = A) = (PQ + PR + Q + QR ) = (Q(1 + P + R) + PR) = Q + PR ( as, 1 + "" any boolean expression"" = 1 ) Similarly 6th numbered Gate gives output as : R + PQ (as this time R is common here) Now 7th numbered Gate gives output as : ((Q + PR) + (R + PQ))' = (Q( 1+P) + R(1+P))' = (Q+R)'",
55,"Suppose the predicate F(x, y, t) is used to represent the statement that person x can fool person y at time t. which one of the statements below expresses best the meaning of the formula ∀x∃y∃t(¬F(x, y, t))?",,Everyone can fool some person at some time,,No one can fool everyone all the time,,Everyone cannot fool some person all the time,,No one can fool some person at some time,,B,MCQ,"∀ x ∃ y ∃ t(¬ F(x,y,t)) => ∀ x ¬(∀ y ∀ t F(x,y,t))",
56,"The degree sequence of a simple graph is the sequence of the degrees of the nodes in the graph in decreasing order. Which of the following sequences can not be the degree sequence of any graph? (I) 7, 6, 5, 4, 4, 3, 2, 1 (II) 6, 6, 6, 6, 3, 3, 2, 2 (III) 7, 6, 6, 4, 4, 3, 2, 2 (IV) 8, 7, 7, 6, 4, 2, 1, 1",,I and II,,III and IV,,IV only,,II and IV,,D,MCQ,"A generic algorithm or method to solve this question is 1: procedure isV alidDegreeSequence(L) 2: for n in list L do 3: if L doesn’t have n elements next to the current one then return false 4: decrement next n elements of the list by 1 5: arrange it back as a degree sequence, i.e. in descending order 6: if any element of the list becomes negative then return false 7: return true Rationale behind this method comes from the properties of simple graph. Enumerating the f alse returns, 1) if L doesn’t have enough elements after the current one or 2) if any element of the list becomes negative, then it means that there aren’t enough nodes to accommodate edges in a simple graph fashion, which will lead to violation of either of the two conditions of the simple graph (no self-loops and no multiple-edges between two nodes), if not others. Another one: A degree sequence d1,d2,d2. . . dn of non negative integer is graphical if it is a degree sequence of a graph. We now introduce a powerful tool to determine whether a particular sequence is graphical due to Havel and Hakimi Havel–Hakimi Theorem : → According to this theorem, Let D be sequence the d1,d2,d2. . . dn with d1 ≥ d2 ≥ d2 ≥ . . . dn for n≥ 2 and di ≥ 0. → Then D0 be the sequence obtained by: → Discarding d1, and → Subtracting 1 from each of the next d1 entries of D. → That is Degree sequence D0 would be : d2-1, d2-1, d3-1 . . . , dd1+1 -1 . . . , dn → Then, D is graphical if and only if D0 is graphical. Now, we apply this theorem to given sequences: option I) 7,6,5,4,4,3,2,1 → 5,4,3,3,2,1,0 → 3,2,2,1,0,0 → 1,1,0,0,0 → 0,0,0,0 so its graphical. Option II) 6,6,6,6,3,3,2,2 → 5,5,5,2,2,1,2 ( arrange in ascending order) → 5,5,5,2,2,2,1 → 4,4,1,1,1,0 → 3,0,0,0,0 → 2,-1,-1,-1,0 but d (degree of a vertex) is non negative so its not a graphical. Option III) 7,6,6,4,4,3,2,2 → 5,5,3,3,2,1,1 → 4,2,2,1,1,0 → 1,1,0,0,0 → 0,0,0,0 so its graphical. Option IV) 8,7,7,6,4,2,1,1 , here degree of a vertex is 8 and total number of vertices are 8 , so it’s impossible, hence it’s not graphical. Hence only option I) and III) are graphic sequence and answer is option-D",
57,What is the probability that divisor of 10 99 is a multiple of 10 96 ?,,1/625,,4/625,,12/625,,16/625,,A,MCQ,"Following are multiples of 10 96 which are also divisor of 10 99 10 96 , 2x10 96 , 4x10 96 , 5x10 96 , 8x10 96 , 10x10 96 , 20x10 96 , 25x10 96 , 40x10 96 , 50x10 96 , 100x10 96 , 125x10 96 , 200x10 96 , 250x10 96 , 500x10 96 , 1000x10 96 The total number of divisors of 10 99 = 10000 So the probability = 16/10000 = 1/625",
58,Consider a company that assembles computers. The probability of a faulty assembly of any computer is p. The company therefore subjects each computer to a testing process.This testing process gives the correct result for any computer with a probability of q. What is the probability of a computer being declared faulty?,,pq + (1 - p)(1 - q),,(1 - q) p,,(1 - p) q,,pq,,A,MCQ,A computer can be declared faulty in two cases 1) It is actually faulty and correctly declared so (p*q) 2) Not faulty and incorrectly declared (1-p)*(1-q).,
59,Which of the following statements are true? I. Shortest remaining time first scheduling may cause starvation II. Preemptive scheduling may cause starvation III. Round robin is better than FCFS in terms of response time,,I only,,I and III only,,II and III only,,"I, II and III",,D,MCQ,"I. Shortest remaining time first (SRTF) scheduling may cause starvation True: Because if shorter processes keep arriving, a longer process may never get CPU time (starvation). II. Preemptive scheduling may cause starvation True: In general, preemption can cause starvation if high-priority or short jobs continuously preempt longer ones. III. Round robin is better than FCFS in terms of response time True: RR ensures each process gets CPU within a time quantum, so the response time (first time a process gets CPU) is usually smaller than in FCFS.",
60,What is the appropriate pairing of items in the two columns listing various activities encountered in a software life cycle? P. Requirements Capture	 1.Module Development and Integration Q. Design	         2.Domain Analysis R. Implementation	 3.Structural and Behavioral Modeling S. Maintenance	         4.Performance Tuning,,"P-3, Q-2, R-4, S-1",,"P-2, Q-3, R-1, S-4",,"P-3, Q-2, R-1, S-4",,"P-2, Q-3, R-4, S-1",,B,MCQ,Module Development and Integration is clearly implementation work Performance Tuning is clearly maintenance work Domain Analysis is clearly Requirements Capture,
61,The cyclomatic complexity of each of the modules A and B shown below is 10. What is the cyclomatic complexity of the sequential integration shown on the right hand side?,https://cdncontribute.geeksforgeeks.org/wp-content/uploads/GATE_CS_2010_Question_21.jpg,19,,21,,20,,10,,A,MCQ,Cyclomatic Complexity of module = Number of decision points + 1 Number of decision points in A = 10 - 1 = 9 Number of decision points in B = 10 - 1 = 9 Cyclomatic Complexity of the integration = Number of decision points + 1 = (9 + 9) + 1 = 19,
62,Consider a B+-tree in which the maximum number of keys in a node is 5. What is the minimum number of keys in any non-root node?,,1,,2,,3,,4,,B,MCQ,"Another one: Since the maximum number of keys is 5, maximum number of children a node can have is 6. By definition of B Tree, minimum children that a node can have would be 6/2 = 3. Therefore, minimum number of keys that a node can have becomes 2 (3-1).",http://www.geeksforgeeks.org/wp-content/uploads/gq/2017/01/anil_ds_18.png
63,Which of the following concurrency control protocols ensure both conflict serializability and freedom from deadlock? I. 2-phase locking II. Time-stamp ordering,,I only,,II only,,Both I and II,,Neither I nor II,,B,MCQ,"2 Phase Locking (2PL) is a concurrency control method that guarantees serializability. The protocol utilizes locks, applied by a transaction to data, which may block (interpreted as signals to stop) other transactions from accessing the same data during the transaction’s life. 2PL may be lead to deadlocks that result from the mutual blocking of two or more transactions. See the following situation, neither T3 nor T4 can make progress. It is a algorithm is a non-lock concurrency control method. In Timestamp based method, deadlock cannot occur as no transaction ever waits.",https://media.geeksforgeeks.org/wp-content/uploads/GATECS_2010_Question_20.jpg
64,"Consider the following matrix [Tex]A = \begin{bmatrix} 2  & 3 \\ x & y \end{bmatrix}[/Tex] If the eigenvalues of A are 4 and 8, then",,"x=-3, y=9",,"x= -4, y=10",,"x=5, y=8",,"x=4, y=10",,B,MCQ,"The trace is the sum of the diagonal elements of the matrix, and it is also the sum of the eigenvalues. Thus, 2 + y = 4 + 8 ⇒ 2 + y = 12 ⇒ y = 10 The determinant is the product of the eigenvalues. Thus, 2y − 3x = 8 × 4 ⇒ 2(10) - 3x = 32 ⇒ 20 - 3x = 32 ⇒ 3x = 20 - 32 = -12 ⇒ x = -4 Thus, x = -4 and y = 10",
65,"In a binary tree with n nodes, every node has an odd number of descendants. Every node is considered to be its own descendant. What is the number of nodes in the tree that have exactly one child?",,0,,1,,(n-1)/2,,n-1,,A,MCQ,"It is mentioned that each node has odd number of descendants including node itself, so all nodes must have even number of descendants 0, 2, 4 so on.   Which means each node should have either 0 or 2 children. So there will be no node with 1 child.  Hence 0 is answer.  Following are few examples. a /    \\ b      c a /   \\ b     c /  \\ d    e Such a binary tree is full binary tree (a binary tree where every node has 0 or 2 children).",
