file_name,Question_Number,Question_Text,subject,chapter,subtopic
GATE_CS_2004.csv,16,"Consider the following entity relationship diagram (ERD), where two entities E1 and E2 have a relation R of cardinality 1 : m. The attributes of E1 are A11, A12 and A13 where A11 is the key attribute. The attributes of E2 are A21, A22 and A23 where A21 is the key attribute and A23 is a multi-valued attribute. Relation R does not have any attribute. A relational database containing minimum number of tables with each table satisfying the requirements of the third normal form (3NF) is designed from the above ERD. The number of tables in the database is",Databases,Database Design,"Integrity constraints, normal forms"
GATE_CS_2004.csv,17,"A relational database contains two tables student and department in which student table has columns roll_no, name and dept_id and department table has columns dept_id and dept_name. The following insert statements were executed successfully to populate the empty tables: Insert into department values (1, 'Mathematics') Insert into department values (2, 'Physics') Insert into student values (l, 'Navin', 1) Insert into student values (2, 'Mukesh', 2) Insert into student values (3, 'Gita', 1) How many rows and columns will be retrieved by the following SQL statement? Select * from student, department",Databases,Data Models,Relational model
GATE_CS_2004.csv,18,Consider the following schedule S of transactions T1 and T2: T1 T2 Read(A)A = A - 10 Read (A)Temp = 0.2*A  Write(A)  Read(B) Write(A)Read(B)  B = B + 10  Write(B) B = B + TempWrite(B),Databases,Transactions,Transactions and concurrency control
GATE_CS_2004.csv,19,Which level of locking provides the highest degree of concurrency in a relational data base?,Databases,Transactions,Transactions and concurrency control
GATE_CS_2004.csv,20,"In how many ways can we distribute 5 distinct balls, B1,B2,...,B5 in 5 distinct cells, C1,C2,...,C5 such that Ball B,is not in cell C,Vi=1,2,...,5 and each cell contains exactly one ball?",Engineering Mathematics,Discrete Mathematics,Combinatorics
GATE_CS_2004.csv,21,"Let R 1 be a relation from A = {1, 3, 5, 7} to B = {2, 4, 6, 8} and R 2 be another relation from B to C = {1, 2, 3, 4} as defined below: An element x in A is related to an element y in B (under R 1 ) if x + y is divisible by 3. An element x in B is related to an element y in C (under R 2 ) if x + y is even but not divisible by 3. Which is the composite relation R 1 R 2 from A to C?",Engineering Mathematics,Discrete Mathematics,"Sets, relations, functions, partial orders and lattices"
GATE_CS_2004.csv,22,"Let a(x, y), b(x, y,) and c(x, y) be three statements with variables x and y chosen from some universe. Consider the following statement: (âˆƒx)(âˆ€y)[(a(x, y) âˆ§ b(x, y)) âˆ§ Â¬c(x, y)]  Which one of the following is its equivalent?",Engineering Mathematics,Discrete Mathematics,Propositional and first order logic
GATE_CS_2004.csv,23,"Let H1,H2,H3,... be harmonic numbersÂ Then, for can be expressed as",Engineering Mathematics,Discrete Mathematics,Combinatorics
GATE_CS_2004.csv,24,"What values of x, y and z satisfy the following system of linear equations?",Engineering Mathematics,Linear Algebra,"Matrices, determinants, system of linear equations"
GATE_CS_2004.csv,25,"Using a 4-bit 2â€™s complement arithmetic, which of the following additions will result in an overflow? (i) 1100 + 1100 (ii) 0011 + 0111 (iii) 1111 + 0111",Digital Logic,Number representations and computer arithmetic (fixed and floating point),
GATE_CS_2004.csv,26,The function ABâ€™C + Aâ€™BC + ABCâ€™ + Aâ€™Bâ€™C + ABâ€™Câ€™ is equivalent to,Digital Logic,Boolean algebra,
GATE_CS_2004.csv,27,The number (123456) 8 is equivalent to,Digital Logic,Number representations and computer arithmetic (fixed and floating point),
GATE_CS_2004.csv,28,What is the minimum number of NAND gates required to implement a 2-input EXCLUSIVE-OR function without using any other logic gate?,Digital Logic,Combinational and sequential circuits,
GATE_CS_2004.csv,29,Which one of the following regular expressions is NOT equivalent to the regular expression (a + b + c) *?,Theory of Computation,Formal Languages and Automata,Regular expressions and finite automata
GATE_CS_2004.csv,30,Which one of the following strings is not a member of L (M)?,Theory of Computation,Formal Languages and Automata,Context-free grammars and push-down automata
GATE_CS_2004.csv,31,Which one of the following statements is FALSE?,Theory of Computation,Language Properties,"Regular and context-free languages, pumping lemma"
GATE_CS_2004.csv,32,"If we use internal data forwarding to speed up the performance of a CPU (R1, R2 and R3 are registers and M[100] is a memory reference), then the sequence of operations",Computer Organization and Architecture,Pipelining,"Instruction pipelining, pipeline hazards"
GATE_CS_2004.csv,33,"Let X and Y be two exponentially distributed and independent random variables with mean Î± and Î², respectively. If Z = min(X,Y), then the mean of Z is given by",Engineering Mathematics,Probability and Statistics,Random variables
GATE_CS_2004.csv,34,Let A be an Let A be an n Ã— n matrix of the following form. What is the value of the determinant of A?,Engineering Mathematics,Linear Algebra,"Matrices, determinants, system of linear equations"
GATE_CS_2004.csv,35,"If f(1) = 2,f(2) = 4 and f(4) = 16,what is the value of f(3) using Lagrangeâ€™s interpolation formula?",Engineering Mathematics,Calculus,
GATE_CS_2004.csv,36,Consider the following iterative root finding methods and convergence properties: Iterative root finding Convergence properties methods  (Q) False Position Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â (I) Order of convergence = 1.62  (R) Newton Raphson Â  Â  Â  Â  Â  Â  Â  Â  (II) Order of convergence = 2  (S) Secant Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  (III) Order of convergence = 1 with guarantee ofÂ convergence  (T) Successive Approximation (IV) Order of convergence = 1 with no guarantee of convergence,Engineering Mathematics,Calculus,
GATE_CS_2004.csv,37,"Let f(n), g(n) and h(n) be functions defined for positive inter such that f(n) = O(g(n)), g(n)Â â‰  O(f(n)), g(n) = O(h(n)), and h(n) = O(g(n)). Which one of the following statements is FALSE?",Algorithms,Complexity Analysis,Asymptotic worst-case time and space complexity
GATE_CS_2004.csv,38,"What is the number of vertices in an undirected connected graph with 27 edges, 6 vertices of degree 2, 3 vertices of degree 4 and remaining of degree 3?",Engineering Mathematics,Discrete Mathematics,Graph Theory
GATE_CS_2004.csv,39,"A CPU has only three instructions I1, I2 and I3, which use the following signals in time steps T1-T5:  I1 : T1 : Ain, Bout, Cin T2 : PCout, Bin T3 : Zout, Ain T4 : Bin, Cout T5 : End  I2 : T1 : Cin, Bout, Din T2 : Aout, Bin T3 : Zout, Ain T4 : Bin, Cout T5 : End  I3 : T1 : Din, Aout T2 : Ain, Bout T3 : Zout, Ain T4 : Dout, Ain T5 : End  Which of the following logic functions will generate the hardwired control for the signal Ain ?",Computer Organization and Architecture,CPU,"ALU, data-path and control unit"
GATE_CS_2004.csv,40,"In an enhancement of a design of a CPU, the speed of a floating point unit has been increased by 20% and the speed of a fixed point unit has been increased by 10%. What is the overall speedup achieved if the ratio of the number of floating point operations to the number of fixed point operations is 2:3 and the floating point operation used to take twice the time taken by the fixed point operation in the original design?",Computer Organization and Architecture,Pipelining,"Instruction pipelining, pipeline hazards"
GATE_CS_2004.csv,41,What is the minimum size of ROM required to store the complete truth table of an 8-bit x 8-bit multiplier?,Computer Organization and Architecture,Memory Hierarchy,"Cache, main memory and secondary storage"
GATE_CS_2004.csv,42,"Consider a system with 2 level caches. Access times of Level 1 cache, Level 2 cache and main memory are 1 ns, 10ns, and 500 ns, respectively. The hit rates of Level 1 and Level 2 caches are 0.8 and 0.9, respectively. What is the average access time of the system ignoring the search time within the cache?",Computer Organization and Architecture,Memory Hierarchy,"Cache, main memory and secondary storage"
GATE_CS_2004.csv,43,A subnet has been assigned a subnet mask of 255.255.255.192. What is the maximum number of hosts that can belong to this subnet?,Computer Networks,Network Layer,Fragmentation and IP addressing
GATE_CS_2004.csv,44,"Suppose that the maximum transmit window size for a TCP connection is 12000 bytes. Each packet consists of 2000 bytes. At some point of time, the connection is in slow-start phase with a current transmit window of 4000 bytes. Subsequently, the transmitter receives two acknowledgements. Assume that no packets are lost and there are no time-outs. What is the maximum possible value of the current transmit window?",Computer Networks,Transport Layer,Flow control and congestion control
GATE_CS_2004.csv,45,"In the TCP/IP protocol suite, which one of the following is NOT part of the IP header?",Computer Networks,Network Layer,Fragmentation and IP addressing
GATE_CS_2004.csv,46,Which of the following objects can be used in expressions and scriplets in JSP (Java Server Pages) without explicitly declaring them?,Computer Networks,Application Layer,
GATE_CS_2004.csv,47,"In TCP, a unique sequence number is assigned to each",Computer Networks,Transport Layer,"UDP, TCP, sockets"
GATE_CS_2004.csv,48,"A host is connected to a Department network which is part of a University network. The University network, in turn, is part of the Internet. The largest network in which the Ethernet address of the host is unique is:",Computer Networks,Data Link Layer,Ethernet bridging
GATE_CS_2004.csv,49,Which one of the following statements is FALSE?,Computer Networks,Transport Layer,"UDP, TCP, sockets"
GATE_CS_2004.csv,50,"A serial transmission Ti uses 8 information bits, 2 start bits, 1 stop bit and 1 parity bit for each character. A synchronous transmission T2 uses 3 eight bit sync characters followed by 30 eight bit information characters. If the bit rate is 1200 bits/second in both cases, what are the transfer rates of Ti and T2?",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2004.csv,51,Which one of the following statements is FALSE?,Computer Networks,Transport Layer,"UDP, TCP, sockets"
GATE_CS_2004.csv,52,"In a sliding window ARQ scheme, the transmitter's window size is N and the receiver's window size is M. The minimum number of distinct sequence numbers required to ensure correct operation of the ARQ scheme is",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2004.csv,53,"Consider the following statements: I. telnet, ftp and http are application layer protocols. II. EJB (Enterprise Java Beans) components can be deployed in a J2EE (Java2 Enterprise Edition) application server. III. If two languages conform to the Common Language Specification (CLS) of the Microsoft.NET framework, then a class defined in any one of them may be inherited in the other. Which statements are true?",Computer Networks,Application Layer,
GATE_CS_2004.csv,54,"A software was tested using the error seeding strategy in which 20 errors were seeded in the code. When the code was tested using the complete test suite, 16 of the seeded errors were detected. The same test suite also detected 200 non-seeded errors. What is the estimated number of undetected errors in the code after this testing?",,,
GATE_CS_2004.csv,55,What is the availability of a software with the following reliability figures? Mean Time Between Failure (MTBF) = 25 days Mean Time To Repair (MTTR) = 6 hours,,,
GATE_CS_2004.csv,56,"Assume that the delivered lines of code L of a software is related to the effort E in person months and duration t in calendar months by the relation L P* (E/B) 1/3 * t 4/3 , where P and B are two constants for the software process and skills factor. For a software project, the effort was estimated to be 20 person months and the duration was estimated to be 8 months. However, the customer asked the project team to complete the software project in 4 months. What would be the required effort in person months?",,,
GATE_CS_2004.csv,57,"Consider the following program module: int module1 (int x, int y) { while (x! = y) { if (x > y) x = x - y, else y = y - x; } return x; } What is Cyclomatic complexity of the above module?",,,
GATE_CS_2004.csv,58,"A software project involves execution of 5 tasks T1, T2, T3, T4 and T5 of duration 10, 15, 18, 30 and 40 days, respectively. T2 and T4 can start only after T1 completes. T3 can start after T2 completes. T5 can start only after both T3 and T4 complete. What is the slack time of the task T3 in days?",,,
GATE_CS_2004.csv,59,"In a softwareÂ project, COCOMO (Constructive Cost Model) is used to estimate",,,
GATE_CS_2004.csv,60,A software organization has been assessed at SEI CMM Level 4. Which of the following does the organization need to practice beside Process Change Management and Technology Change Management in order to achieve Level 5 ?,,,
GATE_CS_2004.csv,61,Which of the above arguments are valid?,Engineering Mathematics,Discrete Mathematics,Propositional and first order logic
GATE_CS_2004.csv,62,"In a class of 200 students, 125 students have taken Programming Language course, 85 students have taken Data Structures course, 65 students have taken Computer Organization course; 50 students have taken both Programming Language and Data Structures, 35 students have taken both Data Structures and Computer Organization; 30 students have taken both Data Structures and Computer Organization, 15 students have taken all the three courses.How many students have not taken any of the three courses?",Engineering Mathematics,Discrete Mathematics,"Sets, relations, functions, partial orders and lattices"
GATE_CS_2004.csv,63,"In a population of N families, 50% of the families have three children, 30% of the families have two children and the remaining families have one child. What is the probability that a randomly picked child belongs to a family with two children?",Engineering Mathematics,Probability and Statistics,Conditional probability and Bayes theorem
GATE_CS_2004.csv,64,A sender is employing public key cryptography to send a secret message to a receiver. Which one of the following statements is TRUE?,Computer Networks,Security,Public key cryptography
GATE_CS_2004.csv,65,Let x be an integer which can take a value of 0 or 1. The statement if(x = =0) x = 1; else x = 0; is equivalent to which one of the following?,Programming and Data Structures,Programming in C,
GATE_CS_2004.csv,66,"A program attempts to generate as many permutations as possible of the string, 'abcd' by pushing the characters a, b, c, d in the same order onto a stack, but it may pop off the top character at any time. Which one of the following strings CANNOT be generated using this program?",Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_2004.csv,67,"Choose the correct option to fill the ?1 and ?2 so that the program prints an input string in reverse order. Assume that the input string is terminated by a new line character. #include <stdio.h> void wrt_it (void); int main (void) { printf(""Enter Text""); printf (""\n""); wrt_ it(); printf (""\n""); return 0; } void wrt_it (void) { int c; if (?1) wrt_it(); ?2 }",Programming and Data Structures,Programming in C,
GATE_CS_2004.csv,68,"Consider the following C program: C #include <stdio.h> typedef struct { char * a ; char * b ; } t ; void f1 ( t s ); void f2 ( t * p ); main () { static t s = { ""A"" , ""B"" }; printf ( ""%s %s \n "" , s . a , s . b ); f1 ( s ); printf ( ""%s %s \n "" , s . a , s . b ); f2 ( & s ); } void f1 ( t s ) { s . a = ""U"" ; s . b = ""V"" ; printf ( ""%s %s \n "" , s . a , s . b ); return ; } void f2 ( t * p ) { p -> a = ""V"" ; p -> b = ""W"" ; printf ( ""%s %s \n "" , p -> a , p -> b ); return ; } What is the output generated by the program ?",Programming and Data Structures,Programming in C,
GATE_CS_2004.csv,69,A software configuration management tool helps is,,,
GATE_CS_2004.csv,70,"In a data link protocol, the frame delimiter flag is given by 0111. Assuming that bit stuffing is employed, the transmitter sends the data sequence 01110110 as",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2004.csv,71,"Consider a table T in a relational database with a key field K. A B-tree of order p is used as an access structure on K, where p denotes the maximum number of tree pointers in a B-tree index node. Assume that K is 10 bytes long; disk block size is 512 bytes; each data pointer P D is 8 bytes long and each block pointer P B is 5 bytes long. In order for each B-tree node to fit in a single disk block, the maximum value of p is",Databases,File Organization and Indexing,
GATE_CS_2004.csv,72,"Consider two tables in a relational database with columns and rows as follows: Table: Student Roll_no Name Dept_id 1 ABC 1 2 DEF 1 3 GHI 2 4 JKL 3 Table: Department Dept_id Dept_name 1 A 2 B 3 C Roll_no is the primary key of the Student table, Dept_id is the primary key of the Department table and Student.Dept_id is a foreign key from Department.Dept_id What will happen if we try to execute the following two SQL statements? update Student set Dept_id = Null where Roll_on = 1 update Department set Dept_id = Null where Dept_id = 1",Databases,Database Design,"Integrity constraints, normal forms"
GATE_CS_2004.csv,73,A table T1 in a relational database has the following rows and columns: roll no. marks 1 10 2 20 3 30 4 Null The following sequence of SQL statements was successfully executed on table T1. Update T1 set marks = marks + 5 Select avg(marks) from T1 What is the output of the select statement?,Databases,Data Models,Relational model
GATE_CS_2004.csv,74,"A relation Empdtl is defined with attributes empcode (unique), name, street, city, state and pincode. For any pincode, there is only one city and state. Also, for any given street, city and state, there is just one pincode. In normalization terms, Empdtl is a relation in",Databases,Database Design,"Integrity constraints, normal forms"
GATE_CS_2004.csv,75,Solve :,Engineering Mathematics,Linear Algebra,"Matrices, determinants, system of linear equations"
GATE_CS_2004.csv,76,"Using a 4-bit 2's complement arithmetic, which of the following additions will result in an overflow? 1100 + 1100 0011 + 0111 1111 + 0111",Digital Logic,Number representations and computer arithmetic (fixed and floating point),
GATE_CS_2004.csv,77,"Consider a parity check code with three data bits and four parity check bits. Three of the code words are 0101011, 1001101 and 1110001. Which of the following are also code words? I. 0010111Â Â Â Â Â Â Â Â Â Â Â Â  II. 0110110Â Â Â Â Â Â Â Â  III. 1011010Â Â Â Â Â Â Â Â Â Â Â Â  IV. 0111010",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2004.csv,78,"What is the bit rate of a video terminal unit with 80 characters/line, 8 bits/character and horizontal sweep time of l00 Âµs (including 20 Âµs of retraceÂ time)?",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2004.csv,79,The diagram that helps in understanding and representing user requirements for a software project using UML (Unified Modeling Language) is:,,,
GATE_CS_2004.csv,80,"Consider a 10 Mbps token ring LAN with a ring latency of 400 Âµs. A host that needs to transmit seizes the token. Then it sends a frame of 1000 bytes, removes the frame after it has circulated all around the ring, and finally releases the token. This process is repeated for every frame. Assuming that only a single host wishes to transmit, the effective data rate is",Computer Networks,Data Link Layer,Medium Access Control
GATE_CS_2004.csv,81,"A TCP message consisting of 2100 bytes is passed to IP for delivery across two networks. The first network can carry a maximum payload of 1200 bytes per frame and the second network can carry a maximum payload of 400 bytes per frame, excluding network overhead. Assume that IP overhead per packet is 20 bytes. What is the total IP overhead in the second network for this transmission?",Computer Networks,Network Layer,Fragmentation and IP addressing
GATE_CS_2004.csv,82,"A 20 Kbps satellite link has a propagation delay of 400 ms. The transmitter employs the ""go back n ARQ"" scheme with n set to 10. Assuming that each frame is 100 bytes long, what is the maximum data rate possible?",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2004.csv,83,Let P be a singly linked list. Let Q be the pointer to an intermediate node x in the list. What is the worst-case time complexity of the best known algorithm to delete the node Q from the list?,Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_2004.csv,84,"An array of integers of size n can be converted into a heap by adjusting the heaps rooted at each internal node of the complete binary tree starting at the node âŒŠ(n - 1) /2âŒ‹, and doing this adjustment up to the root node (root node is at index 0) in the order âŒŠ(n - 1)/2âŒ‹, âŒŠ(n - 3)/ 2âŒ‹, ....., 0. The time required to construct a heap in this manner is",Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_2004.csv,85,What is the maximum number of edges in an acyclic undirected graph with nÂ vertices?,Engineering Mathematics,Discrete Mathematics,Graph Theory
GATE_CS_2004.csv,86,"Which one of the following binary trees has its inorder and preorder traversals as BCADÂ  and ABCD, respectively?",Programming and Data Structures,Non-Linear Data Structures,"Trees, binary search trees, binary heaps, graphs"
GATE_CS_2004.csv,87,"Consider an XML file called intro.xml and a document type definition (DTD) file intro.dtd as follows: intro.xml <?xml version = ""1.0""?> <!DOCTYPE myMessage SYSTEM ""intro.dtd""â€º <myMessage> <message>Welcome to XML</message> </myMessage> intro.dtd <! ELEMENT myMessage (message)> <! ELEMENT message (#PCDATA)> A validating parser will classify intro.xml as",Computer Networks,Application Layer,
GATE_CS_2004.csv,88,"Given below are several usages of the anchor tag in HTML. <A HREF = ""http://www.gate.ac.in/HTML/BASIC/testpage.html"">Test Me</A> <A HREF = ""/BASIC/testpage.html"">Test Me</A> <A HREF = ""testpage.html"">Test Me</A> <A HREF = ""testpage.html#test"">Test Me</A> Which of the above are valid?",Computer Networks,Application Layer,"DNS, HTTP, SMTP, FTP, POP"
GATE_CS_2005.csv,1,Which of the following statements is FALSE regarding a bridge?,Computer Networks,Data Link Layer,Ethernet bridging
GATE_CS_2005.csv,2,Which of the following statements is TRUE about CSMA/CD,Computer Networks,Data Link Layer,Medium Access Control
GATE_CS_2005.csv,3,A network with CSMA/CD protocol in the MAC layer is running at 1 Gbps over a 1 km cable with no repeaters. The signal speed in the cable is 2 x 10 8 m/sec. The minimum frame size for this network should be,Computer Networks,Data Link Layer,Medium Access Control
GATE_CS_2005.csv,4,"A channel has a bit rate of 4 kbps and one-way propagation delay of 20 ms. The channel uses stop and wait protocol. The transmission time of the acknowledgement frame is negligible. To get a channel efficiency of at least 50%, the minimum frame size should be",Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2005.csv,5,"In a TDM medium access control bus LAN, each station is assigned one time slot per cycle for transmission. Assume that the length of each time slot is the time to transmit 100 bits plus the end-to-end propagation delay. Assume a propagation speed of 2 x 10 8 m/sec. The length of the LAN is 1 km with a bandwidth of 10 Mbps. The maximum number of stations that can be allowed in the LAN so that the throughput of each station can be 2/3 Mbps is",Computer Networks,Data Link Layer,Medium Access Control
GATE_CS_2005.csv,6,Consider the following message M = 1010001101. The cyclic redundancy check (CRC) for this message using the divisor polynomial x 5 + x 4 + x 2 + 1 is :,Computer Networks,Data Link Layer,"Framing, error detection"
GATE_CS_2005.csv,7,"A function f defined on stacks of integers satisfies the following properties. f(âˆ…) = 0 and f (push (S, i)) = max (f(S), 0) + i for all stacks S and integers i. If a stack S contains the integers 2, -3, 2, -1, 2 in order from bottom to top, what is f(S)?",Programming and Data Structures,Linear Data Structures,"Arrays, stacks, queues, linked lists"
GATE_CS_2005.csv,8,"In the following table, the left column contains the names of standard graph algorithms and the right column contains the time complexities of the algorithms. Match each algorithm with its time complexity. 1. Bellman-Ford algorithm 2. Kruskalâ€™s algorithm 3. Floyd-Warshall algorithm 4. Topological sorting A : O ( m log n) B : O (n 3 ) C : O (nm) D : O (n + m)",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2005.csv,9,Let T(n) be a function defined by the recurrence T(n) = 2T(n/2) + âˆšn for n â‰¥ 2 and T(1) = 1 Which of the following statements is TRUE?,Algorithms,Complexity Analysis,Asymptotic worst-case time and space complexity
GATE_CS_2005.csv,10,"Let a be an array containing n integers in increasing order. The following algorithm determines whether there are two distinct numbers in the array whose difference is a specified number S > 0. C i = 0 ; j = 1 ; while ( j < n ) { if ( E ) j ++ ; else if ( a [ j ] - a [ i ] == S ) break ; else i ++ ; } if ( j < n ) printf ( ""yes"" ) else printf ( ""no"" ); Choose the correct expression for E.",Algorithms,Basic Techniques,"Searching, sorting, hashing"
GATE_CS_2005.csv,11,"Let a and b be two sorted arrays containing n integers each, in non-decreasing order. Let c be a sorted array containing 2n integers obtained by merging the two arrays a and b. Assuming the arrays are indexed starting from 0, consider the following four statements a[i] â‰¥ b [i] => c[2i] â‰¥ a [i] a[i] â‰¥ b [i] => c[2i] â‰¥ b [i] a[i] â‰¥ b [i] => c[2i] â‰¤ a [i] a[i] â‰¥ b [i] => c[2i] â‰¤ b [i] Which of the following is TRUE?",Algorithms,Basic Techniques,"Searching, sorting, hashing"
GATE_CS_2005.csv,12,"A two-way switch has three terminals a, b and c. In ON position (logic value 1), a is connected to b, and in OFF position, a is connected to c. Two of these two-way switches S1 and S2 are connected to a bulb as shown below. Which of the following expressions, if true, will always result in the lighting of the bulb ?",Digital Logic,Combinational and sequential circuits,
GATE_CS_2005.csv,13,Q81 Part_A A disk has 8 equidistant tracks. The diameters of the innermost and outermost tracks are 1 cm and 8 cm respectively. The innermost track has a storage capacity of 10 MB.  What is the total amount of data that can be stored on the disk if it is used with a drive that rotates it with (i) Constant Linear Velocity (ii) Constant Angular Velocity?,Computer Organization and Architecture,Memory Hierarchy,"Cache, main memory and secondary storage"
GATE_CS_2005.csv,14,Consider a 2-way set associative cache memory with 4 sets and total 8 cache blocks (0-7) and a main memory with 128 blocks (0-127). What memory blocks will be present in the cache after the following sequence of memory block references if LRU policy is used for cache block replacement. Assuming that initially the cache did not have any memory block from the current job? 0 5 3 9 7 0 16 55,Computer Organization and Architecture,Memory Hierarchy,"Cache, main memory and secondary storage"
GATE_CS_2005.csv,15,"What is the output printed by the following program? C #include <stdio.h> int f ( int n , int k ) { if ( n == 0 ) return 0 ; else if ( n % 2 ) return f ( n / 2 , 2 * k ) + k ; else return f ( n / 2 , 2 * k ) - k ; } int main () { printf ( ""%d"" , f ( 20 , 1 )); return 0 ; }",Programming and Data Structures,Recursion,
GATE_CS_2005.csv,16,What is the value of,Engineering Mathematics,Calculus,Integration
GATE_CS_2005.csv,17,"In a depth-first traversal of a graph G with n vertices, k edges are marked as tree edges. The number of connected components in G is",Engineering Mathematics,Discrete Mathematics,Graph Theory
GATE_CS_2005.csv,18,Let G be a directed graph whose vertex set is the set of numbers from 1 to 100. There is an edge from a vertex i to a vertex j if either j = i + 1 or j = 3i. The minimum number of edges in a path in G from vertex 1 to vertex 100 is,Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2005.csv,19,"In a schema with attributes A, B, C, D and E following set of functional dependencies are given A â†’ B
A â†’ C
CD â†’ E
B â†’ D
E â†’ A Which of the following functional dependencies is NOT implied by the above set?",Databases,Database Design,"Integrity constraints, normal forms"
GATE_CS_2005.csv,20,"Consider the entities 'hotel room', and 'person' with a many to many relationship 'lodging' as shown below: If we wish to store information about the rent payment to be made by person (s) occupying different hotel rooms, then this information should appear as an attribute of",Databases,Data Models,ER-model
GATE_CS_2005.csv,21,"A table has fields Fl, F2, F3, F4, F5 with the following functional dependencies F1 â†’ F3 Â  F2â†’ F4 Â  (F1 . F2) â†’ F5 In terms of Normalization, this table is in",Databases,Database Design,"Integrity constraints, normal forms"
GATE_CS_2005.csv,22,"A company maintains records of sales made by its salespersons and pays them commission based on each individual's total sales made in a year. This data is maintained in a table with following schema: salesinfo = (salespersonid, totalsales, commission) In a certain year, due to better business results, the company decides to further reward its salespersons by enhancing the commission paid to them as per the following formula: If commission < = 50000, enhance it by 2% If 50000 < commission < = 100000, enhance it by 4% If commission > 100000, enhance it by 6% The IT staff has written three different SQL scripts to calculate enhancement for each slab, each of these scripts is to run as a separate transaction as follows: T1 Update salesinfo Set commission = commission * 1.02 Where commission < = 50000; T2 Update salesinfo Set commission = commission * 1.04 Where commission > 50000 and commission is < = 100000; T3 Update salesinfo Set commission = commission * 1.06 Where commission > 100000; Which of the following options of running these transactions will update the commission of all salespersons correctly",Databases,Transactions,Transactions and concurrency control
GATE_CS_2005.csv,23,"In an inventory management system implemented at a trading corporation, there are several tables designed to hold all the information. Amongst these, the following two tables hold information on which items are supplied by which suppliers, and which warehouse keeps which items along with the stock-level of these items.  Supply = (supplierid, itemcode) Inventory = (itemcode, warehouse, stocklevel)  For a specific information required by the management, following SQL query has been written Select distinct STMP.supplierid From Supply as STMP Where not unique (Select ITMP.supplierid From Inventory, Supply as ITMP Where STMP.supplierid = ITMP.supplierid And ITMP.itemcode = Inventory.itemcode And Inventory.warehouse = 'Nagpur'); For the warehouse at Nagpur, this query will find all suppliers who",Databases,Data Models,Relational model
GATE_CS_2005.csv,24,"A table 'student' with schema (roll, name, hostel, marks), and another table 'hobby' with schema (roll, hobbyname) contains records as shown below: Table: Student Roll Name Hostel Marks 1798 Manoj Rathod 7 95 2154 Soumic Banerjee 5 68 2369 Gumma Reddy 7 86 2581 Pradeep Pendse 6 92 2643 Suhas Kulkarni 5 78 2711 Nitin Kadam 8 72 2872 Kiran Vora 5 92 2926 Manoj Kunkalikar 5 94 2959 Hemant Karkhanis 7 88 3125 Rajesh Doshi 5 82 Table: hobby Roll Hobbyname 1798 chess 1798 music 2154 music 2369 swimming 2581 cricket 2643 chess 2643 hockey 2711 volleyball 2872 football 2926 cricket 2959 photography 3125 music 3125 chess The following SQL query is executed on the above tables: select hostel from student natural join hobby where marks > = 75 and roll between 2000 and 3000; Relations S and H with the same schema as those of these two tables respectively contain the same information as tuples. A new relation Sâ€™ is obtained by the following relational algebra operation:  Sâ€™ = âˆ hostel ((Ïƒ s.roll = H.roll (Ïƒ marks > 75 and roll > 2000 and roll < 3000 (S)) X (H))  The difference between the number of rows output by the SQL statement and the number of tuples in Sâ€™ is",Databases,Data Models,Relational model
GATE_CS_2005.csv,25,"A database table T1 has 2000 records and occupies 80 disk blocks. Another table T2 has 400 records and occupies 20 disk blocks. These two tables have to be joined as per a specified join condition that needs to be evaluated for every pair of records from these two tables. The memory buffer space available can hold exactly one block of records for T1 and one block of records for T2 simultaneously at any point in time. No index is available on either table. If, instead of Nested-loop join, Block nested-loop join is used, again with the most appropriate choice of table in the outer loop, the reduction in number of block accesses required for reading the data will be",Databases,Data Models,Relational model
GATE_CS_2005.csv,26,"A database table T1 has 2000 records and occupies 80 disk blocks. Another table T2 has 400 records and occupies 20 disk blocks. These two tables have to be joined as per a specified join condition that needs to be evaluated for every pair of records from these two tables. The memory buffer space available can hold exactly one block of records for T1 and one block of records for T2 simultaneously at any point in time. No index is available on either table. If Nested-loop join algorithm is employed to perform the join, with the most appropriate choice of table to be used in outer loop, the number of block accesses required for reading the data are",Databases,Data Models,Relational model
