file_name,Question_Number,Question_Text,subject,chapter,subtopic
GATE_CS_2015.csv,10,"Let f(n) = n and g(n) = n (1+sin n) , where n is a positive integer. Which of the following statements is/are correct? I.  f(n) = O(g(n)) II. f(n) = Î©(g(n))",Algorithms,Complexity Analysis,Asymptotic analysis
GATE_CS_2015.csv,11,"Consider the following recursive C function. If get(6) function is being called in main() then how many times will the get() function be invoked before returning to the main()? C++ void get ( int n ) { if ( n < 1 ) return ; get ( n - 1 ); get ( n - 3 ); printf ( ""%d \n "" , n ); } C void get ( int n ) { if ( n < 1 ) return ; get ( n - 1 ); get ( n - 3 ); printf ( ""%d \n "" , n ); } Java void get ( int n ) { if ( n < 1 ) return ; get ( n - 1 ); get ( n - 3 ); printd ( ""%d"" , n ); } Python def get ( n ): if n < 1 : return get ( n - 1 ) get ( n - 3 ) print ( n ) JavaScript function get ( n ) { if ( n < 1 ) return ; get ( n - 1 ); get ( n - 3 ); console . log ( n ); }",Programming and Data Structures,Recursion,
GATE_CS_2015.csv,12,"Consider the following C program. C # include int main ( ) { static int a [] = { 10 , 20 , 30 , 40 , 50 }; static int * p [] = { a , a + 3 , a + 4 , a + 1 , a + 2 }; int ** ptr = p ; ptr ++ ; printf ( ""%d%d"" , ptr - p , ** ptr }; } The output of the program is _________",Programming and Data Structures,Programming in C,Arrays and pointers
GATE_CS_2015.csv,13,"Let G be connected undirected graph of 100 vertices and 300 edges. The weight of a minimum spanning tree of G is 500. When the weight of each edge of G is increased by five, the weight of a minimum spanning tree becomes ________.",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2015.csv,14,"Consider the relation X(P, Q, R, S, T, U) with the following set of functional dependencies F = { {P, R} â†’ {S,T}, {P, S, U} â†’ {Q, R} } Which of the following is the trivial functional dependency in F+ is closure of F?",Databases,Database Design,Functional dependencies
GATE_CS_2015.csv,15,"Consider the following relation Cinema (theater, address, capacity) Which of the following options will be needed at the end of the SQL query SELECT P1. address FROM Cinema P1 Such that it always finds the addresses of theaters with maximum capacity?",Databases,Data Models,Relational model (queries)
GATE_CS_2015.csv,16,Consider the following partial Schedule S involving two transactions T1 and T2. Only the read and the write operations have been shown. The read operation on data item P is denoted by read(P) and the write operation on data item P is denoted by write(P). Suppose that the transaction T1 fails immediately after time instance 9. Which one of the following statements is correct?,Databases,Transactions,Recovery
GATE_CS_2015.csv,17,"Suppose Xi for i = 1, 2, 3 are independent and identically distributed random variables whose probability mass functions are Pr[Xi = 0] = Pr[Xi = 1] = 1/2 for i = 1, 2, 3. Define another random variable Y = X1 X2 âŠ• X3, where âŠ• denotes XOR. Then Pr[Y = 0 âŽª X3 = 0] = ____________.",Engineering Mathematics,Probability and Statistics,Conditional Probability
GATE_CS_2015.csv,18,"Let R be a relation on the set of ordered pairs of positive integers such that ((p, q), (r, s)) âˆˆ R if and only if pâ€“s = qâ€“r. Which one of the following is true about R?",Engineering Mathematics,Discrete Mathematics,Sets/Relations/Functions
GATE_CS_2015.csv,19,"In the given matrix, one of the eigenvalues is 1. the eigenvectors corresponding to the eigenvalue 1 are âŽ¡ 1 -1  2 âŽ¤ âŽ¢ 0  1  0 âŽ¥ âŽ£ 1  2  1 âŽ¦",Engineering Mathematics,Linear Algebra,Eigenvalues
GATE_CS_2015.csv,20,"If the following system has non-trivial solution, px + qy + rz = 0 qx + ry + pz = 0 rx + py + qz = 0 then which one of the following options is True?",Engineering Mathematics,Linear Algebra,Systems
GATE_CS_2015.csv,21,"The total number of prime implicants of the function f(w, x, y, z) = Î£(0, 2, 4, 5, 6, 10) is ________.",Digital Logic,Minimization,Boolean expression simplification
GATE_CS_2015.csv,22,"Given the function F = Pâ€² + QR, where F is a function in three Boolean variables P, Q and R and Pâ€² = !P, consider the following statements. S1: F = Î£ (4, 5, 6) S2: F = Î£ (0, 1, 2, 3, 7) S3: F = Î  (4, 5, 6) S4: F = Î  (0, 1, 2, 3, 7) Which of the following is true?",Digital Logic,Boolean Algebra,
GATE_CS_2015.csv,23,"Which of the following languages are context-free? L1 = {a m b n a n b m âŽª m, n â‰¥ 1} L2 = {a m b n a m b n âŽª m, n â‰¥ 1} L3 = {a m b n âŽª m = 2n + 1}",Theory of Computation,Formal Languages and Automata,Context-free languages and push-down automata
GATE_CS_2015.csv,24,"[Tex]lim_{x \\ \longrightarrow \\ \infty }(1 + x^{2})e^{-x} is
[/Tex]",Engineering Mathematics,Calculus,Limits
GATE_CS_2015.csv,25,"If for non-zero x, a f(x) + bf(1/x) = 1/x - 25 where (a â‰  b ), then [Tex]\int_{1}^{2} f(x) ~dx[/Tex] is:",Engineering Mathematics,Calculus,Integration
GATE_CS_2015.csv,26,"The velocity v (in kilometer/minute) of a motorbike which starts from rest, is given at fixed intervals of time t(in minutes) as follows: t   2  4  6  8  10  12  14  16 18 20 v  10  18 25 29 32  20  11  5  2  0 The approximate distance (in kilometers) rounded to two places of decimals covered in 20 minutes using Simpsonâ€™s 1/3rd rule is _________.",Engineering Mathematics,Calculus,Integration
GATE_CS_2015.csv,27,"The number of 4 digit numbers having their digits in non-decreasing order (from left to right) constructed by using the digits belonging to the set {1, 2, 3} is ____.",Engineering Mathematics,Discrete Mathematics,Combinatorics
GATE_CS_2015.csv,28,"Consider a machine with a byte addressable main memory of 2 20 bytes, block size of 16 bytes and a direct mapped cache having 2 12 cache lines. Let the addresses of two consecutive bytes in main memory be (E201F) 16 and (E2020) 16 . What are the tag and cache line address (in hex) for main memory address (E201F) 16 ?",Computer Organization and Architecture,Memory Hierarchy,Cache memory
GATE_CS_2015.csv,29,"Consider the following reservation table for a pipeline having three stages S1, S2 and S3. Time --> ----------------------------- 1    2   3    4     5 ----------------------------- S1  | X  |   |   |    |  X | S2  |    | X |   | X  |    | S3  |    |   | X |    |    | The minimum average latency (MAL) is __________",Computer Organization and Architecture,Pipelining,Basics of pipelining
GATE_CS_2015.csv,30,"Consider the following code sequence having five instructions I1 to I5. Each of these instructions has the following format. OP Ri, Rj, Rk where operation OP is performed on contents of registers Rj and Rk and the result is stored in register Ri. I1 : ADD R1, R2, R3 I2 : MUL R7, R1, R3 I3 : SUB R4, R1, R5 I4 : ADD R3, R2, R4 I5 : MUL R7, R8, R9 Consider the following three statements: S1: There is an anti-dependence between instructions I2 and I5. S2: There is an anti-dependence between instructions I2 and I4. S3: Within an instruction pipeline an anti-dependence always creates one or more stalls. Which one of above statements is/are correct?",Computer Organization and Architecture,Pipelining,Hazards
GATE_CS_2015.csv,31,"In the network 200.10.11.144/27, the fourth octet (in decimal) of the last IP address of the network which can be assigned to a host is ________",Computer Networks,Network Layer,IP addressing
GATE_CS_2015.csv,32,Consider the following statements. I. TCP connections are full duplex. II. TCP has no option for selective acknowledgment III. TCP connections are message streams.,Computer Networks,Transport Layer,TCP/UDP
GATE_CS_2015.csv,33,"Consider a network connecting two systems located 8000 kilometers apart. The bandwidth of the network is 500 Ã— 10 6 bits per second. The propagation speed of the media is 4 Ã— 10 6 meters per second. It is needed to design a Go-Back-N sliding window protocol for this network. The average packet size is 10 7 bits. The network is to be used to its full capacity. Assume that processing delays at nodes are negligible. Then, the minimum size in bits of he sequence number field has to be ________.",Computer Networks,Data Link Layer,Flow and error control
GATE_CS_2015.csv,34,"Since it is a network that uses switch, every packet goes through two links, one from source to switch and other from switch to destination. Since there are 10000 bits and packet size is 5000, two packets are sent.  Transmission time for each packet is 5000 / 10 7 microseconds. Two hosts are connected via a packet switch with 10 7 bits per second links. Each link has a propagation delay of 20 microseconds. The switch begins forwarding a packet 35 microseconds after it receives the same. If 10000 bits of data are to be transmitted between the two hosts using a packet size of 5000 bits, the time elapsed between the transmission of the first bit of data and the reception of the last bit of the data in microseconds is _________.",Computer Networks,Network Models,Delay models
GATE_CS_2015.csv,35,"Consider a software program that is artificially seeded with 100 faults. While testing this program, 159 faults are detected, out of which 75 faults are from those artificially seeded faults. Assuming that both real and seeded faults are of same  nature and have same distribution, the estimated number of undetected real faults is ____________.",,,
GATE_CS_2015.csv,36,"Consider a software project with the following information domain characteristic for calculation of function point metric. Number of external inputs (I) = 30 Number of external output (O) = 60 Number of external inquiries (E) = 23 Number of files (F) = 08 Number of external interfaces (N) = 02 It is given that the complexity weighting factors for I, O, E, F and N are 4, 5, 4, 10 and 7, respectively. It is also given that, out of fourteen value adjustment factors that influence the development effort, four factors are not applicable, each of he other four factors have value 3, and each of the remaining factors have value 4. The computed value of function point metric is ____________",,,
GATE_CS_2015.csv,37,"Consider three software items: Program-X, Control Flow Diagram of Program-Y and Control Flow Diagram of Program-Z as shown below The values of McCabeâ€™s Cyclomatic complexity of Program-X, Program-Y and Program-Z respectively are",,,
GATE_CS_2015.csv,38,"Let # be a binary operator defined as X # Y = Xâ€² + Yâ€² where X and Y are Boolean variables. Consider the following two statements. S1: (P # Q) # R = P # (Q # R) S2: Q # R = R # Q Which of the following is/are true for the Boolean variables P, Q and R?",Digital Logic,Boolean Algebra,
GATE_CS_2015.csv,39,"In a room there are only two types of people, namely Type 1 and Type 2. Type 1 people always tell the truth and Type 2 people always lie. You give a fair coin to a person in that room, without knowing which type he is from and tell him to toss it and hide the result from you till you ask for it. Upon asking, the person replies the following: â€œThe result of the toss is head if and only if I am telling the truth.â€ Which of the following options is correct?",Engineering Mathematics,Discrete Mathematics,Logic
GATE_CS_2015.csv,40,"Suppose U is the power set of the set S = {1,2,3,4,5,6}. For any T âˆˆ U, let |T| denote the number of elements in T and Tâ€² denote the complement of T. For any T, R âˆˆ U, let T\R be the set of all elements in T which are not in R.   Which one of the following is true?",Engineering Mathematics,Discrete Mathematics,Sets/Relations/Functions
GATE_CS_2015.csv,41,"The Tamil version of ________ John Abraham-starrer Madras Cafe _____ cleared by the Censor Board with no cuts last week, but the filmâ€™s distributors ______ no takers among the exhibitors for a release in Tamil Nadu _________ this Friday.",,,
GATE_CS_2015.csv,42,Extreme focus on syllabus and studying for tests has become such a dominant concern of Indian students that they close their minds to anything ________ to the requirements of the exam.,,,
GATE_CS_2015.csv,43,Select the pair that best expresses a relationship similar to that expressed in the pair: Children : Pediatrician,,,
GATE_CS_2015.csv,44,"If ROAD is written as URDG, then SWAN should be written as:",,,
GATE_CS_2015.csv,45,A function f(x) is linear and has a value of 29 at x = â€“2 and 39 at x = 3. Find its value at x = 5.,Engineering Mathematics,Linear Algebra,Systems
GATE_CS_2015.csv,46,"Alexander turned his attention towards India, since he had conquered Persia. Which one of the statements below is logically valid and can be inferred from the above sentence?",Engineering Mathematics,Discrete Mathematics,Logic
GATE_CS_2015.csv,47,"The head of a newly formed government desires to appoint five of the six selected members P, Q, R, S, T and U to portfolios of Home, Power, Defence, Telecom, and Finance. U does not want any portfolio if S gets one of the five. R wants either Home or Finance or no portfolio. Q says that if S gets either Power of telecom, then she must get the other one. T insists on a portfolio if P gets one Which is the valid distribution of portfolios?",,,
GATE_CS_2015.csv,48,The exports and imports (in crores of Rs.) of a country from the year 2000 to 2007 are given in the following bar chart. In which year is the combined percentage increase in imports and exports the highest?,,,
GATE_CS_2015.csv,49,"Choose the most appropriate equation for the function drawn as a thick line, in the plot below.",Engineering Mathematics,Calculus,
GATE_CS_2015.csv,50,"Most experts feel that in spite of possessing all the technical skills required to be a batsman of the highest order, he is unlikely to be so due to lack of requisite temperament. He was guilty of throwing away his wicket several times after working hard to lay a strong foundation. His critics pointed out that until he addressed this problem, success at the highest level will continue to elude him.   Which of the statements(s) below is/are logically valid and can be inferred from the above passage? (i) He was already a successful batsman at the highest level. (ii) He has to improve his temperament in order to become a great batsman. (iii) He failed to make many of his good starts count. (iv) Improving his technical skills will guarantee success.",,,
GATE_CS_2015.csv,51,Consider the equation (43) x = (y3) 8 where x and y are unknown. The number of possible solutions is ________.,Digital Logic,Number Representations,Integer representation
GATE_CS_2015.csv,52,"For the processes listed in the following table, which of the following scheduling schemes will give the lowest average turnaround time? Process    Arrival Time    Processing Time A              0              3 B              1              6 C              4              4 D              6              2",Operating System,Scheduling,CPU scheduling algorithms
GATE_CS_2015.csv,53,"Consider the following policies for preventing deadlock in a system with mutually exclusive resources. I. Processes should acquire all their resources at the beginning of execution.  If any resource is not available, all resources acquired so far are released. II. The resources are numbered uniquely, and processes are allowed to request for resources only in increasing resource numbers. III. The resources are numbered uniquely, and processes are allowed to request  for resources only in decreasing resource numbers. IV. The resources are numbered uniquely. A process is allowed to request only for a resource with resource number larger than its currently held resources. Which of the above policies can be used for preventing deadlock?",Operating System,Concurrency,Deadlock
GATE_CS_2015.csv,54,"Consider the following C program. The output of the program is __________. C # include <stdio.h> int f1 ( void ); int f2 ( void ); int f3 ( void ); int x = 10 ; int main () { int x = 1 ; x += f1 () + f2 () + f3 () + f2 (); pirntf ( ""%d"" , x ); return 0 ; } int f1 () { int x = 25 ; x ++ ; return x ; } int f2 ( ) { static int x = 50 ; x ++ ; return x ; } int f3 ( ) { x *= 10 ; return x ; }",Programming and Data Structures,Programming in C,Variables and scope
GATE_CS_2015.csv,55,The maximum number of processes that can be in Ready state for a computer system with n CPUs is,Operating System,Scheduling,CPU scheduling algorithms
GATE_CS_2015.csv,56,"Consider a binary tree T that has 200 leaf nodes. Then, the number of nodes in T that have exactly two children are _________.",Programming and Data Structures,Non-Linear Data Structures,Trees
GATE_CS_2015.csv,57,"Consider the following two C code segments. Y and X are one and two dimensional arrays of size n and n Ã— n respectively, where 2 â‰¤ n â‰¤ 10. Assume that in both code segments, elements of Y are initialized to 0 and each element X[i][j] of array X is initialized to i + j. Further assume that when stored in main memory all elements of X are in same main memory page frame. C Code segment 1 : // initialize elements of Y to 0 // initialize elements X[i][j] of X to i+j for ( i = 0 ; i < n ; i ++ ) y [ i ] + = X [ 0 ][ i ]; Code segment 2 : // initialize elements of Y to 0 // initialize elements X[i][j] of X to i+j for ( i = 0 ; i < n ; i ++ ) y [ i ] + = X [ i ][ 0 ]; Which of the following statements is/are correct? S1: Final contents of array Y will be same in both code segments. S2: Elements of array X accessed inside the for loop shown in code segment 1 are contiguous in main memory. S3: Elements of array X accessed inside the for loop shown in code segment 2 are contiguous in main memory.",Programming and Data Structures,Programming in C,Arrays and pointers
GATE_CS_2015.csv,58,"While inserting the elements 71, 65, 84, 69, 67, 83 in an empty binary search tree (BST) in the sequence shown, the element in the lowest level is",Programming and Data Structures,Non-Linear Data Structures,Trees
GATE_CS_2015.csv,59,"Given a hash table T with 25 slots that stores 2000 elements, the load factor Î± for T is __________",Programming and Data Structures,Linear Data Structures,Hashing
GATE_CS_2015.csv,60,"Consider B+ tree in which the search key is 12 bytes long, block size is 1024 bytes, record pointer is 10 bytes long and block pointer is 8 bytes long. The maximum number of keys that can be accommodated in each non-leaf node of the tree is",Databases,File Organization and Indexing,Indexing
GATE_CS_2015.csv,61,"Among simple LR (SLR), canonical LR, and look-ahead LR (LALR), which of the following pairs identify the method that is very easy to implement and the method that is the most powerful, in that order?",Compiler Design,Phases of Compilation,Syntax analysis
GATE_CS_2015.csv,62,"Consider the following array of elements. âŒ©89, 19, 50, 17, 12, 15, 2, 5, 7, 11, 6, 9, 100âŒª. The minimum number of interchanges needed to convert it into a max-heap is",Programming and Data Structures,Non-Linear Data Structures,Heaps
GATE_CS_2015.csv,63,"Consider the following grammar G. S â†’ F âŽª H F â†’ p âŽª c H â†’ d âŽª c Where S, F and H are non-terminal symbols, p, d and c are terminal symbols. Which of the following statement(s) is/are correct? S1: LL(1) can parse all strings that are generated using grammar G. S2: LR(1) can parse all strings that are generated using grammar G.",Compiler Design,Phases of Compilation,Syntax analysis
GATE_CS_2015.csv,64,"In a web server, ten WebPages are stored with the URLs of the form http://www.yourname.com/var.html; where, var is a different number from 1 to 10 for each Webpage. Suppose, the client stores the Webpage with var = 1 (say W1) in local machine, edits and then tests. Rest of the WebPages remains on the web server. W1 contains several relative URLs of the form â€œvar.htmlâ€ referring to the other WebPages.  Which one of the following statements needs to be added in W1, so that all the relative URLs in W1 refer to the appropriate WebPages on the web server?",Computer Networks,Application Layer,WWW and HTTP
GATE_CS_2015.csv,65,"Let L be the language represented by the regular expression [Tex]\Sigma^* 0011\Sigma^*[/Tex] where [Tex]\Sigma = (0,1)[/Tex] . What is the minimum number of states in a DFA that recognizes [Tex]\bar L[/Tex] (complement of L)?",Theory of Computation,Formal Languages and Automata,Regular languages and finite automata
GATE_CS_2016.csv,1,Consider the following two-process synchronization solution. Process 0 Process 1 Entry: loop while (turn == 1);        Entry: loop while (turn == 0); (critical section)                    (critical section) Exit: turn = 1;                       Exit turn = 0; The shared variable turn is initialized to zero. Which one of the following is TRUE?,Operating System,Concurrency,Critical section problem
GATE_CS_2016.csv,2,"Consider a non-negative counting semaphore S. The operation P(S) decrements S, and V(S) increments S. During an execution, 20 P(S) operations and 12 V(S) operations are issued in some order. The largest initial value of S for which at least one P(S) operation will remain blocked is ________.",Operating System,Concurrency,Semaphores
GATE_CS_2016.csv,3,"In an Ethernet local area network, which one of the following statements is TRUE ?",Computer Networks,Data Link Layer,MAC protocols
GATE_CS_2016.csv,4,Consider a 128Ã—10 3 bits/second satellite communication link with one-way propagation delay of 150 milliseconds. Selective retransmission (repeat) protocol is used on this link to send data with a frame size of 1 kilobyte. Neglect the transmission time of acknowledgment. The minimum number of bits required for the sequence number field to achieve 100% utilization is ___________,Computer Networks,Data Link Layer,Flow and error control
GATE_CS_2016.csv,5,A network has a data transmission bandwidth of 20 Ã— 10 6 bits per second. It uses CSMA/CD in the MAC layer. The maximum signal propagation time from one node to another node is 40 microseconds. The minimum size of a frame in the network is _________ bytes. Note : This question was asked as Numerical Answer Type.,Computer Networks,Data Link Layer,MAC protocols
GATE_CS_2016.csv,6,"Assume that the algorithms considered here sort the input sequences in ascending order. If the input is already in ascending order, which of the following is TRUE? I. Â  Quicksort runs in Î˜(n 2 ) time II. Â Bubblesort runs in Î˜(n 2 ) time III. Mergesort runs in Â Î˜(n) time IV. Â Insertion sort runs in Â Î˜(n) time",Algorithms,Complexity Analysis,Algorithm analysis
GATE_CS_2016.csv,7,"Let A1, A2, A3, and A4 be four matrices of dimensions 10 x 5, 5 x 20, 20 x 10, and 10 x 5, respectively. The minimum number of scalar multiplications required to find the product A1A2A3A4 using the basic matrix multiplication method is",Algorithms,Design Techniques,Dynamic programming
GATE_CS_2016.csv,8,"The value printed by the following program is C void f ( int * p , int m ) { m = m + 5 ; * p = * p + m ; return ; } void main () { int i = 5 , j = 10 ; f ( & i , j ); printf ( ""%d"" , i + j ); }",Programming and Data Structures,Programming in C,Functions and parameter passing
GATE_CS_2016.csv,9,In which one of the following page replacement algorithms it is possible for the page fault rate to increase even when the  number of allocated frames increases?,Operating System,Memory Management,Virtual memory
GATE_CS_2016.csv,10,"Consider the following program: C int f ( int * p , int n ) { if ( n <= 1 ) return 0 ; else return max ( f ( p + 1 , n -1 ), p [ 0 ] - p [ 1 ]); } int main () { int a [] = { 3 , 5 , 2 , 6 , 4 }; printf ( ""%d"" , f ( a , 5 )); } Note: max(x,y) returns the maximum of x and y. The value printed by this program is",Programming and Data Structures,Recursion,
GATE_CS_2016.csv,11,"The following function computes X Y for positive integers X and Y. C int exp ( int X , int Y ) { int res = 1 , a = X , b = Y ; while ( b != 0 ) { if ( b % 2 == 0 ) { a = a * a ; b = b / 2 ; } else { res = res * a ; b = b -1 ; } } return res ; } Which one of the following conditions is TRUE before every iteration of the loop",Algorithms,Basic Techniques,Loop invariants
GATE_CS_2016.csv,12,"The given diagram shows the flowchart for a recursive function A(n). Assume that all statements, except for the recursive calls, have O(1) time complexity. If the worst case time complexity of this function is O(n Î± ), then the least possible value (accurate up to two decimal positions) of Î± is __________",Algorithms,Basic Techniques,Recurrence relations
GATE_CS_2016.csv,13,"In an adjacency list representation of an undirected simple graph G = (V, E), each edge (u, v) has two adjacency list entries: [v] in the adjacency list of u, and [u] in the adjacency list of v. These are called twins of each other. A twin pointer is a pointer from an adjacency list entry to its twin. If |E| = m and |V | = n, and the memory size is not a constraint, what is the time complexity of the most efficient algorithm to set the twin pointer in each entry in each adjacency list?",Algorithms,Complexity Analysis,Algorithm analysis
GATE_CS_2016.csv,14,The Floyd-Warshall algorithm for all-pair shortest paths computation is based on:,Algorithms,Design Techniques,Dynamic programming
GATE_CS_2016.csv,15,"Consider the following database table named water_schemes : The number of tuples returned by the following SQL query is with total(name, capacity) as select district_name, sum (capacity) from water_schemes group by district_name with total_avg(capacity) as select avg (capacity) from total select name from total, total_avg where total.capacity >= total_avg.capacity",Databases,Data Models,Relational model (queries)
GATE_CS_2016.csv,16,"Suppose a database schedule S involves transactions T1, ....Tn.   Construct the precedence graph of S with vertices representing the transactions and edges representing the conflicts.  If S is serializable, which one of the following orderings of the vertices of the precedence graph is guaranteed to yield a serial schedule?",Databases,Transactions,Concurrency control
GATE_CS_2016.csv,17,"Consider the following database schedule with two transactions, T1 and T2. S = r2(X); r1(X); r2(Y); w1(X); r1(Y); w2(X); a1; a2; where ri(Z) denotes a read operation by transaction Ti on a variable Z, wi(Z) denotes a write operation by Ti on a variable Z and ai denotes an abort by transaction Ti . Which one of the following statements about the above schedule is TRUE?",Databases,Transactions,Concurrency control
GATE_CS_2016.csv,18,"Suppose that a shop has an equal number of LED bulbs of two different types. The probability of an LED bulb lasting more than 100 hours given that it is of Type 1 is 0.7, and given that it is of Type 2 is 0.4. The probability that an LED bulb chosen uniformly at random lasts more than 100 hours is : Â  Note : This question was asked as Numerical Answer Type.",Engineering Mathematics,Probability and Statistics,Conditional Probability
GATE_CS_2016.csv,19,"A binary relation R on N x N is defined as follows: (a, b) R (c, d) if a <= c or b <= d. Consider the following propositions: P: R is reflexive Q: R is transitive Which one of the following statements is TRUE?",Engineering Mathematics,Discrete Mathematics,Sets/Relations/Functions
GATE_CS_2016.csv,20,"Suppose that the eigenvalues of matrix A are 1, 2, 4. The determinant of (A âˆ’1 ) T is _________",Engineering Mathematics,Linear Algebra,Matrices
GATE_CS_2016.csv,21,"Let f (x) be a polynomial and g(x) = f'(x) be its derivative. If the degree of (f(x) + f(âˆ’x)) is 10, then the degree of (g(x) âˆ’ g(âˆ’x)) is ___________ .  [This Question was originally a Fill-in-the-blanks Question]",Engineering Mathematics,Calculus,
GATE_CS_2016.csv,22,"Consider the systems, each consisting of m linear equations in n variables. I. If m < n, then all such systems have a solution II. If m > n, then none of these systems has a solution III. If m = n, then there exists a system which has a solution Which one of the following is CORRECT?",Engineering Mathematics,Linear Algebra,Systems
GATE_CS_2016.csv,23,"Consider an eight-bit ripple-carry adder for computing the sum of A and B, where A and B are integers represented in 2â€™s  complement form. If the decimal value of A is one, the decimal value of B that leads to the longest latency for the sum to stabilize is _____________  [This Question was originally a Fill-in-the-blanks Question]",Digital Logic,Circuits,Combinational circuits
GATE_CS_2016.csv,24,"Let, x1âŠ•x2âŠ•x3âŠ•x4 = 0 where x1, x2, x3, x4 are Boolean variables, and âŠ• is the XOR operator. Which one of the following must always be TRUE ?",Digital Logic,Boolean Algebra,
GATE_CS_2016.csv,25,Let X be the number of distinct 16-bit integers in 2â€™s complement representation. Let Y be the number of distinct 16-bit  integers in sign magnitude representation. Then X âˆ’Y is _________  [This Question was originally a Fill-in-the-blanks Question],Digital Logic,Number Representations,Integer representation
GATE_CS_2016.csv,26,The number of states in the minimum sized DFA that accepts the language defined by the regular expression (0+1) * (0+1)(0+1) * is __________________ [Note that this question was originally asked as Fill-in-the-Blanks type],Theory of Computation,Formal Languages and Automata,Regular languages and finite automata
GATE_CS_2016.csv,27,"Consider the following two statements: I. If all states of an NFA are accepting states then the language accepted by the NFA is Î£âˆ— . II. There exists a regular language A such that for all languages B, A âˆ© B is regular. Which one of the following is CORRECT?",Theory of Computation,Language Properties,Closure properties
GATE_CS_2016.csv,28,"Consider the following types of languages: L1 Regular, L2: Context-free, L3: Recursive, L4: Recursively enumerable. Which of the following is/are TRUE? I.   L3' U L4 is recursively enumerable II.  L2  U L3 is recursive III. L1* U L2 is context-free IV.  L1 U L2' is context-free",Theory of Computation,Language Properties,Closure properties
GATE_CS_2016.csv,29,The minimum number of colours that is sufficient to vertex-colour any planar graph is _______________  [This Question was originally a Fill-in-the-blanks Question],Engineering Mathematics,Discrete Mathematics,Graph Theory
GATE_CS_2016.csv,30,"Consider a 3 GHz (gigahertz) processor with a three-stage pipeline and stage latencies v1, v2, and v3 such that v1 = 3v2/4 = 2v3.  If the longest pipeline stage is split into two pipeline stages of equal latency, the new frequency is _________ GHz, ignoring delays in the pipeline registers",Computer Organization and Architecture,Pipelining,Basics of pipelining
GATE_CS_2016.csv,31,"A processor has 40 distinct instructions and 24 general purpose registers. A 32-bit instruction word has an opcode, two register operands and an immediate operand. The number of bits available for the immediate operand field is ____________  [This Question was originally a Fill-in-the-blanks Question]",Computer Organization and Architecture,Instruction Set Architecture,Instruction formats
GATE_CS_2016.csv,32,The width of the physical address on a machine is 40 bits. The width of the tag field in a 512 KB 8-way set associative cache is ____________ bits,Computer Organization and Architecture,Memory Hierarchy,Cache memory
GATE_CS_2016.csv,33,A file system uses an in-memory cache to cache disk blocks. The miss rate of the cache is shown in the figure. The latency to read a block from the cache is 1 ms and to read a block from the disk is 10 ms. Assume that the cost of checking whether a block exists in the cache is negligible. Available cache sizes are in multiples of 10 MB. The smallest cache size required to ensure an average read latency of less than 6 ms is _______ MB.,Operating System,File Systems,Disk management
GATE_CS_2016.csv,34,"Consider a processor with 64 registers and an instruction set of size twelve.  Each instruction has five distinct fields, namely, opcode, two source register identifiers, one destination register identifier, and a twelve-bit immediate value. Each instruction must be stored in memory in a byte-aligned fashion.  If a program has 100 instructions, the amount of memory (in bytes) consumed by the program text is ____________  [Note that this was originally a Fill-in-the-Blanks question]",Computer Organization and Architecture,Instruction Set Architecture,Instruction formats
GATE_CS_2016.csv,35,"Suppose the functions F and G can be computed in 5 and 3 nanoseconds by functional units U F and U G , respectively. Given two instances of U F and two instances of U G , it is required to implement the computation F(G(Xi)) for 1 <= i <= 10. ignoring all other delays, the minimum time required to complete this computation is ________________ nanoseconds [Note that this is originally a Fill-in-the-Blanks Question]",Computer Organization and Architecture,Pipelining,Basics of pipelining
GATE_CS_2016.csv,36,"Identify the correct sequence in which the following packets are transmitted on the network by a host when a browser requests a webpage from a remote server, assuming that the host has just been restarted.",Computer Networks,Application Layer,DNS
GATE_CS_2016.csv,37,Consider the following expressions: (i) false (ii) Q (iii) true (iv) P âˆ¨ Q (v) Â¬Q âˆ¨ P The number of expressions given above that are logically implied by P âˆ§ (P â‡’ Q) is ______________  [This Question was originally a Fill-in-the-blanks Question],Engineering Mathematics,Discrete Mathematics,Logic
GATE_CS_2016.csv,38,Which one of the following well-formed formulae in predicate calculus is NOT valid?,Engineering Mathematics,Discrete Mathematics,Logic
GATE_CS_2016.csv,39,"Find the odd one in the following group of words. mock, deride, praise, jeer",,,
GATE_CS_2016.csv,40,The man who is now Municipal Commissioner worked as ______________.,,,
GATE_CS_2016.csv,41,"The value of the expression 13 99 (mod 17), in the range 0 to 16, is : Note : This question was asked as Numerical Answer Type.",Engineering Mathematics,Discrete Mathematics,Algebraic Structures
GATE_CS_2016.csv,42,All hill-stations have a lake. Ooty has two lakes.  Which of the statement(s) below is/are logically valid and can be inferred from the above sentences? (i) Ooty is not a hill-station. (ii) No hill-station can have more than one lake.,,,
GATE_CS_2016.csv,43,"Computers were invented for performing only high-end useful computations. However, it is no understatement that they have taken over our world today. The internet, for example, is ubiquitous. Many believe that the internet itself is an unintended consequence of the original invention. With the advent of mobile computing on our phones, a whole new dimension is now enabled. One is left wondering if all these developments are good or, more importantly, required. Which of the statement(s) below is/are logically valid and can be inferred from the above paragraph? (i)  The author believes that computers are not good for us. (ii) Mobile computers and the internet are both intended inventions",,,
