file_name,Question_Number,Question_Text,subject,chapter,subtopic
GATE_CS_1998.csv,66,"Consider n processes sharing the CPU in a round-robin fashion. Assuming that each process switch takes s seconds, what must be the quantum size q such that the overhead resulting from process switching is minimized but, at the same time, each process is guaranteed to get its turn at the CPU at least every t seconds ?",,,
GATE_CS_1998.csv,67,"Answer the following: a. Four jobs are waiting to be run. Their expected run times are 6, 3, 5 and x. In what order should they be run to minimize the average response time? b. Write a concurrent program using par begin - par end to represent the precedence graph shown below. Precedence graph",,,
GATE_CS_1998.csv,68,A counting semaphore was initialized to 10. Then 6 P (wait) operations and 4 V (signal) operations were completed on this semaphore. The resulting value of the semaphore is,,,
GATE_CS_1998.csv,69,"A computer has six tape drives, with n processes competing for them. Each process may need two drives. What is the maximum value of n for the system to be deadlock free?",,,
GATE_CS_1998.csv,70,Compute the Postfix equivalent of the following Infix expression 3* log(x+1) - a/2,,,
GATE_CS_1998.csv,71,"[5 Marks question]
Answer the following:

a. Derive a recurrence relation of the size of the smallest AVL tree with height h. b. What is the size of the smallest AVL tree with height 8.",,,
GATE_CS_1998.csv,72,What are the application(s) of linked list?,,,
GATE_CS_1998.csv,73,"Draw the binary tree with node labels a, b, c, d, e, f and g for which the inorder and postorder traversals result in the following sequences: Inorder a f b c d g e Postorder a f c g e d b",,,
GATE_CS_1998.csv,74,Type checking is normally done during,,,
GATE_CS_1998.csv,75,Which of the following statement is true?,,,
GATE_CS_1998.csv,76,"[5 Marks question]

Answer the following: a . An identifier in a programming language consists of upto six letters and digits of which the first character must be a letter. Derive a regular expression for the identifier. b . Build an LL(1) parsing table for the language defined by the LL(1) grammar with productions Program → begin d semi X end
X → d semi X | s Y
Y → semi s Y | ε",,,
GATE_CS_1998.csv,77,"Let the attribute 'val' give the value of a binary number generated by S in the following grammar:

S → L.L | L
L→ LB | B
B → 0 | 1

For example, an input 101.101 gives S.val = 5.625
Construct a syntax directed translation scheme using only synthesized attributes, to determine S.val.",,,
GATE_CS_1998.csv,78,Which of the following statement is false?,,,
GATE_CS_1998.csv,79,"Answer the following:

a.  Let G1 = (N, T, P, S1) be a CFG where, N= {S1A, B}, T= {a,b} and P is given by S 1 → aS 1 b             S 1 → aBb
         S 1 → aAb              B → Bb
         A → aA                B → b
         A → a What is L(G 1 )?

b. Use the grammar in part(a) to give a CFG for L 2 = { a i b j a k b l | i, j, k, l ≥ 1, i= j or k=l } by adding not more than 5 production rule.

c.  Is L 2 inherently ambiguous?",,,
GATE_CS_1998.csv,80,"A complete n-ary tree is one in which every node has 0 or n sons. If x is the number of internal nodes of a complete n-ary tree, the number of leaves in it is given by",,,
GATE_CS_1998.csv,81,"Consider the grammar S →  Aa | b
A → Ac | Sd | ε Construct an equivalent grammar with no left recursion and with minimum number of production rules.",,,
GATE_CS_1998.csv,82,"A linker reads four modules whose lengths are 200, 800, 600 and 500 words respectively. If they are loaded in that order, what are the relocation constants?",,,
GATE_CS_1998.csv,83,"In a resident- OS computer, which of the following system software must reside in the main memory under all situations?",,,
GATE_CS_1999.csv,1,"Given the programming constructs i) assignment ii) for loops where the loop parameter cannot be changed within the loop iii) if-then-else iv) forward  go to v) arbitrary go to vi) non-recursive procedure call vii) recursive procedure/function call viii) repeat loop, which constructs will you not include in a programming language such that it should be possible to program the terminates (i.e. halting) function in the same programming language.",,,
GATE_CS_1999.csv,2,Which of the following actions is/are typically not performed by the operating system when switching context from process A to process B?,,,
GATE_CS_1999.csv,3,"Consider the following C function definition. int Trial (int a, int b, int c)
{
    if ((a >= b) && (c < b) return b;
    else if (a>=b) return Trial(a, c, b);
    else return Trial(b, a, c);
} The function Trial:",,,
GATE_CS_1999.csv,4,"If T1 = O(1), give the correct matching for the following pairs: (M) Tn=Tn−1+n           (U) Tn=O(n)
(N) Tn=Tn/2 +n          (V) Tn=O(nlogn)
(O) Tn=Tn/2 +nlogn      (W) T=O(n^2)
(P) Tn=Tn−1 +logn       (X) Tn=O(log^2n)",,,
GATE_CS_1999.csv,5,"The minimum number of record movements required to merge five files A (with 10 records), B (with 20 records), C (with 15 records), D (with 5 records) and E (with 25 records) is:",,,
GATE_CS_1999.csv,6,A sorting technique is called stable if:,,,
GATE_CS_1999.csv,7,Suppose we want to arrange the ii numbers stored in an array such that all negative values occur before all positive ones. Minimum number of exchanges required in the worst case is:,,,
GATE_CS_1999.csv,8,"If one uses a straight two-way merge sort algorithm to sort the following elements in ascending order 20, 47, 15, 8, 9, 4, 40, 30, 12, 17 then the order of these elements after the second pass of the algorithm is:",,,
GATE_CS_1999.csv,9,"Listed below are some operating system abstractions (in the left column) and the hardware components or mechanism (in the right column) that they are abstractions of. Which of the following matching of pairs is correct? A. Thread                      1. Interrupt
B. Virtual address space       2. Memory
C. File system                 3. CPU
D. Signal                      4. Disk",,,
GATE_CS_1999.csv,10,"Which of the following is/are advantages of virtual memory?

a) Faster access to memory on an average.

b) Processes can be given protected address spaces.

c) Linker can assign addresses independent of where the program will be loaded in physical memory.

d) Programs larger than the physical memory size can be run.",,,
GATE_CS_1999.csv,11,"A multi-user, multi-processing operating system cannot be implemented on hardware that does not support:

a) Address translation

b) DMA for disk transfer

c) At least two modes of CPU execution (privileged and non-privileged).

d) Demand Paging",,,
GATE_CS_1999.csv,12,Consider the following program in a language that has dynamic seeping. var x : real ; procedure show : begin print ( x ); end ; procedure small ; var x : real ; begin x : = 0.125 ; show ; end ; begin x := 0.25 show ; small end . Then the output of the program is:,,,
GATE_CS_1999.csv,13,System calls are usually invoked by using:,,,
GATE_CS_1999.csv,14,RAID configurations of disks are used to provide,,,
GATE_CS_1999.csv,15,The number of tokens in the Fortran statement DO 10  I= 1.25 is,,,
GATE_CS_1999.csv,16,The relational algebra expression equivalent to the following tuple calculus expression { t | t ∈ r ∧ (t[A] = 10 ∧ t[B] = 20 } is,,,
GATE_CS_1999.csv,17,"Consider the join of a relation R with a relation S. If K has m tuples and S has n tuples , then the maximum and minimum sizes of the join respectively are:",,,
GATE_CS_1999.csv,18,"Let R = ( A, B, C, D, E, F ) be a relation scheme with the following dependencies:

C→F, E→A, EC→D, A→B. Which of the following is a key of R?",,,
GATE_CS_1999.csv,19,"Consider the schema R= ( S, T, U, V ) and the dependencies S→T, T→U, U→V and V→S. Let R (R1 and R2) be a decomposition such that R1∩R2 ≠ Ø. The decomposition is:",,,
GATE_CS_1999.csv,20,Which of the following is/are correct?,,,
GATE_CS_1999.csv,21,"For the schedule given below, which of the following is Correct? 1   Read A
2                               Read B
3   Write A
4                               Read A
5                               Write A
6                               Write B
7   Read B
8   Write B",,,
GATE_CS_1999.csv,22,"Consider two events E1 and E2 such that probability of E1, Pr[E1]=1/2 , probability of E2, Pr[E2]=1/3 , and probability of E1 and E2, Pr[E1 and E2]=1/5 , Which of the following statement is/are True?",,,
GATE_CS_1999.csv,23,Suppose that the expectation of a random variable X is 5. Which of the following statement is True?,,,
GATE_CS_1999.csv,24,"Let L be a set with relation R which is transitive, anti-symmetric and reflexive and for any two elements a,b ∈ L let the least upper bound lub(a,b) and greatest lower bound glb(a,b) exist. Which of the following is/are true?

a.  L is a poset.

b.  L is a boolean algebra.

c.  L is a lattice.

d.  None of the above.",,,
GATE_CS_1999.csv,25,The number of binary relations on a set with n elements is:,,,
GATE_CS_1999.csv,26,"[5 Marks question] Mr. X claims the following:
If a relation R is both symmetric and transitive, then R is reflexive. For this, Mr. X offers the following proof-
""From xRy, using symmetry we get yRy. Now because R is transitive, xRy and yRy together imply xRx. Therefore, R is reflexive.""
Briefly point out the flaw in Mr. X's proof. Give an example of relation R which is symmetric and transitive but not reflexive.",,,
GATE_CS_1999.csv,27,"Zero has two representations in:

a) Sign magnitude

b) 1's complement

c) 2's complement

d) None of the above",,,
GATE_CS_1999.csv,28,The number of fill and half-address required to add 16-bit number is:,,,
GATE_CS_1999.csv,29,The maximum gate delay for any output to appear in an array multiplier for multiplying two n bit number is:,,,
GATE_CS_1999.csv,30,Booth's coding in 8-bits for the decimal number -57 is:,,,
GATE_CS_1999.csv,31,"Consider the circuit shown below . In a certain steady state, the line Y is at ' 1 '. What are the possible values of A, B and C in this state? a). A=0, B=0, C=1  b). A=0, B=1, C=1  c). A=1, B=0, C=1  d). A=1, B=1, C=1",,,
GATE_CS_1999.csv,32,"Which of the following sets of component(s) is/are sufficient to implement any arbitrary boolean function?  a) XOR gates, NOT gates  b) 2 to 1 multiplexers  c)  AND gates, XOR gates  d) Three-input gates that output (A.B)+C for the inputs A, B and C.",,,
GATE_CS_1999.csv,33,Which of the following expressions is not equivalent to X‾  ?,,,
GATE_CS_1999.csv,34,Which of the following function implements the Karnaugh map shown below?,,,
GATE_CS_1999.csv,35,Consider the regular expression (0+1)(0+1)... n times. The minimum state finite automaton that recognizes the language represented by this regular expression contains:,,,
GATE_CS_1999.csv,36,"[5 Marks question]

a.  Given that A is regular and A∪B is regular, does it follow that B is necessarily regular? Justify your answer.

b.  Given two finite automata M1, M2, outline an algorithm to decide if L(M1)⊆L(M2).    (note: strict subset)",,,
GATE_CS_1999.csv,37,Let L D be the set of all languages accepted by a PDA by final state and L F the set of all languages accepted by empty stack. Which of the following is true?,,,
GATE_CS_1999.csv,38,Context free languages are closed under-,,,
GATE_CS_1999.csv,39,"[5 Marks question]

Show that the language L = { xcx | x∈ {0,1}* and c is a terminal symbol } is not context free, c is not 0 or 1.",,,
GATE_CS_1999.csv,40,"If L1 is a context free language and L2 as a regular language, which of the following is/are False?

a.  L1-L2 is not context free

b.  L1 ∩ L2 is context free

c.  ~L1 is context free

d.  ~L2 is regular",,,
GATE_CS_1999.csv,41,The Newton-Raphson method is to be used to find the root of the equation f(x)=0 where x 0 is the initial approximation and f ' is the derivative of f. The method converges:,,,
GATE_CS_1999.csv,42,The number of articulation point of the following graph is:,,,
GATE_CS_1999.csv,43,The number of binary strings of n zeros and k ones such that no two ones are adjacent is: a) n-1 C k b) n C k c) n C k+1 d) None of the above,,,
GATE_CS_1999.csv,44,"Two girls have picked 10 roses, 15 sunflowers and 14 daffodils. What is the number of ways they can divide the flowers amongst  themselves?",,,
GATE_CS_1999.csv,45,"The main memory of a computer has 2 cm blocks while the cache has 2c blocks. If the cache uses the set associative mapping scheme with 2 blocks per set, then the block k of main memory maps to the set:",,,
GATE_CS_1999.csv,46,"A certain processor supports only the immediate and the direct addressing modes. Which of the following programming language features cannot be implemented on this processor?
a) Pointers
b) Arrays
c) Records
d) Recursive procedures with local variables",,,
GATE_CS_1999.csv,47,"Arrange the following configurations for CPU in decreasing order of operating speeds; Hardwired Control, vertical microprogramming, horizontal microprogramming",,,
GATE_CS_1999.csv,48,"The main difference(s) between a CISC and a RISC processor is/are that a USC processor typically:
a) has fewer instructions
b) has fewer addressing modes
c) has more registers
d) is easier to implement using hardwired control logic",,,
GATE_CS_1999.csv,49,Which of the following disk strategies is likely to give the best throughput?,,,
GATE_CS_1999.csv,50,"[5 Marks question]
a.  In a binary tree, a nil node is defined to be a node with 2 children. Use induction on the height of the binary tree to prove that the number of full nodes plus one is equal to the number of leaves.

b.  Draw a min-heap that results from insertion of the following elements in order into an initially empty min-heap: 7, 6, 5, 4, 2, 3, 1. Show the result after the deletion of the root of  this heap.",,,
GATE_CS_1999.csv,51,"[5 Marks question]

Consider the set of relations EMP(Employee-no, Dept-no, Employee-name, Salary)
DEPT(Dept-no, Dept-name, Location) Write an SQL query to:
a. Find all employee names who work in departments located at ""Calcutta"" and whose salary is greater than Rs. 50,000.
b. Calculate, for each department number, the number of employees with a salary greater than Rs. 100,000.",,,
GATE_CS_1999.csv,52,"[5 Marks question]

Consider a B-tree with degree m, that is, the number of children, c, of any internal node (except the root) is such that m≤c≤2m-1 . Derive the maximum and minimum number of records in the leaf nodes for such a B-tree with height h, h≥1. (Assume that the root of a tree is at height 0.)",,,
GATE_CS_1999.csv,53,"[5 Marks question]

a. A certain processor provides a 'test and set' instruction that is used as follows: TEST register, flag This instruction atomically copies flag to register and sets flag to 1. Give pseudo-code for implementing the entry and exit code to a critical region using this instruction.

b. Consider the following solution to the producer-consumer problem using a buffer of size 1. Assume that the initial value of count is 0. Also assume that the testing of count and assignment to count are atomic operations. Producer:      
   Repeat 
       Produce an item;
       if count = 1 then sleep;
       place item in buffer.
       count = 1;
       Wakeup(Consumer);
  Forever 

Consumer:
  Repeat
      if count = 0 then sleep;
      Remove item from buffer;
      count = 0;
      Wakeup(Producer);
      Consume item;
  Forever; Show that in this solution it is possible that both the processes are sleeping at the same time.",,,
GATE_CS_1999.csv,54,"[5 Marks question]

A certain computer system has the segmented paging architecture for virtual memory. The memory is byte addressable. Both virtual and physical address spaces contain 216 bytes each. The virtual address space is divided into 8 non-overlapping equal size segments. The memory management unit (MMU) has a hardware segment table, each entry of which contains the physical address of the page table for the segments. Page tables are stored in the main memory and consists of 2 byte page table entries.

a. What is the minimum page size in bytes so that the page table for a segment requires at most one page to store it? Assume that the page size can only be a power of 2.

b. Now suppose that the pages size is 512 bytes. It is proposed to provide a TLB (Transaction look-aside buffer) for speeding up address translation. The proposed TLB will be capable of storing page table entries for 16 recently referenced virtual pages, in a fast cache that will use the direct mapping scheme. What is the number of tag bits that will need to be associated with each cache entry?

c. Assume that each page table entry contains (besides other information) 1 valid bit, 3 bits for page protection and 1 dirty bit. How many bits are available in page table entry for storing the aging information for the page? Assume that the page size is 512 bytes.",,,
GATE_CS_1999.csv,55,"[5 Marks question]

Design a 2K x 8 (2048 locations, each 8 bit wide) memory system mapped at addresses (1000) 16 to (17FF) 16 for the 8085 processor using four 1K x 4 memory chips. Each of these chips has the following signal pins:",,,
GATE_CS_1999.csv,56,"[5 Marks question]
Consider the following program fragment in the assembly language of a certain hypothetical processor. The processor has three general purpose registers R1, R2 and R3. The meanings of the instructions are shown by comments (starting with ; ) after the instructions. X:  CMP R1, 0   ;Compare R1 and 0, set flags appropriately in status register
    JZ  Z       ;Jump if zero to target Z
    MOV R2, R1  ;Copy contents of R1 to R2
    SHR R1      ;Shift right R1 by 1 bit
    SHL R1      ;Shift left R1 by 1 bit
    CMP R2, R1  ;Compare R2 and R1 and set flag in status register
    JZ  Y       ;Jump if zero to target Y
    INC R3      ;Increment R3 by 1;
Y:  SHR R1      ;Shift right R1 by 1 bit
    JMP X       ;Jump to target X
Z:... a. Initially R1, R2 and R3 contain the value 5, 0 and 0 respectively. What are the final values of R1 and R3 when control reaches Z?
b. In general, if R1, R2 and R3 initially contain the values n, 0 and 0 respectively. What is the final value of R3 when control reaches Z?",,,
GATE_CS_1999.csv,57,"[5 Marks question]
Consider the following pascal program skeleton: program sort(...);
      var a,x,...;
      procedure readarray;
       var i,....;
       begin
                        ...:=a...
       end;
     procedure exchange(...);
       begin
                         ...:=a...
                         ...:=x...
       end;http://cdn.geeksforgeeks.org/wp-admin/profile.php
     procedure qsort(...);
       var k,v,...;
       function partition (...)...;
                var i,j,...;
                begin
                         ...:=a...
                         ...:=v...
                end;
        begin
            .
            .
        end;
   begin
        .
        .
   end; Assume that at a given point in time during program execution, following procedures are active: sort, qsort(1,9), qsort(1.3), partition(1,3), exchange(1,3). 
Show snapshots of the runtime stack with access links after each of the activations.",,,
GATE_CS_1999.csv,58,"[5 Marks question]

What will be the output of the following program assuming that parameter passing is

(i) call by value

(ii) call by reference

(iii) call by copy restore procedure P{x, y, z};
    begin y:y+1; z: x+x end; 
begin
    a:= b:= 3;
    P(a+b, a, a);
    Print(a) 
end.",,,
GATE_CS_1999.csv,59,"[5 Marks question]

a.  Show that the formula [(~p ∨ q) ⇒ (q⇒ p)] is not a tautology.

b.  Let A be a tautology and B be any other formula. Prove that (A ∨ B) is a tautology.",,,
GATE_CS_1999.csv,60,"[5 Marks question]

An instruction pipeline consists of 4 stages: Fetch(F), Decode operand field (D), Execute (E), and Result-Write (W). The five instructions in a certain instruction sequence need these stages for the different number of clock cycles as shown by the table below.

No. of cycles needed for Find the number of clock cycles needed to perform the 5 instructions.",,,
GATE_CS_1999.csv,61,"[5 Marks question]

a.  Consider the following algorithm. Assume procedure A and procedure B take O(1) and O(1/n) unit of time respectively. Derive the time complexity of the algorithm in O-notation. algorithm what (n)      
begin 
    if n = 1 then call A 
    else 
        begin
            what (n-1);
            call B(n)
        end
end. b.  Write a constant time algorithm to insert a node with data D just before the node with address p of a singly linked list.",,,
GATE_CS_1999.csv,62,"[5 Marks question]

Suppose we have a function HALTS which when applied to any arbitrary function f and its arguments will say TRUE if function f terminates for those arguments  and FALSE otherwise. Example, Given the following function definition. FACTORIAL (N) = IF(N=0) THEN 1 ELSE N*FACTORIAL (N-1)
Then HALTS(FACTORIAL 4)= TRUE and HATS(FACTORIAL -5)=FLASE

Let us define the function FUNNY( f ) = IF HALTS( ff ) THEN not( ff ) ELSE TRUE a.  Show that FUNNY terminates for all functions f b.  Use (a) to prove (by contradiction) that it is not possible to have a function like HALTS which for arbitrary functions and inputs says whether it will         terminate on that input or not.",,,
GATE_CS_1999.csv,63,"[5 Marks question]

Let A be an n*n matrix such that the elements in each row and each column are arranged in ascending order. Draw a decision tree which finds 1st, 2nd and 3rd smallest elements in minimum number of comparisons.",,,
GATE_CS_1999.csv,64,"If n is a power of 2, then the minimum number of multiplications needed to compute a n is:",,,
GATE_CS_1999.csv,65,"[5 Marks question]

Let G be a connected, undirected graph. A cut in G is a set of edges whose removal results in 0 being broken into two or more components which are not connected with each other. The size of a cut is called its cardinality. A men-cut of G is a cut in G of minimum cardinality. Consider the following graph. a.  Which of the following sets of edges is a cut?

(i) {(A,B), (E,F), (B,D), (A,E), (A,D)}

(ii)  {(B,D), (C,F), (A,B)}

b.  What is the cardinality of a min-cut in the graph?

c.  Prove that if a connected undirected graph G with n vertices has a min-cut of cardinality K, then G has atleast  (nk/2) edges.",,,
GATE_CS_1999.csv,66,"[5 Marks question]

Let G be a finite group and H be a subgroup of G . For a∈G , define  aH= { ah | h∈H }

a.  Show that |aH| - |H|

b.  Show that for every pair of elements a, b ∈ G, either aH=bH or aH and bH are disjoint.

c.  Use the above to argue that the order of H must divide the order of G.",,,
GATE_CS_1999.csv,67,Which of the following is the most powerful parsing method?,,,
GATE_CS_1999.csv,68,Which of the following is correct?,,,
GATE_CS_1999.csv,69,The least number of temporary variables required to create a three-address code in static single assignment form for the expression a=b * d - c + b * e - c is ______,,,
GATE_CS_1999.csv,70,A grammar that is both left and right recursive for a non-terminal is,,,
GATE_CS_2000.csv,1,The following C declarations C struct node { int i ; float j ; }; struct node * s [ 10 ] ; define s to be,,,
GATE_CS_2000.csv,2,Which of the following need not necessarily be saved on a context switch between processes?,,,
GATE_CS_2000.csv,3,"Suppose the time to service a page fault is on the average 10 milliseconds, while a memory access takes 1 microsecond. Then a 99.99% hit ratio results in average memory access time of",,,
GATE_CS_2000.csv,4,"The value of j at the end of the execution of the following C program. C int incr ( int i ) { static int count = 0 ; count = count + i ; return ( count ); } main () { int i , j ; for ( i = 0 ; i <= 4 ; i ++ ) j = incr ( i ); }",,,
GATE_CS_2000.csv,5,A graphics card has on board memory of 1 MB. Which of the following modes can the card not support?,,,
GATE_CS_2000.csv,6,"An n x n array v is defined as follows: v[i, j] = i-j for all i, j, 1 <= i <= n, 1 <= j <= n The sum of the elements of the array v is",,,
GATE_CS_2000.csv,7,"X, Y and Z are closed intervals of unit length on the real line. The overlap of X and Y is half a unit. The overlap of Y and Z is also half a unit. Let the overlap of X and Z be k units. Which of the following is true?",,,
GATE_CS_2000.csv,8,"Suppose you are given an array s[1..n] and a procedure reverse (s, i, j) which reverses the order of elements in a between positions i and j (both inclusive). What does the following sequence do, where 1 <= k <= n: reverse(s, 1, k) ; reverse(s, k + 1, n); reverse(s, l, n);",,,
GATE_CS_2000.csv,9,"Let G be an undirected graph. Consider a depth-first traversal of G, and let T be the resulting depth-first search tree. Let u be a vertex in G and let v be the first new (unvisited) vertex visited after visiting u in the traversal. Which of the following statements is always true?",,,
GATE_CS_2000.csv,10,Given the following relation instance. x  y  z 1  4  2 1  5  3 1  6  3 3  2  2 Which of the following functional dependencies are satisfied by the instance? (GATE CS 2000),,,
GATE_CS_2000.csv,11,"Given the relations employee (name, salary, deptno) and
department (deptno, deptname, address) Which of the following queries cannot be expressed using the basic relational algebra operations (U, -, x, [Tex]\pi[/Tex] , [Tex]\sigma[/Tex] , [Tex]\rho[/Tex] )?",,,
GATE_CS_2000.csv,12,"Given relations r(w, x) and s(y, z), the result of SELECT DISTINCT w, x FROM r, s is guaranteed to be same as r, provided",,,
GATE_CS_2000.csv,13,"In SQL, relations can contain null values, and comparisons with null values are treated as unknown. Suppose all comparisons with a null value are treated as false. Which of the following pairs is not equivalent?",,,
GATE_CS_2000.csv,14,"E1 and E2 are events in a probability space satisfying the following constraints: Pr(E1) = Pr(E2) Pr(EI U E2) = 1 E1 and E2 are independent The value of Pr(E1), the probability of the event E1 is",,,
GATE_CS_2000.csv,15,A relation R is defined on the set of integers as xRy if f(x + y) is even. Which of the following state­ments is true?,,,
GATE_CS_2000.csv,16,Let P(S) denotes the power set of set S. Which of the following is always true?,,,
GATE_CS_2000.csv,17,The determinant of the matrix is,,,
GATE_CS_2000.csv,18,"The simultaneous equations on the Boolean variables x, y, z and w, have the following solution for x, y, z and w, respectively.",,,
GATE_CS_2000.csv,19,Which function does NOT implement the Karnaugh map given below?,,,
GATE_CS_2000.csv,20,"The following arrangement of master-slave flip flops has the initial state of P, Q as 0, 1 (respectively). After three clock cycles the output state P, Q is (re­spectively),",,,
GATE_CS_2000.csv,21,What can be said about a regular language L over {a} whose minimal finite state automaton has two states?,,,
GATE_CS_2000.csv,22,"Let S and T be language over Σ = {a,b} represented by the regular expressions (a+b*)* and (a+b)*, respectively. Which of the following is true?",,,
GATE_CS_2000.csv,23,Let L denotes the language generated by the grammar S -> 0S0/00. Which of the following is true?,,,
GATE_CS_2000.csv,24,Consider the following decision problems: (P1) Does a given finite state machine accept a given string (P2) Does a given context free grammar generate an infinite number of strings Which of the following statements is true?,,,
GATE_CS_2000.csv,25,A polynomial p(x) satisfies the following: p(1) = p(3) = p(5) = 1 p(2) = p(4) = -1 The minimum degree of such a polynomial is,,,
GATE_CS_2000.csv,26,Which of the following statements is true?,,,
GATE_CS_2000.csv,27,"Comparing the time T1 taken for a single instruction on a pipelined CPU with time T2 taken on a non­ pipelined but identical CPU, we can say that",,,
GATE_CS_2000.csv,28,The most appropriate matching for the following pairs X: Indirect addressing            1 : Loops Y: Immediate addressing           2 : Pointers Z: Auto decrement addressing      3: Constants is,,,
GATE_CS_2000.csv,29,"Let a, b, c, d be propositions. Assume that the equivalences a ↔ (b V-b) and b ↔ c hold. Then the truth value of the formula (a ∧ b) → (a ∧ c) ∨ d) is always",,,
GATE_CS_2000.csv,30,The minimum number of cards to be dealt from an arbitrarily shuffled deck of 52 cards to guarantee that three cards are from some same suit is,,,
GATE_CS_2000.csv,31,Aliasing in the context of programming languages refers to,,,
GATE_CS_2000.csv,32,The number 43 in 2's complement representation is,,,
GATE_CS_2000.csv,33,"Consider the values A = 2.0 x 10 30 , B =-2.0 x 10 30 , C= 1.0, and the sequence X: = A + B    Y: = A + C X: = X + C    Y: = Y + B executed on a computer where floating-point numbers are represented with 32 bits. The values for X and Y will be",,,
GATE_CS_2000.csv,34,To put the 8085 microprocessor in the wait state,,,
GATE_CS_2000.csv,35,The 8085 microprocessor responds to the presence of an interrupt,,,
GATE_CS_2000.csv,36,Which of the following is NOT a valid deadlock prevention scheme?,,,
GATE_CS_2000.csv,37,Let m[0]…m[4] be mutexes (binary semaphores) and P[0] …. P[4] be processes. Suppose each process P[i] executes the following: wait (m[i]); wait(m[(i+1) mode 4]); ------ release (m[i]); release (m[(i+1)mod 4]); This could cause:,,,
GATE_CS_2000.csv,38,The most appropriate matching for the following pairs X: m=malloc(5); m= NULL;        1: using dangling pointers Y: free(n); n->value=5;         2: using uninitialized pointers Z: char *p; *p = ’a’;           3. lost memory is:,,,
GATE_CS_2000.csv,39,The most appropriate matching for the following pairs X: depth first search            1: heap Y: breadth-first search          2: queue Z: sorting                       3: stack is,,,
GATE_CS_2000.csv,40,Let G be an undirected connected graph with distinct edge weight. Let emax be the edge with maximum weight and emin the edge with minimum weight. Which of the following statements is false?,,,
GATE_CS_2000.csv,41,Consider the following functions Which of the following is true?,,,
GATE_CS_2000.csv,42,"Consider the following nested representation of binary trees: (X Y Z) indicates Y and Z are the left and right sub stress, respectively, of node X. Note that Y and Z may be NULL, or further nested. Which of the following represents a valid binary tree?",,,
GATE_CS_2000.csv,43,Let s be a sorted array of n integers. Let t(n) denote the time taken for the most efficient algorithm to determined if there are two elements with sum less than 1000 in s. which of the following statements is true? a) t (n) is O(1) b) n < t (n) < n [Tex]{log_2 n}[/Tex] c) n log 2 n < t (n) < [Tex]{n \\choose 2}[/Tex] d) t (n) = [/Tex]{n \\choose 2} [/Tex],,,
GATE_CS_2000.csv,44,"Consider the following C declaration C struct { short s [ 5 ] union { float y ; long z ; } u ; } t ; Assume that objects of the type short, float and long occupy 2 bytes, 4 bytes and 8 bytes, respectively. The memory requirement for variable t, ignoring alignment considerations, is",,,
GATE_CS_2000.csv,45,"The number of tokens in the following C statement. C printf ( ""i = %d, &i = %x"" , i , & i ); is",,,
GATE_CS_2000.csv,46,B+ -trees are preferred to binary trees in databases because,,,
GATE_CS_2000.csv,47,Given the following expression grammar: E -> E * F | F + E | F F -> F - F | id which of the following is true?,,,
GATE_CS_2000.csv,48,"Let LASTPOST, LASTIN and LASTPRE denote the last vertex visited in a postorder, inorder and preorder traversal, respectively, of a complete binary tree. Which of the following is always true?",,,
GATE_CS_2000.csv,49,Which of the following derivations does a top-down parser use while parsing an input string? The input is assumed to be scanned in left to right order.,,,
GATE_CS_2001.csv,1,Which of the following does not interrupt a running process?,,,
GATE_CS_2001.csv,2,Randomized quicksort is an extension of quicksort where the pivot is chosen randomly. What is the worst case complexity of sorting n numbers using randomized quicksort?,,,
GATE_CS_2001.csv,3,Where does the swap space reside?,,,
GATE_CS_2001.csv,4,The process of assigning load addresses to the various parts of the program and adjusting the code and date in the program to reflect the assigned addresses is called,,,
GATE_CS_2001.csv,5,"Consider a virtual memory system with FIFO page replacement policy. For an arbitrary page access pattern, increasing the number of page frames in main memory will",,,
GATE_CS_2001.csv,6,"Consider a machine with 64 MB physical memory and a 32-bit virtual address space. If the page size is 4KB, what is the approximate size of the page table?",,,
GATE_CS_2001.csv,7,Which of the following statements is false?,,,
GATE_CS_2001.csv,8,Which of the following requires a device driver?,,,
GATE_CS_2001.csv,9,Consider the following graph: Graph Which edges would be included in the minimum spanning tree using Prim's algorithm starting from vertex A? Options: a)  b)  c)  d),,,
GATE_CS_2001.csv,10,"Consider a relation geq which represents “greater than or equal to”, that is, (x,y) ∈ geq only if y >= x. create table geq ( ib integer not null ub integer not null primary key 1b foreign key (ub) references geq on delete cascade ) Which of the following is possible if a tuple (x,y) is deleted?",,,
GATE_CS_2001.csv,11,"Consider a schema R(A,B,C,D) and functional dependencies A->B and C->D.  Then the decomposition of R into R1(AB) and R2(CD) is",,,
GATE_CS_2001.csv,12,"Suppose the adjacency relation of vertices in a graph is represented in a table Adj(X,Y). Which of the following queries cannot be expressed by a relational algebra expression of constant length?",,,
GATE_CS_2001.csv,13,"Let r and s be two relations over the relation schemes R and S respectively, and let A be an attribute in R. then the relational algebra expression is always equal to",,,
GATE_CS_2001.csv,14,"R(A,B,C,D) is a relation. Which of the following does not have a lossless join, dependency preserving BCNF decomposition?",,,
GATE_CS_2001.csv,15,Which of the following relational calculus expressions is not safe?,,,
GATE_CS_2001.csv,16,Seven (distinct) car accidents occurred in a week. What is the probability that they all occurred on the same day?,,,
